"Name","UniqueID","TrainingStatusId","TrainingLevel","AttributeType","AttributeValue","Training_NeedCostId","Training_NeedCostCount","Training_NeedUse01Id","Training_NeedItem01Count","Training_NeedUse02Id","Training_NeedItem02Count","Training_Success","Training_Fail","Training_CriticalFail","CriticalFail_Down1Level","CriticalFail_Down2Level","CriticalFail_Down3Level","CriticalFail_Down4Level","CriticalFail_Down5Level","Slot_Bg_Grade"
"4080205","4080205","40802","5","6","500","11","10000","517000412","1","904000003","1","3000","4500","2500","8000","2000","0","0","0","4"
"4080206","4080206","40802","6","6","600","11","10000","517000412","1","904000003","1","2500","4500","3000","6000","3500","500","0","0","4"
"4080207","4080207","40802","7","6","700","11","10000","517000412","2","904000003","2","2000","4500","3500","6000","3500","500","0","0","4"
"4080208","4080208","40802","8","6","800","11","10000","517000412","2","904000003","2","1500","4500","4000","6000","3500","500","0","0","4"
"4080209","4080209","40802","9","6","900","11","50000","517000413","1","904000004","1","1000","4500","4500","6000","3500","500","0","0","5"
"4080210","4080210","40802","10","6","1000","11","50000","517000413","1","904000004","1","500","4500","5000","6000","3500","500","0","0","5"
"4080301","4080301","40803","1","20","20","11","1000","517000411","5","903000002","1","7000","3000","0","0","0","0","0","0","3"
"4080302","4080302","40803","2","20","40","11","1000","517000411","5","903000002","1","5000","5000","0","0","0","0","0","0","3"
"4080303","4080303","40803","3","20","60","11","1000","517000411","10","903000002","2","4000","5500","500","10000","0","0","0","0","3"
"4080304","4080304","40803","4","20","80","11","1000","517000411","10","903000002","2","3500","5500","1000","9000","1000","0","0","0","3"
"4080305","4080305","40803","5","20","100","11","10000","517000412","1","903000003","1","3000","4500","2500","8000","2000","0","0","0","4"
"4080306","4080306","40803","6","20","120","11","10000","517000412","1","903000003","1","2500","4500","3000","6000","3500","500","0","0","4"
"4080307","4080307","40803","7","20","140","11","10000","517000412","2","903000003","2","2000","4500","3500","6000","3500","500","0","0","4"
"4080308","4080308","40803","8","20","160","11","10000","517000412","2","903000003","2","1500","4500","4000","6000","3500","500","0","0","4"
"4080309","4080309","40803","9","20","180","11","50000","517000413","1","903000004","1","1000","4500","4500","6000","3500","500","0","0","5"
"4080310","4080310","40803","10","20","200","11","50000","517000413","1","903000004","1","500","4500","5000","6000","3500","500","0","0","5"
"4080401","4080401","40804","1","20","20","11","1000","517000411","5","905000002","1","7000","3000","0","0","0","0","0","0","3"
"4080402","4080402","40804","2","20","40","11","1000","517000411","5","905000002","1","5000","5000","0","0","0","0","0","0","3"
"4080403","4080403","40804","3","20","60","11","1000","517000411","10","905000002","2","4000","5500","500","10000","0","0","0","0","3"
"4080404","4080404","40804","4","20","80","11","1000","517000411","10","905000002","2","3500","5500","1000","9000","1000","0","0","0","3"
"4080405","4080405","40804","5","20","100","11","10000","517000412","1","905000003","1","3000","4500","2500","8000","2000","0","0","0","4"
"4080406","4080406","40804","6","20","120","11","10000","517000412","1","905000003","1","2500","4500","3000","6000","3500","500","0","0","4"
"4080407","4080407","40804","7","20","140","11","10000","517000412","2","905000003","2","2000","4500","3500","6000","3500","500","0","0","4"
"4080408","4080408","40804","8","20","160","11","10000","517000412","2","905000003","2","1500","4500","4000","6000","3500","500","0","0","4"
"4080409","4080409","40804","9","20","180","11","50000","517000413","1","905000004","1","1000","4500","4500","6000","3500","500","0","0","5"
"4080410","4080410","40804","10","20","200","11","50000","517000413","1","905000004","1","500","4500","5000","6000","3500","500","0","0","5"
"4080501","4080501","40805","1","24","40","11","1000","517000411","5","904000002","1","7000","3000","0","0","0","0","0","0","3"
"4080502","4080502","40805","2","24","80","11","1000","517000411","5","904000002","1","5000","5000","0","0","0","0","0","0","3"
"4080503","4080503","40805","3","24","120","11","1000","517000411","10","904000002","2","4000","5500","500","10000","0","0","0","0","3"
"4080504","4080504","40805","4","24","160","11","1000","517000411","10","904000002","2","3500","5500","1000","9000","1000","0","0","0","3"
"4080505","4080505","40805","5","24","200","11","10000","517000412","1","904000003","1","3000","4500","2500","8000","2000","0","0","0","4"
"4080506","4080506","40805","6","24","240","11","10000","517000412","1","904000003","1","2500","4500","3000","6000","3500","500","0","0","4"
"4080507","4080507","40805","7","24","280","11","10000","517000412","2","904000003","2","2000","4500","3500","6000","3500","500","0","0","4"
"4080508","4080508","40805","8","24","320","11","10000","517000412","2","904000003","2","1500","4500","4000","6000","3500","500","0","0","4"
"4080509","4080509","40805","9","24","360","11","50000","517000413","1","904000004","1","1000","4500","4500","6000","3500","500","0","0","5"
"4080510","4080510","40805","10","24","400","11","50000","517000413","1","904000004","1","500","4500","5000","6000","3500","500","0","0","5"
"4080601","4080601","40806","1","26","40","11","1000","517000411","5","906000002","1","7000","3000","0","0","0","0","0","0","3"
"4080602","4080602","40806","2","26","80","11","1000","517000411","5","906000002","1","5000","5000","0","0","0","0","0","0","3"
"4080603","4080603","40806","3","26","120","11","1000","517000411","10","906000002","2","4000","5500","500","10000","0","0","0","0","3"
"4080604","4080604","40806","4","26","160","11","1000","517000411","10","906000002","2","3500","5500","1000","9000","1000","0","0","0","3"
"4080605","4080605","40806","5","26","200","11","10000","517000412","1","906000003","1","3000","4500","2500","8000","2000","0","0","0","4"
"4080606","4080606","40806","6","26","240","11","10000","517000412","1","906000003","1","2500","4500","3000","6000","3500","500","0","0","4"
"4080607","4080607","40806","7","26","280","11","10000","517000412","2","906000003","2","2000","4500","3500","6000","3500","500","0","0","4"
"4080608","4080608","40806","8","26","320","11","10000","517000412","2","906000003","2","1500","4500","4000","6000","3500","500","0","0","4"
"4080609","4080609","40806","9","26","360","11","50000","517000413","1","906000004","1","1000","4500","4500","6000","3500","500","0","0","5"
"4080610","4080610","40806","10","26","400","11","50000","517000413","1","906000004","1","500","4500","5000","6000","3500","500","0","0","5"
"4080701","4080701","40807","1","28","20","11","1000","517000411","5","908000002","1","7000","3000","0","0","0","0","0","0","3"
"4080702","4080702","40807","2","28","40","11","1000","517000411","5","908000002","1","5000","5000","0","0","0","0","0","0","3"
"4080703","4080703","40807","3","28","60","11","1000","517000411","10","908000002","2","4000","5500","500","10000","0","0","0","0","3"
"4080704","4080704","40807","4","28","80","11","1000","517000411","10","908000002","2","3500","5500","1000","9000","1000","0","0","0","3"
"4080705","4080705","40807","5","28","100","11","10000","517000412","1","908000003","1","3000","4500","2500","8000","2000","0","0","0","4"
"4080706","4080706","40807","6","28","120","11","10000","517000412","1","908000003","1","2500","4500","3000","6000","3500","500","0","0","4"
"4080707","4080707","40807","7","28","140","11","10000","517000412","2","908000003","2","2000","4500","3500","6000","3500","500","0","0","4"
"4080708","4080708","40807","8","28","160","11","10000","517000412","2","908000003","2","1500","4500","4000","6000","3500","500","0","0","4"
"4080709","4080709","40807","9","28","180","11","50000","517000413","1","908000004","1","1000","4500","4500","6000","3500","500","0","0","5"
"4080710","4080710","40807","10","28","200","11","50000","517000413","1","908000004","1","500","4500","5000","6000","3500","500","0","0","5"
"4080801","4080801","40808","1","29","20","11","1000","517000411","5","907000002","1","7000","3000","0","0","0","0","0","0","3"
"4080802","4080802","40808","2","29","40","11","1000","517000411","5","907000002","1","5000","5000","0","0","0","0","0","0","3"
"4080803","4080803","40808","3","29","60","11","1000","517000411","10","907000002","2","4000","5500","500","10000","0","0","0","0","3"
"4080804","4080804","40808","4","29","80","11","1000","517000411","10","907000002","2","3500","5500","1000","9000","1000","0","0","0","3"
"4080805","4080805","40808","5","29","100","11","10000","517000412","1","907000003","1","3000","4500","2500","8000","2000","0","0","0","4"
"4080806","4080806","40808","6","29","120","11","10000","517000412","1","907000003","1","2500","4500","3000","6000","3500","500","0","0","4"
"4080807","4080807","40808","7","29","140","11","10000","517000412","2","907000003","2","2000","4500","3500","6000","3500","500","0","0","4"
"4080808","4080808","40808","8","29","160","11","10000","517000412","2","907000003","2","1500","4500","4000","6000","3500","500","0","0","4"
"4080809","4080809","40808","9","29","180","11","50000","517000413","1","907000004","1","1000","4500","4500","6000","3500","500","0","0","5"
"4080810","4080810","40808","10","29","200","11","50000","517000413","1","907000004","1","500","4500","5000","6000","3500","500","0","0","5"
"5010101","5010101","50101","1","40","50","11","1000","517000411","1","501000013","5","7000","3000","0","0","0","0","0","0","3"
"5010102","5010102","50101","2","40","100","11","1000","517000411","1","501000013","5","5000","5000","0","0","0","0","0","0","3"
"5010103","5010103","50101","3","40","150","11","1000","517000411","1","501000013","5","4000","5500","500","10000","0","0","0","0","3"
"5010104","5010104","50101","4","40","200","11","1000","517000411","1","501000013","5","3500","5500","1000","9000","1000","0","0","0","3"
"5010105","5010105","50101","5","40","250","11","10000","517000412","1","501000014","3","3000","4500","2500","8000","2000","0","0","0","4"
"5010106","5010106","50101","6","40","300","11","10000","517000412","1","501000014","3","2500","4500","3000","6000","3500","500","0","0","4"
"5010107","5010107","50101","7","40","350","11","10000","517000412","1","501000014","3","2000","4500","3500","6000","3500","500","0","0","4"
"5010108","5010108","50101","8","40","400","11","10000","517000412","1","501000014","3","1500","4500","4000","6000","3500","500","0","0","4"
"5010109","5010109","50101","9","40","450","11","50000","517000413","1","501000015","2","1000","4500","4500","6000","3500","500","0","0","5"
"5010110","5010110","50101","10","40","500","11","50000","517000413","1","501000015","2","500","4500","5000","6000","3500","500","0","0","5"
"5010201","5010201","50102","1","42","50","11","1000","517000411","1","501000023","5","7000","3000","0","0","0","0","0","0","3"
"5010202","5010202","50102","2","42","100","11","1000","517000411","1","501000023","5","5000","5000","0","0","0","0","0","0","3"
"5010203","5010203","50102","3","42","150","11","1000","517000411","1","501000023","5","4000","5500","500","10000","0","0","0","0","3"
"5010204","5010204","50102","4","42","200","11","1000","517000411","1","501000023","5","3500","5500","1000","9000","1000","0","0","0","3"
"5010205","5010205","50102","5","42","250","11","10000","517000412","1","501000024","3","3000","4500","2500","8000","2000","0","0","0","4"
"5010206","5010206","50102","6","42","300","11","10000","517000412","1","501000024","3","2500","4500","3000","6000","3500","500","0","0","4"
"5010207","5010207","50102","7","42","350","11","10000","517000412","1","501000024","3","2000","4500","3500","6000","3500","500","0","0","4"
"5010208","5010208","50102","8","42","400","11","10000","517000412","1","501000024","3","1500","4500","4000","6000","3500","500","0","0","4"
"5010209","5010209","50102","9","42","450","11","50000","517000413","1","501000025","2","1000","4500","4500","6000","3500","500","0","0","5"
"5010210","5010210","50102","10","42","500","11","50000","517000413","1","501000025","2","500","4500","5000","6000","3500","500","0","0","5"
"5010301","5010301","50103","1","41","50","11","1000","517000411","1","517000103","5","7000","3000","0","0","0","0","0","0","3"
"5010302","5010302","50103","2","41","100","11","1000","517000411","1","517000103","5","5000","5000","0","0","0","0","0","0","3"
"5010303","5010303","50103","3","41","150","11","1000","517000411","1","517000103","5","4000","5500","500","10000","0","0","0","0","3"
