"Name","MonsterId","GroupId","NameSid","NameTitleSid","HideLevel","MonsterResourceID","MonColorGroupID","MonScale","GhostShader","Race","MonGrade","WayPointAuto","Level","MonType","MaxHP","PhysicalAttack","MagicAttack","PhysicalDefense","MagicDefense","Accuracy","Dodge","Critical","AvoidCritical","CriticalOutcome","DefCriticalOutcome","MonAttackDamage","MonDefense","DefSmiteSkillDamage","DarkdefenseDamage","SkillDamage","DefSkillDamage","AtkAllDamage","DefAllDamage","StunPer","DefStunPer","KnockDownPer","DefKnockDownPer","SmiteBuffPer","DefSmiteBuffPer","DeBuffPer","DefDeBuffPer","CursePer","DefCursePer","WalkSpeed","RunSpeed","FastRunSpeed","CombatPower","Exp","NameTagDropItemId","DropType","DropItemId","HpStack","PierceBody","UseAppear","BodyCleartime","FSMIndex","FactionType","ViewRange","ActivityRange","ActivityDelayMinSec","ActivityDelayMaxSec","SearchingType","AiIndex","TargetingType","AttackDelayMin","AttackDelayMax","NormalAttackCntMin","NormalAttackCntMax","MonNormalAttack","MonAttack","AttackRate_0","AttackRate_1","AttackRate_2","AttackRate_3","MonNormalLongAttack","LongMonAttack","LongAttackRate_0","LongAttackRate_1","LongAttackRate_2","LongAttackRate_3","TraceGap","AttackRange","LongAttackRange","CapsuleHalfHeight","CapsuleRadius","ServerCapsuleRadius","HitConGrade","StateConGrade","MoveConGrade","SmiteBuffArmor","EffectBuffArmor","NaviMeshType","PartsRadius","SiegeMode","CollectItemId","CollectDropRate","CollectDropCount","MonsterFunctionData","SummonGoblinRate01","GoblinId01","SummonGoblinRate02","GoblinId02","QuestDropId"
"400003014","400003014","5","105800022","105700008","0","503351","0","0.8","0","2","2","0","161","1","72230","9099","9099","5558","5558","2857","2860","2510","2273","5006","3504","4035","5376","3225","688","2192","1612","0","0","656","574","738","574","0","0","656","574","574","574","200","700","700","147777","12933","0","1","120021001","0","0","0","0","201","2","1500","5000","8","20","0","0","1","0.5","0.5","3","5","(10379010,10379020,10379030)","(10379040,10379050,10379060,10379070,10379080,10379090,10379150)","(100,0,0,0,0,0,0)","(100,0,0,0,0,0,0)","(100,0,0,0,0,0,0)","(100,0,0,0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","370","0","240","230","230","500","1000","500","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)"
"400003015","400003015","5","105800023","105700008","0","503411","0","0.9","0","2","2","0","161","1","72230","9099","9099","5558","5558","2857","2860","2510","2273","5006","3504","4035","5376","3225","688","2192","1612","0","0","656","574","738","574","0","0","656","574","574","574","250","500","500","147777","12933","0","1","120021001","0","0","0","0","201","2","1500","5000","8","20","0","0","1","0.5","0.5","3","5","(10351010,10351020)","(10351030,10351040,10351130,10351140)","(60,40,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","375","0","160","150","150","500","1000","500","0","0","0","0","0","0","0","1","0","0","0","0","0","(0)"
"400003016","400003016","5","105800024","105700008","0","503411","0","0.8","0","2","2","0","161","1","72230","9099","9099","5558","5558","2857","2860","2510","2273","5006","3504","4035","5376","3225","688","2192","1612","0","0","656","574","738","574","0","0","656","574","574","574","250","500","500","147777","12933","0","1","120021001","0","0","0","0","201","2","1500","5000","8","20","0","0","1","0.5","0.5","3","5","(10351010,10351020)","(10351030,10351040,10351130,10351140)","(60,40,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","350","0","160","150","150","500","1000","500","0","0","0","0","0","0","0","1","0","0","0","0","0","(0)"
"400003017","400003017","5","105800025","105700009","0","503201","0","1.3","0","2","3","1","161","1","217560","9533","9533","5558","5558","2857","2860","2510","2273","5461","3504","4035","5376","3225","788","2192","1612","0","0","656","574","738","574","0","0","656","574","574","574","192","500","500","147777","25866","20123161","1","120023001","54390","0","0","0","101","2","1500","5000","8","20","0","0","1","0.5","0.5","2","3","(10377010,10377020,10377030)","(10377040,10377060,10377080)","(34,33,33)","(0,0,0)","(0,0,0)","(0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","505","0","380","350","350","1000","2000","2000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)"
"400003018","400003018","6","105800026","105700010","0","503351","0","0.8","0","2","2","0","161","1","72230","9099","9099","5558","5558","2857","2860","2510","2273","5006","3504","4035","5376","3225","688","2192","1612","0","0","656","574","738","574","0","0","656","574","574","574","200","700","700","147777","12933","0","1","120021001","0","0","0","0","201","2","1500","5000","8","20","0","0","1","0.5","0.5","3","5","(10379010,10379020,10379030)","(10379040,10379050,10379060,10379070,10379080,10379090,10379150)","(0,100,0,0,0,0,0)","(0,100,0,0,0,0,0)","(0,100,0,0,0,0,0)","(0,100,0,0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","370","0","240","230","230","500","1000","500","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)"
"400003019","400003019","6","105800027","105700010","0","503411","0","1","0","2","2","0","161","1","72230","9099","9099","5558","5558","2857","2860","2510","2273","5006","3504","4035","5376","3225","688","2192","1612","0","0","656","574","738","574","0","0","656","574","574","574","250","500","500","147777","12933","0","1","120021001","0","0","0","0","201","2","1500","5000","8","20","0","0","1","0.5","0.5","3","5","(10351010,10351020)","(10351030,10351040,10351130,10351140)","(60,40,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","400","0","160","150","150","500","1000","500","0","0","0","0","0","0","0","1","0","0","0","0","0","(0)"
"400003020","400003020","6","105800028","105700010","0","503421","0","0.9","0","2","2","0","161","1","72230","9099","9099","5558","5558","2857","2860","2510","2273","5006","3504","4035","5376","3225","688","2192","1612","0","0","656","574","738","574","0","0","656","574","574","574","250","500","500","147777","12933","0","1","120021001","0","0","0","0","201","2","1500","5000","8","20","0","0","1","0.5","0.5","3","5","(10353010)","(10353020,10353030,10353120,10353130)","(50,50,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","375","0","160","150","150","500","1000","500","0","0","0","0","0","0","0","1","0","0","0","0","0","(0)"
"400003021","400003021","7","105800029","105700011","0","503411","0","0.8","0","2","2","0","162","1","72564","9139","9139","5582","5582","2870","2872","2519","2281","5031","3521","4058","5403","3241","696","2205","1620","0","0","664","581","747","581","0","0","664","581","581","581","250","500","500","148101","13062","0","1","120021001","0","0","0","0","201","2","1500","5000","8","20","0","0","1","0.5","0.5","3","5","(10351010,10351020)","(10351030,10351040,10351130,10351140)","(60,40,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","350","0","160","150","150","500","1000","500","0","0","0","0","0","0","0","1","0","0","0","0","0","(0)"
"400003022","400003022","7","105800030","105700011","0","503401","0","0.7","0","2","2","0","162","1","72564","9139","9139","6000","6000","2400","2872","2519","2281","5031","3521","4058","5403","3241","696","2205","1620","0","0","664","581","747","581","0","0","664","581","581","581","250","500","500","148101","13062","0","1","120021001","0","0","0","0","201","2","1500","5000","8","20","1","0","1","0.5","0.5","3","5","(10366010,10366020)","(10346030,10346040,10346050,10346060,10346130,10346150)","(60,0,40,0,0,0)","(16,16,17,17,17,17)","(16,16,17,17,17,17)","(16,16,17,17,17,17)","(0)","(0)","(0)","(0)","(0)","(0)","110","430","0","190","180","180","500","1000","500","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)"
"400003023","400003023","7","105800031","105700011","0","503381","0","0.5","0","2","2","0","162","1","72564","9139","9139","5582","5582","2870","2872","2519","2281","5031","3521","4058","5403","3241","696","2205","1620","0","0","664","581","747","581","0","0","664","581","581","581","250","500","500","148101","13062","0","1","120021001","0","0","0","0","201","2","1500","5000","8","20","0","0","1","0.5","0.5","3","5","(10349010,10349020,10349050)","(10349030,10349040,10349050,10349130,10349140,10349150)","(0,45,55,0,0,0)","(0,0,0,0,0,0)","(0,0,0,0,0,0)","(0,0,0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","375","0","260","250","250","500","1000","500","0","0","0","0","0","0","0","1","0","0","0","0","0","(0)"
"400003024","400003024","7","105800032","105700009","0","503211","0","1.5","0","3","3","1","162","1","218565","9574","9574","5582","5582","2870","2872","2519","2281","5489","3521","4058","5403","3241","796","2205","1620","0","0","664","581","747","581","0","0","664","581","581","581","152","500","500","148101","26124","20123162","1","120023001","54641","0","0","0","101","2","1500","5000","8","20","0","0","1","0.5","0.5","2","3","(10383010,10383020)","(10383030,10383040,10383050)","(33,33,34)","(0,0,0)","(0,0,0)","(0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","420","0","200","150","150","1000","2000","2000","0","0","0","0","0","0","0","0","Rare","0","0","0","0","(0)"
"400003025","400003025","8","105800033","105700012","0","503351","0","0.8","0","2","2","0","162","1","72564","9139","9139","5582","5582","2870","2872","2519","2281","5031","3521","4058","5403","3241","696","2205","1620","0","0","664","581","747","581","0","0","664","581","581","581","200","700","700","148101","13062","0","1","120021001","0","0","0","0","201","2","1500","5000","8","20","0","0","1","0.5","0.5","3","5","(10379010,10379020,10379030)","(10379040,10379050,10379060,10379070,10379080,10379090,10379150)","(100,0,0,0,0,0,0)","(100,0,0,0,0,0,0)","(100,0,0,0,0,0,0)","(100,0,0,0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","370","0","240","230","230","500","1000","500","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)"
"400003026","400003026","8","105800034","105700012","0","503421","0","0.8","0","2","2","0","162","1","72564","9139","9139","5582","5582","2870","2872","2519","2281","5031","3521","4058","5403","3241","696","2205","1620","0","0","664","581","747","581","0","0","664","581","581","581","250","500","500","148101","13062","0","1","120021001","0","0","0","0","201","2","1500","5000","8","20","0","0","1","0.5","0.5","3","5","(10353010)","(10353020,10353030,10353120,10353130)","(50,50,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","350","0","160","150","150","500","1000","500","0","0","0","0","0","0","0","1","0","0","0","0","0","(0)"
"400003027","400003027","8","105800035","105700012","0","503291","0","0.8","0","2","2","0","162","1","72564","9139","9139","5582","5582","2870","2872","2519","2281","5031","3521","4058","5403","3241","696","2205","1620","0","0","664","581","747","581","0","0","664","581","581","581","306","350","350","148101","13062","0","1","120021001","0","0","0","0","201","2","1500","5000","8","20","0","0","1","0.5","0.5","3","5","(10196010,10196020)","(10196030,10196040,10196050)","(33,33,34)","(0,0,0)","(0,0,0)","(0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","430","0","250","200","200","500","1000","500","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)"
"400003028","400003028","8","105800036","105700009","0","503221","0","1.5","0","4","3","1","162","1","553698","10445","10445","5582","5582","3014","2872","2519","2281","5489","3681","4058","5403","3241","796","2205","1620","0","0","664","581","747","581","0","0","664","581","581","581","165","500","500","148101","26124","20123162","1","120023001","55370","0","0","0","101","2","1500","5000","8","20","0","0","1","0.5","0.5","2","3","(10384010,10384020)","(10384030,10384040,10384050)","(33,33,34)","(0,0,0)","(0,0,0)","(0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","350","0","200","180","180","1000","2000","2000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)"
"400003029","400003029","9","105800037","105700013","0","503351","0","0.8","0","2","2","0","162","1","72564","9139","9139","5582","5582","2870","2872","2519","2281","5031","3521","4058","5403","3241","696","2205","1620","0","0","664","581","747","581","0","0","664","581","581","581","200","700","700","148101","13062","0","1","120021001","0","0","0","0","201","2","1500","5000","8","20","0","0","1","0.5","0.5","3","5","(10379010,10379020,10379030)","(10379040,10379050,10379060,10379070,10379080,10379090,10379150)","(0,100,0,0,0,0,0)","(0,100,0,0,0,0,0)","(0,100,0,0,0,0,0)","(0,100,0,0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","370","0","240","230","230","500","1000","500","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)"
"400003030","400003030","9","105800038","105700013","0","503401","0","0.8","0","2","2","0","162","1","72564","9139","9139","6000","6000","2400","2872","2519","2281","5031","3521","4058","5403","3241","696","2205","1620","0","0","664","581","747","581","0","0","664","581","581","581","250","500","500","148101","13062","0","1","120021001","0","0","0","0","201","2","1500","5000","8","20","1","0","1","0.5","0.5","3","5","(10366010,10366020)","(10346030,10346040,10346050,10346060,10346130,10346150)","(60,0,40,0,0,0)","(16,16,17,17,17,17)","(16,16,17,17,17,17)","(16,16,17,17,17,17)","(0)","(0)","(0)","(0)","(0)","(0)","110","370","0","190","180","180","500","1000","500","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)"
"400003031","400003031","9","105800039","105700013","0","503371","0","0.8","0","2","2","0","162","1","72564","9139","9139","5582","5582","2870","2872","2519","2281","5031","3521","4058","5403","3241","696","2205","1620","0","0","664","581","747","581","0","0","664","581","581","581","200","500","500","148101","13062","0","1","120021001","0","0","0","0","201","2","1500","5000","8","20","0","0","1","0.5","0.5","3","5","(10348010,10348020)","(10348030,10348040,10348130,10348140)","(60,40,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","390","0","160","150","150","500","1000","500","0","0","0","0","0","0","0","1","0","0","0","0","0","(0)"
"400003101","400003101","0","105800040","105700014","0","503371","0","0.8","0","2","2","0","162","1","108991","9400","9400","5582","5582","2870","2872","2519","2281","5031","3521","4058","5403","3241","696","2205","1620","0","0","664","581","747","581","0","0","664","581","581","581","200","500","500","148101","0","0","1","0","0","0","0","0","101","2","1500","5000","8","20","0","0","1","0.5","0.5","3","5","(10348010,10348020)","(10348030,10348040,10348130,10348140)","(60,40,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","390","0","160","150","150","500","1000","500","0","0","0","0","0","0","0","1","0","0","0","0","0","(0)"
"400003102","400003102","0","105800041","105700014","0","503381","0","0.7","0","2","2","0","160","1","107993","9318","9318","5533","5533","2843","2846","2500","2264","4981","3486","4012","5349","3209","680","2179","1604","0","0","648","567","729","567","0","0","648","567","567","567","250","500","500","146870","0","0","1","0","0","0","0","0","101","2","1500","5000","8","20","0","0","1","0.5","0.5","3","5","(10349010,10349020,10349050)","(10349030,10349040,10349050,10349130,10349140,10349150)","(0,45,55,0,0,0)","(0,0,0,0,0,0)","(0,0,0,0,0,0)","(0,0,0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","365","0","260","250","250","500","1000","500","0","0","0","0","0","0","0","1","0","0","0","0","0","(0)"
"400003103","400003103","0","105800042","105700014","0","503401","0","0.5","0","2","2","0","160","1","107993","9318","9318","6000","6000","2400","2846","2500","2264","4981","3486","4012","5349","3209","680","2179","1604","0","0","648","567","729","567","0","0","648","567","567","567","250","500","500","146870","0","0","1","0","0","0","0","0","101","2","1500","5000","8","20","1","0","1","0.5","0.5","3","5","(10366010,10366020)","(10346030,10346040,10346050,10346060,10346130,10346150)","(60,0,40,0,0,0)","(16,16,17,17,17,17)","(16,16,17,17,17,17)","(16,16,17,17,17,17)","(0)","(0)","(0)","(0)","(0)","(0)","110","340","0","190","180","180","500","1000","500","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)"
"400003104","400003104","0","105800043","105700015","0","503411","0","1","0","2","2","0","160","1","107993","9318","9318","5533","5533","2843","2846","2500","2264","4981","3486","4012","5349","3209","680","2179","1604","0","0","648","567","729","567","0","0","648","567","567","567","250","500","500","146870","0","0","1","0","0","0","0","0","101","2","1500","5000","8","20","0","0","1","0.5","0.5","3","5","(10351010,10351020)","(10351030,10351040,10351130,10351140)","(60,40,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","400","0","160","150","150","500","1000","500","0","0","0","0","0","0","0","1","0","0","0","0","0","(0)"
"400003105","400003105","0","105800044","105700015","0","503351","0","1","0","2","2","0","160","1","107993","9318","9318","5533","5533","2843","2846","2500","2264","4981","3486","4012","5349","3209","680","2179","1604","0","0","648","567","729","567","0","0","648","567","567","567","200","700","700","146870","0","0","1","0","0","0","0","0","101","2","1500","5000","8","20","0","0","1","0.5","0.5","3","5","(10379010,10379020,10379030)","(10379040,10379050,10379060,10379070,10379080,10379090,10379150)","(100,0,0,0,0,0,0)","(100,0,0,0,0,0,0)","(100,0,0,0,0,0,0)","(100,0,0,0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","450","0","240","230","230","500","1000","500","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)"
"400003106","400003106","0","105800045","105700015","0","503021","0","1","0","2","2","0","160","1","107993","9318","9318","5533","5533","2843","2846","2500","2264","4981","3486","4012","5349","3209","680","2179","1604","0","0","648","567","729","567","0","0","648","567","567","567","200","500","500","146870","0","0","1","0","0","0","0","0","101","2","1500","5000","8","20","0","400000300","1","0.5","0.5","3","5","(10380010,10380020,10380030)","(10380040,10380050,10380060,10380070,10380080,10380090)","(20,15,15,20,15,15)","(20,15,15,20,15,15)","(20,15,15,20,15,15)","(20,15,15,20,15,15)","(0)","(0)","(0)","(0)","(0)","(0)","110","350","0","160","150","150","500","1000","500","0","0","0","0","0","0","0","1","0","0","0","0","0","(0)"
"400003107","400003107","0","105800046","105700016","0","503191","0","1.4","0","4","3","0","160","1","332063","9922","9922","5533","5533","2843","2846","2500","2264","5434","3644","4012","5349","3209","780","2179","1604","0","0","648","567","729","567","0","0","648","567","567","567","160","500","500","146870","0","0","1","0","55344","0","0","0","101","2","1500","5000","8","20","0","400000200","1","0.5","0.5","2","3","(10376010,10376020,10376030)","(10376040,10376060,10376090)","(34,33,33)","(0,0,0)","(0,0,0)","(0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","680","0","250","220","220","1000","2000","2000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)"
"400003108","400003108","0","105800048","105700018","0","503201","0","1","0","2","3","0","160","1","332063","9922","9922","5533","5533","2843","2846","2500","2264","5434","3644","4012","5349","3209","780","2179","1604","0","0","648","567","729","567","0","0","648","567","567","567","192","500","500","146870","0","0","1","0","55344","0","0","0","101","2","1500","5000","8","20","0","400000800","1","0.5","0.5","2","3","(10377010,10377020,10377030)","(10377040,10377060,10377080)","(34,33,33)","(0,0,0)","(0,0,0)","(0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","400","0","380","350","350","1000","2000","2000","0","0","0","0","0","0","0","0","0","0","0","0","0","(0)"
