"Name","DropPositionId","DropPositionGroupId","Position"
"34574","34574","10801","(X=4726,Y=14290,Z=-2023)"
"34575","34575","10801","(X=4425,Y=14290,Z=-2023)"
"34576","34576","10801","(X=4148,Y=14290,Z=-2023)"
"34577","34577","10801","(X=9767,Y=9607,Z=-2023)"
"34578","34578","10801","(X=10113,Y=12494,Z=-2023)"
"34579","34579","10801","(X=10113,Y=12209,Z=-2023)"
"34580","34580","10801","(X=10113,Y=11941,Z=-2023)"
"34581","34581","10801","(X=10113,Y=11648,Z=-2023)"
"34582","34582","10801","(X=10113,Y=11345,Z=-2023)"
"34583","34583","10801","(X=10113,Y=11014,Z=-2023)"
"34584","34584","10801","(X=10113,Y=10231,Z=-2023)"
"34585","34585","10801","(X=10113,Y=9947,Z=-2023)"
"34586","34586","10801","(X=10100,Y=9371,Z=-2023)"
"34587","34587","10801","(X=10113,Y=10779,Z=-2023)"
"34588","34588","10801","(X=10113,Y=10564,Z=-2023)"
"34589","34589","10801","(X=10113,Y=15374,Z=-2023)"
"34590","34590","10801","(X=10113,Y=15071,Z=-2023)"
"34591","34591","10801","(X=10113,Y=14740,Z=-2023)"
"34592","34592","10801","(X=10113,Y=13957,Z=-2023)"
"34593","34593","10801","(X=10113,Y=13673,Z=-2023)"
"34594","34594","10801","(X=10113,Y=13377,Z=-2023)"
"34595","34595","10801","(X=10113,Y=13088,Z=-2023)"
"34596","34596","10801","(X=10113,Y=12787,Z=-2023)"
"34597","34597","10801","(X=10113,Y=14505,Z=-2023)"
"34598","34598","10801","(X=10113,Y=14290,Z=-2023)"
"34599","34599","10801","(X=10100,Y=9607,Z=-2023)"
"34600","34600","10801","(X=16116,Y=45755,Z=9975)"
"34601","34601","10801","(X=16986,Y=45755,Z=9975)"
"34602","34602","10801","(X=16709,Y=45755,Z=9975)"
"34603","34603","10801","(X=16408,Y=45755,Z=9975)"
"34604","34604","10801","(X=19639,Y=45755,Z=9975)"
"34605","34605","10801","(X=20563,Y=45755,Z=9975)"
"34606","34606","10801","(X=20286,Y=45755,Z=9975)"
"34607","34607","10801","(X=19985,Y=45755,Z=9975)"
"34608","34608","10801","(X=17209,Y=45755,Z=9975)"
"34609","34609","10801","(X=18132,Y=45755,Z=9975)"
"34610","34610","10801","(X=17855,Y=45755,Z=9975)"
"34611","34611","10801","(X=21581,Y=24003,Z=-1497)"
"34612","34612","10801","(X=21254,Y=24003,Z=-1497)"
"34613","34613","10801","(X=20977,Y=24003,Z=-1497)"
"34614","34614","10801","(X=20681,Y=24003,Z=-1491)"
"34615","34615","10801","(X=20385,Y=24003,Z=-1491)"
"34616","34616","10801","(X=20052,Y=24003,Z=-1497)"
"34617","34617","10801","(X=19669,Y=24003,Z=-1484)"
"34618","34618","10801","(X=19368,Y=24003,Z=-1475)"
"34619","34619","10801","(X=19091,Y=24003,Z=-1466)"
"34620","34620","10801","(X=18796,Y=24003,Z=-1461)"
"34621","34621","10801","(X=18499,Y=24003,Z=-1461)"
"34622","34622","10801","(X=17554,Y=45755,Z=9975)"
"34623","34623","10801","(X=18432,Y=45763,Z=9975)"
"34624","34624","10801","(X=19355,Y=45763,Z=9975)"
"34625","34625","10801","(X=19078,Y=45763,Z=9975)"
"34626","34626","10801","(X=18777,Y=45763,Z=9975)"
"34627","34627","10801","(X=20122,Y=-16792,Z=1976)"
"34628","34628","10801","(X=20396,Y=-16792,Z=1976)"
"34629","34629","10801","(X=20693,Y=-16792,Z=1976)"
"34630","34630","10801","(X=20988,Y=-16792,Z=1976)"
"34631","34631","10801","(X=21265,Y=-16792,Z=1976)"
"34632","34632","10801","(X=21566,Y=-16792,Z=1976)"
"34633","34633","10801","(X=21949,Y=-16792,Z=1976)"
"34634","34634","10801","(X=22282,Y=-16792,Z=1976)"
"34635","34635","10801","(X=22578,Y=-16792,Z=1976)"
"34636","34636","10801","(X=22874,Y=-16792,Z=1976)"
"34637","34637","10801","(X=23151,Y=-16792,Z=1976)"
"34638","34638","10801","(X=23478,Y=-16792,Z=1976)"
"34639","34639","10801","(X=23862,Y=-16792,Z=1976)"
"34640","34640","10801","(X=24182,Y=-16792,Z=1976)"
"34641","34641","10801","(X=24479,Y=-16792,Z=1976)"
"34642","34642","10801","(X=24774,Y=-16792,Z=1976)"
"34643","34643","10801","(X=25051,Y=-16792,Z=1976)"
"34644","34644","10801","(X=25352,Y=-16792,Z=1976)"
"34645","34645","10801","(X=25735,Y=-16792,Z=1976)"
"34646","34646","10801","(X=26068,Y=-16792,Z=1976)"
"34647","34647","10801","(X=26364,Y=-16792,Z=1976)"
"34648","34648","10801","(X=26660,Y=-16792,Z=1976)"
"34649","34649","10801","(X=26937,Y=-16792,Z=1976)"
"34650","34650","10801","(X=20122,Y=-16304,Z=1976)"
"34651","34651","10801","(X=20396,Y=-16304,Z=1976)"
"34652","34652","10801","(X=20693,Y=-16304,Z=1976)"
"34653","34653","10801","(X=20988,Y=-16304,Z=1976)"
"34654","34654","10801","(X=21265,Y=-16304,Z=1976)"
"34655","34655","10801","(X=21566,Y=-16304,Z=1976)"
"34656","34656","10801","(X=21949,Y=-16304,Z=1976)"
"34657","34657","10801","(X=22282,Y=-16304,Z=1976)"
"34658","34658","10801","(X=22578,Y=-16304,Z=2003)"
"34659","34659","10801","(X=22874,Y=-16304,Z=1976)"
"34660","34660","10801","(X=23151,Y=-16304,Z=1976)"
"34661","34661","10801","(X=23478,Y=-16304,Z=1976)"
"34662","34662","10801","(X=23862,Y=-16304,Z=1976)"
"34663","34663","10801","(X=24182,Y=-16304,Z=1976)"
"34664","34664","10801","(X=24479,Y=-16304,Z=1976)"
"34665","34665","10801","(X=24774,Y=-16304,Z=2003)"
"34666","34666","10801","(X=25051,Y=-16304,Z=1976)"
"34667","34667","10801","(X=25352,Y=-16304,Z=1976)"
"34668","34668","10801","(X=25735,Y=-16304,Z=1976)"
"34669","34669","10801","(X=26068,Y=-16304,Z=1976)"
"34670","34670","10801","(X=26364,Y=-16304,Z=1976)"
"34671","34671","10801","(X=26660,Y=-16304,Z=1976)"
"34672","34672","10801","(X=26937,Y=-16304,Z=1976)"
"34673","34673","10801","(X=20122,Y=-16555,Z=1976)"
"34674","34674","10801","(X=20396,Y=-16555,Z=1976)"
"34675","34675","10801","(X=20693,Y=-16555,Z=1976)"
"34676","34676","10801","(X=20988,Y=-16555,Z=1976)"
"34677","34677","10801","(X=21265,Y=-16555,Z=1976)"
"34678","34678","10801","(X=21566,Y=-16555,Z=1976)"
"34679","34679","10801","(X=21949,Y=-16555,Z=1976)"
"34680","34680","10801","(X=22282,Y=-16555,Z=1976)"
"34681","34681","10801","(X=22578,Y=-16555,Z=1976)"
"34682","34682","10801","(X=22874,Y=-16555,Z=1976)"
"34683","34683","10801","(X=23151,Y=-16555,Z=1976)"
"34684","34684","10801","(X=23478,Y=-16555,Z=1976)"
"34685","34685","10801","(X=23862,Y=-16555,Z=1976)"
"34686","34686","10801","(X=24182,Y=-16555,Z=1976)"
"34687","34687","10801","(X=24479,Y=-16555,Z=1976)"
"34688","34688","10801","(X=24774,Y=-16555,Z=1976)"
"34689","34689","10801","(X=25051,Y=-16555,Z=1976)"
"34690","34690","10801","(X=25352,Y=-16555,Z=1976)"
"34691","34691","10801","(X=25735,Y=-16555,Z=1976)"
"34692","34692","10801","(X=26068,Y=-16555,Z=1976)"
"34693","34693","10801","(X=26364,Y=-16555,Z=1976)"
"34694","34694","10801","(X=26660,Y=-16555,Z=1976)"
"34695","34695","10801","(X=26937,Y=-16555,Z=1976)"
"34696","34696","10801","(X=20122,Y=-16003,Z=1976)"
"34697","34697","10801","(X=20396,Y=-16003,Z=1976)"
"34698","34698","10801","(X=20693,Y=-16003,Z=1976)"
"34699","34699","10801","(X=20988,Y=-16003,Z=1976)"
"34700","34700","10801","(X=21265,Y=-16003,Z=1976)"
"34701","34701","10801","(X=21566,Y=-16003,Z=1976)"
"34702","34702","10801","(X=21949,Y=-16003,Z=1976)"
"34703","34703","10801","(X=22282,Y=-16003,Z=2003)"
"34704","34704","10801","(X=22578,Y=-16003,Z=1989)"
"34705","34705","10801","(X=22874,Y=-16003,Z=2003)"
"34706","34706","10801","(X=23151,Y=-16003,Z=1976)"
"34707","34707","10801","(X=23478,Y=-16003,Z=1976)"
"34708","34708","10801","(X=23862,Y=-16003,Z=1976)"
"34709","34709","10801","(X=24182,Y=-16003,Z=1976)"
"34710","34710","10801","(X=24479,Y=-16003,Z=2003)"
"34711","34711","10801","(X=24774,Y=-16003,Z=1989)"
"34712","34712","10801","(X=25051,Y=-16003,Z=2003)"
"34713","34713","10801","(X=25352,Y=-16003,Z=1976)"
"34714","34714","10801","(X=25735,Y=-16003,Z=1976)"
"34715","34715","10801","(X=26068,Y=-16003,Z=1976)"
"34716","34716","10801","(X=26364,Y=-16003,Z=1976)"
"34717","34717","10801","(X=26660,Y=-16003,Z=1976)"
"34718","34718","10801","(X=26937,Y=-16003,Z=1976)"
"34719","34719","10801","(X=20122,Y=-9043,Z=1976)"
"34720","34720","10801","(X=20396,Y=-9043,Z=1976)"
"34721","34721","10801","(X=20693,Y=-9043,Z=1976)"
"34722","34722","10801","(X=20988,Y=-9043,Z=1976)"
"34723","34723","10801","(X=21265,Y=-9043,Z=1976)"
"34724","34724","10801","(X=21566,Y=-9043,Z=1976)"
"34725","34725","10801","(X=21949,Y=-9043,Z=1976)"
"34726","34726","10801","(X=22282,Y=-9043,Z=1976)"
"34727","34727","10801","(X=22578,Y=-9043,Z=1976)"
"34728","34728","10801","(X=22874,Y=-9043,Z=1976)"
"34729","34729","10801","(X=23151,Y=-9043,Z=1976)"
"34730","34730","10801","(X=23478,Y=-9043,Z=1976)"
"34731","34731","10801","(X=19196,Y=46084,Z=9975)"
"34732","34732","10801","(X=19843,Y=46084,Z=9975)"
"34733","34733","10801","(X=24479,Y=-9043,Z=1976)"
"34734","34734","10801","(X=24774,Y=-9043,Z=1976)"
"34735","34735","10801","(X=25051,Y=-9043,Z=1976)"
"34736","34736","10801","(X=25352,Y=-9043,Z=1976)"
"34737","34737","10801","(X=25735,Y=-9043,Z=1976)"
"34738","34738","10801","(X=19542,Y=46084,Z=9975)"
"34739","34739","10801","(X=-7744,Y=42884,Z=9975)"
"34740","34740","10801","(X=-6874,Y=42884,Z=9975)"
"34741","34741","10801","(X=26937,Y=-9043,Z=1976)"
"34742","34742","10801","(X=20122,Y=-9293,Z=1976)"
"34743","34743","10801","(X=20396,Y=-9293,Z=1976)"
"34744","34744","10801","(X=20693,Y=-9293,Z=1976)"
"34745","34745","10801","(X=20988,Y=-9293,Z=1976)"
"34746","34746","10801","(X=21265,Y=-9293,Z=1976)"
"34747","34747","10801","(X=21566,Y=-9293,Z=1976)"
"34748","34748","10801","(X=21949,Y=-9293,Z=1976)"
"34749","34749","10801","(X=22282,Y=-9293,Z=1976)"
"34750","34750","10801","(X=22578,Y=-9293,Z=1976)"
"34751","34751","10801","(X=22874,Y=-9293,Z=1976)"
"34752","34752","10801","(X=23151,Y=-9293,Z=1976)"
"34753","34753","10801","(X=23478,Y=-9293,Z=1976)"
"34754","34754","10801","(X=23862,Y=-9293,Z=1976)"
"34755","34755","10801","(X=24182,Y=-9293,Z=1976)"
"34756","34756","10801","(X=24479,Y=-9293,Z=1976)"
"34757","34757","10801","(X=18179,Y=24003,Z=-1461)"
"34758","34758","10801","(X=17795,Y=24003,Z=-1461)"
"34759","34759","10801","(X=17468,Y=24003,Z=-1461)"
"34760","34760","10801","(X=17191,Y=24003,Z=-1461)"
"34761","34761","10801","(X=16895,Y=24003,Z=-1461)"
"34762","34762","10801","(X=16599,Y=24003,Z=-1466)"
"34763","34763","10801","(X=16266,Y=24003,Z=-1497)"
"34764","34764","10801","(X=15883,Y=24003,Z=-1478)"
"34765","34765","10801","(X=15582,Y=24003,Z=-1497)"
"34766","34766","10801","(X=15305,Y=24003,Z=-1491)"
"34767","34767","10801","(X=15010,Y=24003,Z=-1491)"
"34768","34768","10801","(X=14713,Y=24003,Z=-1497)"
"34769","34769","10801","(X=24774,Y=-9293,Z=1976)"
"34770","34770","10801","(X=25051,Y=-9293,Z=1976)"
"34771","34771","10801","(X=25352,Y=-9293,Z=1976)"
"34772","34772","10801","(X=25735,Y=-9293,Z=1976)"
"34773","34773","10801","(X=26068,Y=-9293,Z=1976)"
"34774","34774","10801","(X=26364,Y=-9293,Z=1976)"
"34775","34775","10801","(X=26660,Y=-9293,Z=1976)"
"34776","34776","10801","(X=26937,Y=-9293,Z=1976)"
"34777","34777","10801","(X=20122,Y=-14973,Z=1976)"
"34778","34778","10801","(X=20396,Y=-14973,Z=1976)"
"34779","34779","10801","(X=20693,Y=-14973,Z=1976)"
"34780","34780","10801","(X=20988,Y=-14973,Z=1976)"
"34781","34781","10801","(X=21265,Y=-14973,Z=2003)"
"34782","34782","10801","(X=21566,Y=-14973,Z=1989)"
"34783","34783","10801","(X=21949,Y=-14973,Z=1989)"
"34784","34784","10801","(X=22282,Y=-14973,Z=1976)"
"34785","34785","10801","(X=22578,Y=-14973,Z=2001)"
"34786","34786","10801","(X=22874,Y=-14973,Z=1995)"
"34787","34787","10801","(X=23151,Y=-14973,Z=1976)"
"34788","34788","10801","(X=23478,Y=-14973,Z=2004)"
"34789","34789","10801","(X=23862,Y=-14973,Z=2004)"
"34790","34790","10801","(X=24182,Y=-14973,Z=2001)"
"34791","34791","10801","(X=24479,Y=-14973,Z=1995)"
"34792","34792","10801","(X=24774,Y=-14973,Z=1976)"
"34793","34793","10801","(X=25051,Y=-14973,Z=2000)"
"34794","34794","10801","(X=25352,Y=-14973,Z=1989)"
"34795","34795","10801","(X=25735,Y=-14973,Z=1989)"
"34796","34796","10801","(X=26068,Y=-14973,Z=2003)"
"34797","34797","10801","(X=26364,Y=-14973,Z=1976)"
"34798","34798","10801","(X=26660,Y=-14973,Z=1976)"
"34799","34799","10801","(X=26937,Y=-14973,Z=1976)"
"34800","34800","10801","(X=20122,Y=-15224,Z=1976)"
"34801","34801","10801","(X=20396,Y=-15224,Z=1976)"
"34802","34802","10801","(X=20693,Y=-15224,Z=1976)"
"34803","34803","10801","(X=20988,Y=-15224,Z=1976)"
"34804","34804","10801","(X=21265,Y=-15224,Z=1976)"
"34805","34805","10801","(X=21566,Y=-15224,Z=2003)"
"34806","34806","10801","(X=21949,Y=-15224,Z=1989)"
"34807","34807","10801","(X=22282,Y=-15224,Z=2000)"
"34808","34808","10801","(X=22578,Y=-15224,Z=1976)"
"34809","34809","10801","(X=22874,Y=-15224,Z=2001)"
"34810","34810","10801","(X=23151,Y=-15224,Z=1995)"
"34811","34811","10801","(X=23478,Y=-15224,Z=1976)"
"34812","34812","10801","(X=23862,Y=-15224,Z=1976)"
"34813","34813","10801","(X=24182,Y=-15224,Z=1995)"
"34814","34814","10801","(X=24479,Y=-15224,Z=2001)"
"34815","34815","10801","(X=24774,Y=-15224,Z=2000)"
"34816","34816","10801","(X=25051,Y=-15224,Z=1989)"
"34817","34817","10801","(X=25352,Y=-15224,Z=1989)"
"34818","34818","10801","(X=25735,Y=-15224,Z=2003)"
"34819","34819","10801","(X=26068,Y=-15224,Z=1976)"
"34820","34820","10801","(X=26364,Y=-15224,Z=1976)"
"34821","34821","10801","(X=26660,Y=-15224,Z=1976)"
"34822","34822","10801","(X=26937,Y=-15224,Z=1976)"
"34823","34823","10801","(X=20122,Y=-15514,Z=1976)"
"34824","34824","10801","(X=20396,Y=-15514,Z=1976)"
"34825","34825","10801","(X=20693,Y=-15514,Z=1976)"
"34826","34826","10801","(X=20988,Y=-15514,Z=1976)"
"34827","34827","10801","(X=21265,Y=-15514,Z=1976)"
"34828","34828","10801","(X=21566,Y=-15514,Z=1976)"
"34829","34829","10801","(X=21949,Y=-15514,Z=1989)"
"34830","34830","10801","(X=22282,Y=-15514,Z=1989)"
"34831","34831","10801","(X=22578,Y=-15514,Z=2000)"
"34832","34832","10801","(X=22874,Y=-15514,Z=1976)"
"34833","34833","10801","(X=23151,Y=-15514,Z=2001)"
"34834","34834","10801","(X=23478,Y=-15514,Z=1994)"
"34835","34835","10801","(X=23862,Y=-15514,Z=2003)"
"34836","34836","10801","(X=24182,Y=-15514,Z=2001)"
"34837","34837","10801","(X=24479,Y=-15514,Z=2000)"
"34838","34838","10801","(X=24774,Y=-15514,Z=1989)"
"34839","34839","10801","(X=25051,Y=-15514,Z=1989)"
"34840","34840","10801","(X=25352,Y=-15514,Z=1989)"
"34841","34841","10801","(X=25735,Y=-15514,Z=1976)"
"34842","34842","10801","(X=26068,Y=-15514,Z=1976)"
"34843","34843","10801","(X=26364,Y=-15514,Z=1976)"
"34844","34844","10801","(X=26660,Y=-15514,Z=1976)"
"34845","34845","10801","(X=26937,Y=-15514,Z=1976)"
"34846","34846","10801","(X=20122,Y=-15765,Z=1976)"
"34847","34847","10801","(X=20396,Y=-15765,Z=1976)"
"34848","34848","10801","(X=20693,Y=-15765,Z=1976)"
"34849","34849","10801","(X=20988,Y=-15765,Z=1976)"
"34850","34850","10801","(X=21265,Y=-15765,Z=1976)"
"34851","34851","10801","(X=21566,Y=-15765,Z=1976)"
"34852","34852","10801","(X=21949,Y=-15765,Z=2003)"
"34853","34853","10801","(X=22282,Y=-15765,Z=1989)"
"34854","34854","10801","(X=22578,Y=-15765,Z=1989)"
"34855","34855","10801","(X=22874,Y=-15765,Z=2000)"
"34856","34856","10801","(X=23151,Y=-15765,Z=2003)"
"34857","34857","10801","(X=23478,Y=-15765,Z=1999)"
"34858","34858","10801","(X=23862,Y=-15765,Z=1999)"
"34859","34859","10801","(X=24182,Y=-15765,Z=2003)"
"34860","34860","10801","(X=24479,Y=-15765,Z=1989)"
"34861","34861","10801","(X=24774,Y=-15765,Z=1989)"
"34862","34862","10801","(X=25051,Y=-15765,Z=1989)"
"34863","34863","10801","(X=25352,Y=-15765,Z=1976)"
"34864","34864","10801","(X=25735,Y=-15765,Z=1976)"
"34865","34865","10801","(X=26068,Y=-15765,Z=1976)"
"34866","34866","10801","(X=26364,Y=-15765,Z=1976)"
"34867","34867","10801","(X=26660,Y=-15765,Z=1976)"
"34868","34868","10801","(X=26937,Y=-15765,Z=1976)"
"34869","34869","10801","(X=20122,Y=-13904,Z=1976)"
"34870","34870","10801","(X=20396,Y=-13904,Z=1976)"
"34871","34871","10801","(X=20693,Y=-13904,Z=1976)"
"34872","34872","10801","(X=20988,Y=-13904,Z=2000)"
"34873","34873","10801","(X=21265,Y=-13904,Z=1976)"
"34874","34874","10801","(X=21566,Y=-13904,Z=2001)"
"34875","34875","10801","(X=21949,Y=-13904,Z=2001)"
"34876","34876","10801","(X=22282,Y=-13904,Z=2004)"
"34877","34877","10801","(X=22578,Y=-13904,Z=2013)"
"34878","34878","10801","(X=22874,Y=-13904,Z=2019)"
"34879","34879","10801","(X=23151,Y=-13904,Z=2019)"
"34880","34880","10801","(X=23478,Y=-13904,Z=2019)"
"34881","34881","10801","(X=23862,Y=-13904,Z=2019)"
"34882","34882","10801","(X=24182,Y=-13904,Z=2019)"
"34883","34883","10801","(X=24479,Y=-13904,Z=2007)"
"34884","34884","10801","(X=24774,Y=-13904,Z=2013)"
"34885","34885","10801","(X=25051,Y=-13904,Z=1976)"
"34886","34886","10801","(X=25352,Y=-13904,Z=2001)"
"34887","34887","10801","(X=25735,Y=-13904,Z=2001)"
"34888","34888","10801","(X=26068,Y=-13904,Z=2001)"
"34889","34889","10801","(X=26364,Y=-13904,Z=2003)"
"34890","34890","10801","(X=26660,Y=-13904,Z=1976)"
"34891","34891","10801","(X=26937,Y=-13904,Z=1976)"
"34892","34892","10801","(X=20122,Y=-14155,Z=1976)"
"34893","34893","10801","(X=20396,Y=-14155,Z=1976)"
"34894","34894","10801","(X=20693,Y=-14155,Z=1989)"
"34895","34895","10801","(X=20988,Y=-14155,Z=1989)"
"34896","34896","10801","(X=21265,Y=-14155,Z=2000)"
"34897","34897","10801","(X=21566,Y=-14155,Z=1976)"
"34898","34898","10801","(X=21949,Y=-14155,Z=1995)"
"34899","34899","10801","(X=22282,Y=-14155,Z=2001)"
"34900","34900","10801","(X=22578,Y=-14155,Z=2004)"
"34901","34901","10801","(X=22874,Y=-14155,Z=2013)"
"34902","34902","10801","(X=23151,Y=-14155,Z=2007)"
"34903","34903","10801","(X=23478,Y=-14155,Z=2012)"
"34904","34904","10801","(X=23862,Y=-14155,Z=2012)"
"34905","34905","10801","(X=24182,Y=-14155,Z=2007)"
"34906","34906","10801","(X=24479,Y=-14155,Z=2013)"
"34907","34907","10801","(X=24774,Y=-14155,Z=2004)"
"34908","34908","10801","(X=25051,Y=-14155,Z=2001)"
"34909","34909","10801","(X=25352,Y=-14155,Z=1995)"
"34910","34910","10801","(X=25735,Y=-14155,Z=1976)"
"34911","34911","10801","(X=26068,Y=-14155,Z=1989)"
"34912","34912","10801","(X=26364,Y=-14155,Z=1989)"
"34913","34913","10801","(X=26660,Y=-14155,Z=2003)"
"34914","34914","10801","(X=26937,Y=-14155,Z=1976)"
"34915","34915","10801","(X=20122,Y=-14445,Z=1976)"
"34916","34916","10801","(X=20396,Y=-14445,Z=1976)"
"34917","34917","10801","(X=20693,Y=-14445,Z=2003)"
"34918","34918","10801","(X=20988,Y=-14445,Z=1989)"
"34919","34919","10801","(X=21265,Y=-14445,Z=1989)"
"34920","34920","10801","(X=21566,Y=-14445,Z=2000)"
"34921","34921","10801","(X=21949,Y=-14445,Z=1976)"
"34922","34922","10801","(X=22282,Y=-14445,Z=1995)"
"34923","34923","10801","(X=22578,Y=-14445,Z=2001)"
"34924","34924","10801","(X=22874,Y=-14445,Z=2004)"
"34925","34925","10801","(X=23151,Y=-14445,Z=2013)"
"34926","34926","10801","(X=23478,Y=-14445,Z=2007)"
"34927","34927","10801","(X=23862,Y=-14445,Z=2007)"
"34928","34928","10801","(X=24182,Y=-14445,Z=2013)"
"34929","34929","10801","(X=24479,Y=-14445,Z=2004)"
"34930","34930","10801","(X=24774,Y=-14445,Z=2001)"
"34931","34931","10801","(X=25051,Y=-14445,Z=1995)"
"34932","34932","10801","(X=25352,Y=-14445,Z=1976)"
"34933","34933","10801","(X=25735,Y=-14445,Z=2000)"
"34934","34934","10801","(X=26068,Y=-14445,Z=1989)"
"34935","34935","10801","(X=26364,Y=-14445,Z=1989)"
"34936","34936","10801","(X=26660,Y=-14445,Z=2003)"
"34937","34937","10801","(X=26937,Y=-14445,Z=1976)"
"34938","34938","10801","(X=20122,Y=-14696,Z=1976)"
"34939","34939","10801","(X=20396,Y=-14696,Z=1976)"
"34940","34940","10801","(X=20693,Y=-14696,Z=1976)"
"34941","34941","10801","(X=20988,Y=-14696,Z=2003)"
"34942","34942","10801","(X=21265,Y=-14696,Z=1989)"
"34943","34943","10801","(X=21566,Y=-14696,Z=1989)"
"34944","34944","10801","(X=21949,Y=-14696,Z=2000)"
"34945","34945","10801","(X=22282,Y=-14696,Z=2001)"
"34946","34946","10801","(X=22578,Y=-14696,Z=1995)"
"34947","34947","10801","(X=22874,Y=-14696,Z=1976)"
"34948","34948","10801","(X=23151,Y=-14696,Z=2004)"
"34949","34949","10801","(X=23478,Y=-14696,Z=2007)"
"34950","34950","10801","(X=23862,Y=-14696,Z=2013)"
"34951","34951","10801","(X=24182,Y=-14696,Z=2004)"
"34952","34952","10801","(X=24479,Y=-14696,Z=2001)"
"34953","34953","10801","(X=24774,Y=-14696,Z=1995)"
"34954","34954","10801","(X=25051,Y=-14696,Z=1976)"
"34955","34955","10801","(X=25352,Y=-14696,Z=2000)"
"34956","34956","10801","(X=25735,Y=-14696,Z=1989)"
"34957","34957","10801","(X=26068,Y=-14696,Z=1989)"
"34958","34958","10801","(X=26364,Y=-14696,Z=2003)"
"34959","34959","10801","(X=26660,Y=-14696,Z=1976)"
"34960","34960","10801","(X=26937,Y=-14696,Z=1976)"
"34961","34961","10801","(X=20122,Y=-10653,Z=1976)"
"34962","34962","10801","(X=20396,Y=-10653,Z=1976)"
"34963","34963","10801","(X=20693,Y=-10653,Z=1976)"
"34964","34964","10801","(X=20988,Y=-10653,Z=1976)"
"34965","34965","10801","(X=21265,Y=-10653,Z=1976)"
"34966","34966","10801","(X=21566,Y=-10653,Z=1976)"
"34967","34967","10801","(X=21949,Y=-10653,Z=2003)"
"34968","34968","10801","(X=22282,Y=-10653,Z=1989)"
"34969","34969","10801","(X=22578,Y=-10653,Z=1989)"
"34970","34970","10801","(X=22874,Y=-10653,Z=2000)"
"34971","34971","10801","(X=23151,Y=-10653,Z=2003)"
"34972","34972","10801","(X=23478,Y=-10653,Z=1994)"
"34973","34973","10801","(X=23862,Y=-10653,Z=1999)"
"34974","34974","10801","(X=24182,Y=-10653,Z=1976)"
"34975","34975","10801","(X=24479,Y=-10653,Z=2000)"
"34976","34976","10801","(X=24774,Y=-10653,Z=1989)"
"34977","34977","10801","(X=25051,Y=-10653,Z=1989)"
"34978","34978","10801","(X=25352,Y=-10653,Z=2003)"
"34979","34979","10801","(X=25735,Y=-10653,Z=1976)"
"34980","34980","10801","(X=26068,Y=-10653,Z=1976)"
"34981","34981","10801","(X=26364,Y=-10653,Z=1976)"
"34982","34982","10801","(X=26660,Y=-10653,Z=1976)"
"34983","34983","10801","(X=26937,Y=-10653,Z=1976)"
"34984","34984","10801","(X=20122,Y=-10904,Z=1976)"
