"Name","ItemId","Attribute1Type","Attribute1Value","Attribute2Type","Attribute2Value","Attribute3Type","Attribute3Value","Attribute4Type","Attribute4Value","Attribute5Type","Attribute5Value","Attribute6Type","Attribute6Value","PassiveId01","RandomOptionCountMax","RandomOptionGroupId","RandomSpecialOptionCountMax","SpecialRandomOptionGroupId","RefineGroup"
"302205019","302205019","1","5290","24","112","39","76","29","99","0","0","0","0","0","4","1009","1","11009","0"
"302205020","302205020","1","5745","24","122","38","83","29","108","0","0","0","0","0","4","1010","1","11010","0"
"302205021","302205021","1","5745","24","122","39","83","29","108","0","0","0","0","0","4","1010","1","11010","0"
"302205022","302205022","1","6200","24","133","38","90","29","117","0","0","0","0","0","4","1011","1","11011","0"
"302205023","302205023","1","6200","24","133","39","90","29","117","0","0","0","0","0","4","1011","1","11011","0"
"302205024","302205024","1","6655","24","143","38","97","29","126","0","0","0","0","0","4","1012","1","11012","0"
"302205025","302205025","1","6655","24","143","39","97","29","126","0","0","0","0","0","4","1012","1","11012","0"
"302205026","302205026","1","8280","24","181","38","122","29","159","39","122","0","0","0","4","1013","1","11013","0"
"302205027","302205027","1","8800","24","193","38","130","29","170","39","130","0","0","0","5","1014","1","11014","0"
"302205028","302205028","1","9320","24","205","38","138","29","180","39","138","0","0","0","6","1015","1","11015","0"
"302205029","302205029","1","9840","24","217","38","146","29","191","39","146","0","0","0","8","1016","1","11016","503020"
"302205030","302205030","1","0","24","0","38","0","29","0","0","0","0","0","0","2","1001","0","0","0"
"302205031","302205031","1","0","24","0","38","0","29","0","0","0","0","0","0","2","1001","0","0","0"
"302205032","302205032","1","0","24","0","38","0","29","0","0","0","0","0","0","2","1001","0","0","0"
"302205033","302205033","1","0","24","0","38","0","29","0","0","0","0","0","0","2","1001","0","0","0"
"302205034","302205034","1","0","24","0","38","0","29","0","0","0","0","0","0","2","1001","0","0","0"
"302205035","302205035","1","0","24","0","38","0","29","0","0","0","0","0","0","2","1001","0","0","0"
"302205036","302205036","1","0","24","0","38","0","29","0","0","0","0","0","0","2","1001","0","0","0"
"302205037","302205037","1","0","24","0","38","0","29","0","0","0","0","0","0","2","1001","0","0","0"
"302205038","302205038","1","0","24","0","38","0","29","0","0","0","0","0","0","2","1001","0","0","0"
"302205039","302205039","1","0","24","0","38","0","29","0","0","0","0","0","0","2","1001","0","0","0"
"302205040","302205040","1","0","24","0","38","0","29","0","0","0","0","0","0","2","1001","0","0","0"
"303205000","303205000","1","250","28","5","40","10","38","5","0","0","0","0","0","0","0","0","0","0"
"303205001","303205001","1","250","28","5","40","10","38","5","0","0","0","0","0","0","0","0","0","0"
"303205002","303205002","1","500","28","10","40","20","38","10","0","0","0","0","0","2","1001","0","0","0"
"303205003","303205003","1","500","28","10","40","20","39","10","0","0","0","0","0","2","1001","0","0","0"
"303205004","303205004","1","598","28","14","40","32","38","13","0","0","0","0","0","2","1002","0","0","0"
"303205005","303205005","1","598","28","14","40","32","39","13","0","0","0","0","0","2","1002","0","0","0"
"303205006","303205006","1","695","28","18","40","44","38","16","0","0","0","0","0","2","1003","0","0","0"
"303205007","303205007","1","695","28","18","40","44","39","16","0","0","0","0","0","2","1003","0","0","0"
"303205008","303205008","1","793","28","22","40","56","38","19","0","0","0","0","0","2","1004","0","0","0"
"303205009","303205009","1","793","28","22","40","56","39","19","0","0","0","0","0","2","1004","0","0","0"
"303205010","303205010","1","1118","28","36","40","96","38","29","0","0","0","0","0","3","1005","0","0","0"
"303205011","303205011","1","1118","28","36","40","96","39","29","0","0","0","0","0","3","1005","0","0","0"
"303205012","303205012","1","1313","28","44","40","120","38","35","0","0","0","0","0","3","1006","0","0","0"
"303205013","303205013","1","1313","28","44","40","120","39","35","0","0","0","0","0","3","1006","0","0","0"
"303205014","303205014","1","1508","28","52","40","144","38","41","0","0","0","0","0","3","1007","0","0","0"
"303205015","303205015","1","1508","28","52","40","144","39","41","0","0","0","0","0","3","1007","0","0","0"
"303205016","303205016","1","1703","28","60","40","168","38","47","0","0","0","0","0","3","1008","0","0","0"
"303205017","303205017","1","1703","28","60","40","168","39","47","0","0","0","0","0","3","1008","0","0","0"
"303205018","303205018","1","2645","28","99","40","284","38","76","0","0","0","0","0","4","1009","1","11009","0"
"303205019","303205019","1","2645","28","99","40","284","39","76","0","0","0","0","0","4","1009","1","11009","0"
"303205020","303205020","1","2873","28","108","40","312","38","83","0","0","0","0","0","4","1010","1","11010","0"
"303205021","303205021","1","2873","28","108","40","312","39","83","0","0","0","0","0","4","1010","1","11010","0"
"303205022","303205022","1","3100","28","117","40","340","38","90","0","0","0","0","0","4","1011","1","11011","0"
"303205023","303205023","1","3100","28","117","40","340","39","90","0","0","0","0","0","4","1011","1","11011","0"
"303205024","303205024","1","3328","28","126","40","368","38","97","0","0","0","0","0","4","1012","1","11012","0"
"303205025","303205025","1","3328","28","126","40","368","39","97","0","0","0","0","0","4","1012","1","11012","0"
"303205026","303205026","1","4140","28","159","40","468","38","122","39","122","0","0","0","4","1013","1","11013","0"
"303205027","303205027","1","4400","28","170","40","500","38","130","39","130","0","0","0","5","1014","1","11014","0"
"303205028","303205028","1","4660","28","180","40","532","38","138","39","138","0","0","0","6","1015","1","11015","0"
"303205029","303205029","1","4920","28","191","40","564","38","146","39","146","0","0","0","8","1016","1","11016","503030"
"303205030","303205030","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"303205031","303205031","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"303205032","303205032","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"303205033","303205033","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"303205034","303205034","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"303205035","303205035","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"303205036","303205036","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"303205037","303205037","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"303205038","303205038","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"303205039","303205039","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"303205040","303205040","1","0","28","0","40","0","38","0","0","0","0","0","0","2","1001","0","0","0"
"304205000","304205000","1","250","24","6","29","5","46","5","0","0","0","0","0","0","0","0","0","0"
"304205001","304205001","1","250","24","6","29","5","46","5","0","0","0","0","0","0","0","0","0","0"
"304205002","304205002","1","500","24","13","29","10","46","10","0","0","0","0","0","2","1001","0","0","0"
"304205003","304205003","1","500","24","13","29","10","47","10","0","0","0","0","0","2","1001","0","0","0"
"304205004","304205004","1","598","24","17","29","14","46","13","0","0","0","0","0","2","1002","0","0","0"
"304205005","304205005","1","598","24","17","29","14","47","13","0","0","0","0","0","2","1002","0","0","0"
"304205006","304205006","1","695","24","22","29","18","46","16","0","0","0","0","0","2","1003","0","0","0"
"304205007","304205007","1","695","24","22","29","18","47","16","0","0","0","0","0","2","1003","0","0","0"
"304205008","304205008","1","793","24","26","29","22","46","19","0","0","0","0","0","2","1004","0","0","0"
"304205009","304205009","1","793","24","26","29","22","47","19","0","0","0","0","0","2","1004","0","0","0"
"304205010","304205010","1","1118","24","41","29","36","46","29","0","0","0","0","0","3","1005","0","0","0"
"304205011","304205011","1","1118","24","41","29","36","47","29","0","0","0","0","0","3","1005","0","0","0"
"304205012","304205012","1","1313","24","50","29","44","46","33","0","0","0","0","0","3","1006","0","0","0"
"304205013","304205013","1","1313","24","50","29","44","47","33","0","0","0","0","0","3","1006","0","0","0"
"304205014","304205014","1","1508","24","59","29","52","46","37","0","0","0","0","0","3","1007","0","0","0"
"304205015","304205015","1","1508","24","59","29","52","47","37","0","0","0","0","0","3","1007","0","0","0"
"304205016","304205016","1","1703","24","68","29","60","46","41","0","0","0","0","0","3","1008","0","0","0"
"304205017","304205017","1","1703","24","68","29","60","47","41","0","0","0","0","0","3","1008","0","0","0"
"304205018","304205018","1","2645","24","112","29","99","46","76","0","0","0","0","0","4","1009","1","11009","0"
"304205019","304205019","1","2645","24","112","29","99","47","76","0","0","0","0","0","4","1009","1","11009","0"
"304205020","304205020","1","2873","24","122","29","108","46","80","0","0","0","0","0","4","1010","1","11010","0"
"304205021","304205021","1","2873","24","122","29","108","47","80","0","0","0","0","0","4","1010","1","11010","0"
"304205022","304205022","1","3100","24","133","29","117","46","84","0","0","0","0","0","4","1011","1","11011","0"
"304205023","304205023","1","3100","24","133","29","117","47","84","0","0","0","0","0","4","1011","1","11011","0"
"304205024","304205024","1","3328","24","143","29","126","46","88","0","0","0","0","0","4","1012","1","11012","0"
"304205025","304205025","1","3328","24","143","29","126","47","88","0","0","0","0","0","4","1012","1","11012","0"
"304205026","304205026","1","4140","24","181","29","159","46","108","47","108","0","0","0","4","1013","1","11013","0"
"304205027","304205027","1","4400","24","193","29","170","46","112","47","112","0","0","0","5","1014","1","11014","0"
"304205028","304205028","1","4660","24","205","29","180","46","116","47","116","0","0","0","6","1015","1","11015","0"
"304205029","304205029","1","4920","24","217","29","191","46","120","47","120","0","0","0","8","1016","1","11016","503040"
"304205030","304205030","1","0","24","0","29","0","46","0","0","0","0","0","0","2","1001","0","0","0"
"304205031","304205031","1","0","24","0","29","0","46","0","0","0","0","0","0","2","1001","0","0","0"
"304205032","304205032","1","0","24","0","29","0","46","0","0","0","0","0","0","2","1001","0","0","0"
"304205033","304205033","1","0","24","0","29","0","46","0","0","0","0","0","0","2","1001","0","0","0"
"304205034","304205034","1","0","24","0","29","0","46","0","0","0","0","0","0","2","1001","0","0","0"
"304205035","304205035","1","0","24","0","29","0","46","0","0","0","0","0","0","2","1001","0","0","0"
"304205036","304205036","1","0","24","0","29","0","46","0","0","0","0","0","0","2","1001","0","0","0"
"304205037","304205037","1","0","24","0","29","0","46","0","0","0","0","0","0","2","1001","0","0","0"
"304205038","304205038","1","0","24","0","29","0","46","0","0","0","0","0","0","2","1001","0","0","0"
"304205039","304205039","1","0","24","0","29","0","46","0","0","0","0","0","0","2","1001","0","0","0"
"304205040","304205040","1","0","24","0","29","0","46","0","0","0","0","0","0","2","1001","0","0","0"
"200206000","200206000","22","75","28","5","44","10","0","0","0","0","0","0","0","0","0","0","0","0"
"200206001","200206001","22","75","28","5","44","10","0","0","0","0","0","0","0","0","0","0","0","0"
"200206002","200206002","22","125","28","10","44","20","0","0","0","0","0","0","0","2","1001","0","0","0"
"200206003","200206003","22","125","28","10","45","20","0","0","0","0","0","0","0","2","1001","0","0","0"
"200206004","200206004","22","140","28","14","44","29","0","0","0","0","0","0","0","2","1002","0","0","0"
"200206005","200206005","22","140","28","14","45","29","0","0","0","0","0","0","0","2","1002","0","0","0"
"200206006","200206006","22","155","28","18","44","38","0","0","0","0","0","0","0","2","1003","0","0","0"
"200206007","200206007","22","155","28","18","45","38","0","0","0","0","0","0","0","2","1003","0","0","0"
"200206008","200206008","22","170","28","22","44","47","0","0","0","0","0","0","0","2","1004","0","0","0"
"200206009","200206009","22","170","28","22","45","47","0","0","0","0","0","0","0","2","1004","0","0","0"
"200206010","200206010","22","220","28","36","44","77","0","0","0","0","0","0","0","3","1005","0","0","0"
"200206011","200206011","22","220","28","36","45","77","0","0","0","0","0","0","0","3","1005","0","0","0"
"200206012","200206012","22","250","28","44","44","95","0","0","0","0","0","0","0","3","1006","0","0","0"
"200206013","200206013","22","250","28","44","45","95","0","0","0","0","0","0","0","3","1006","0","0","0"
"200206014","200206014","22","280","28","52","44","113","0","0","0","0","0","0","0","3","1007","0","0","0"
"200206015","200206015","22","280","28","52","45","113","0","0","0","0","0","0","0","3","1007","0","0","0"
"200206016","200206016","22","310","28","60","44","131","0","0","0","0","0","0","0","3","1008","0","0","0"
"200206017","200206017","22","310","28","60","45","131","0","0","0","0","0","0","0","3","1008","0","0","0"
