"Name","ObjectId","ObjectGatherType","ObjectType","ObjectNameSid","CastingDesc","ChattingStringId","ChattingStringId2","IsBossDropRewardBox","ResourceId","ObjectScale","ObjectNameOnOff","ObjectLifeTime","CollectActivationType","CollectActivationValue","AlwaysVisible","AlwaysVisibleOff","CollectActivationString","CollectQualificationType","CollectQualificationValue","CollectMethod","InteractionRange","ProgressRangeInteraction","ProgressRange","BroadcastingSize","CollectCountMin","CollectCountMax","CastingTime","CollectIcon","FixedDropItemId","IconCoordinate","DecalScale","CollectAniType","EffectScale","ObjectLoopFxId","ObjectGenFxId","ObjectAniOnOff","ABPLink","ObjectDisappearTime","DropItemId","MonGenType","MonsterID","SpawnCount","SpawnRange","MonGenValue","LinkOccupationId","GetWayType","GenMessageStringTemplateIdTitle","GenMessageStringTemplateIdContent","QuestDropId","ObjectGrade","ObjectRadius","BuffId","BuffOverLap","MiniMapList_Show","ServerLogEventType"
"311082232","311082232","3","0","2165001","2200001","0","0","0","40128","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000020","0","(x=0, y=0, z=140)","1","1","1.5","1080010","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"311082233","311082233","3","0","2165001","2200001","0","0","1","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000021","0","(x=0, y=0, z=140)","1","1","1.5","220628","0","0","400038","0","208073022","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"311082234","311082234","3","0","2165001","2200001","0","0","1","40130","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","20","1000022","0","(x=0, y=0, z=140)","1","1","1.5","220630","0","0","400038","0","208074022","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"311082235","311082235","3","0","2165001","2200001","0","0","1","40131","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","30","1000023","0","(x=0, y=0, z=140)","1","1","1.5","220632","0","0","400038","0","208075022","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"311082311","311082311","3","0","2165001","2200001","0","0","0","40127","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000001","0","(x=0, y=0, z=140)","1","1","1.5","1080001","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"311082312","311082312","3","0","2165001","2200001","0","0","0","40128","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000020","0","(x=0, y=0, z=140)","1","1","1.5","1080010","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"311082313","311082313","3","0","2165001","2200001","0","0","1","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000021","0","(x=0, y=0, z=140)","1","1","1.5","220628","0","0","400038","0","208073013","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"311082314","311082314","3","0","2165001","2200001","0","0","1","40130","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","20","1000022","0","(x=0, y=0, z=140)","1","1","1.5","220630","0","0","400038","0","208074013","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"311082315","311082315","3","0","2165001","2200001","0","0","1","40131","1.2","0","0","(0)","(0)","0","0","0","0","0","1","1500","175","175","0","1","1","30","1000023","0","(x=0, y=0, z=140)","1","1","1.5","220632","0","0","400038","0","208075013","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"311082321","311082321","3","0","2165001","2200001","0","0","0","40127","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000001","0","(x=0, y=0, z=140)","1","1","1.5","1080001","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"311082322","311082322","3","0","2165001","2200001","0","0","0","40128","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000020","0","(x=0, y=0, z=140)","1","1","1.5","1080010","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"311082323","311082323","3","0","2165001","2200001","0","0","1","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000021","0","(x=0, y=0, z=140)","1","1","1.5","220628","0","0","400038","0","208073013","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"311082324","311082324","3","0","2165001","2200001","0","0","1","40130","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","20","1000022","0","(x=0, y=0, z=140)","1","1","1.5","220630","0","0","400038","0","208074013","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"311082325","311082325","3","0","2165001","2200001","0","0","1","40131","1.2","0","0","(0)","(0)","0","0","0","0","0","1","1500","175","175","0","1","1","30","1000023","0","(x=0, y=0, z=140)","1","1","1.5","220632","0","0","400038","0","208075013","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"311082331","311082331","3","0","2165001","2200001","0","0","0","40127","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000001","0","(x=0, y=0, z=140)","1","1","1.5","1080001","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"311082332","311082332","3","0","2165001","2200001","0","0","0","40128","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000020","0","(x=0, y=0, z=140)","1","1","1.5","1080010","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"311082333","311082333","3","0","2165001","2200001","0","0","1","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","10","1000021","0","(x=0, y=0, z=140)","1","1","1.5","220628","0","0","400038","0","208073023","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"311082334","311082334","3","0","2165001","2200001","0","0","1","40130","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","20","1000022","0","(x=0, y=0, z=140)","1","1","1.5","220630","0","0","400038","0","208074023","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"311082335","311082335","3","0","2165001","2200001","0","0","1","40131","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","175","0","1","1","30","1000023","0","(x=0, y=0, z=140)","1","1","1.5","220632","0","0","400038","0","208075023","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"311084002","311084002","0","0","0","2210070","0","0","0","40022","1","0","0","(11)","(1401200551)","0","0","0","0","0","1","700","175","175","3","1","1","10","1000074","0","(x=0, y=0, z=140)","1","1","1","0","0","0","400089","0","0","1","201571103","1","1","10000","0","1","0","0","(0)","0","0","0","0","0","0"
"311084003","311084003","0","0","0","2210071","0","0","0","40022","1","0","0","(11)","(1401200552)","0","0","0","0","0","1","700","175","175","3","1","1","10","1000074","0","(x=0, y=0, z=140)","1","1","1","0","0","0","400089","0","0","1","201571104","1","1","10000","0","1","0","0","(0)","0","0","0","0","0","0"
"311084004","311084004","0","0","0","2210072","0","0","0","40022","1","0","0","(11)","(1401200553)","0","0","0","0","0","1","700","175","175","3","1","1","10","1000074","0","(x=0, y=0, z=140)","1","1","1","0","0","0","400089","0","0","1","201571105","1","1","10000","0","1","0","0","(0)","0","0","0","0","0","0"
"311091102","311091102","5","0","2135002","2200005","0","0","0","40109","1","0","0","(0)","(0)","0","0","0","0","0","2","700","175","175","0","50","50","10","1000030","0","(x=0, y=0, z=140)","1","2","1","220626","0","0","0","0","209055012","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"311091103","311091103","5","0","2135003","2200005","0","0","0","40110","1","0","0","(0)","(0)","0","0","0","0","0","2","700","175","175","0","75","75","10","1000031","0","(x=0, y=0, z=140)","1","2","1","220628","0","0","0","0","209055013","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"311091104","311091104","5","0","2135004","2200005","0","0","0","40111","1","0","0","(0)","(0)","0","0","0","0","0","2","700","175","175","0","100","100","10","1000032","0","(x=0, y=0, z=220)","1","2","1","220630","0","0","0","0","209055014","0","0","0","0","0","0","1","0","0","(4202901,4202903)","1","0","0","0","0","0"
"311091105","311091105","5","0","2135005","2200005","0","0","0","40112","1","0","0","(0)","(0)","0","0","0","0","0","2","700","175","175","0","125","125","10","1000033","0","(x=0, y=0, z=220)","1","2","1","220632","0","0","0","0","209055015","0","0","0","0","0","0","1","0","0","(4202902,4202904)","1","0","0","0","0","0"
"311091202","311091202","2","0","2135028","2200005","0","0","0","40104","1","0","0","(0)","(0)","0","0","0","0","0","2","700","175","250","0","50","50","10","1000030","0","(x=0, y=0, z=190)","1","2","1","220626","0","0","0","0","209053012","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"311091203","311091203","2","0","2135029","2200005","0","0","0","40105","1","0","0","(0)","(0)","0","0","0","0","0","2","700","175","250","0","75","75","10","1000031","0","(x=0, y=0, z=190)","1","2","1","220628","0","0","0","0","209053013","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"311091204","311091204","2","0","2135030","2200005","0","0","0","40106","1","0","0","(0)","(0)","0","0","0","0","0","2","700","175","250","0","100","100","10","1000032","0","(x=0, y=0, z=240)","1","2","1","220630","0","0","0","0","209053014","0","0","0","0","0","0","1","0","0","(4202703)","1","0","0","0","0","0"
"311091205","311091205","2","0","2135031","2200005","0","0","0","40107","1","0","0","(0)","(0)","0","0","0","0","0","2","700","175","250","0","125","125","10","1000033","0","(x=0, y=0, z=240)","1","2","1","220632","0","0","0","0","209053015","0","0","0","0","0","0","1","0","0","(4202704)","1","0","0","0","0","0"
"311091302","311091302","1","0","2135033","2200003","0","0","0","40099","1","0","0","(0)","(0)","0","0","0","0","0","2","700","200","250","0","50","50","10","1000052","0","(x=0, y=0, z=140)","1","1","1","220626","0","0","400086","0","209052012","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"311091303","311091303","1","0","2135034","2200003","0","0","0","40100","1","0","0","(0)","(0)","0","0","0","0","0","2","700","200","250","0","75","75","10","1000053","0","(x=0, y=0, z=140)","1","1","1","220628","0","0","400086","0","209052013","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"311091304","311091304","1","0","2135035","2200003","0","0","0","40101","1","0","0","(0)","(0)","0","0","0","0","0","2","700","200","250","0","100","100","10","1000054","0","(x=0, y=0, z=140)","1","1","1","220630","0","0","400087","0","209052014","0","0","0","0","0","0","1","0","0","(4202701)","1","0","0","0","0","0"
"311091305","311091305","1","0","2135036","2200003","0","0","0","40102","1","0","0","(0)","(0)","0","0","0","0","0","2","700","200","250","0","125","125","10","1000055","0","(x=0, y=0, z=140)","1","1","1","220632","0","0","400087","0","209052015","0","0","0","0","0","0","1","0","0","(4202702)","1","0","0","0","0","0"
"311091403","311091403","4","0","2155007","2200013","0","0","0","40022","1","0","0","(0)","(0)","0","0","0","0","0","2","700","175","250","0","75","75","10","1000041","0","(x=0, y=0, z=140)","1","3","1","220621","0","0","400000","0","209054013","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"311091404","311091404","4","0","2155008","2200013","0","0","0","40022","1","0","0","(0)","(0)","0","0","0","0","0","2","700","175","250","0","100","100","10","1000042","0","(x=0, y=0, z=140)","1","3","1","220622","0","0","400000","0","209054014","0","0","0","0","0","0","1","0","0","(4202705)","1","0","0","0","0","0"
"311091405","311091405","4","0","2155009","2200013","0","0","0","40022","1","0","0","(0)","(0)","0","0","0","0","0","2","700","175","250","0","125","125","10","1000043","0","(x=0, y=0, z=140)","1","3","1","220623","0","0","400000","0","209054015","0","0","0","0","0","0","1","0","0","(4202706)","1","0","0","0","0","0"
"311091501","311091501","3","0","2115010","2200001","0","0","0","40128","1","0","0","(0)","(0)","0","0","0","0","0","1","700","175","250","0","1","1","10","1000020","0","(x=0, y=0, z=140)","1","1","1","1080010","0","0","400038","0","209092011","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"311091502","311091502","3","0","2115011","2200001","0","0","0","40129","1","0","0","(0)","(0)","0","0","0","0","0","1","700","175","250","0","1","1","10","1000021","0","(x=0, y=0, z=140)","1","1","1","1080011","0","0","400038","0","209093011","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"311091503","311091503","3","0","2115012","2200001","0","0","0","40130","1","0","0","(0)","(0)","0","0","0","0","0","1","700","175","250","0","1","1","10","1000022","0","(x=0, y=0, z=140)","1","1","1","1080012","0","0","400038","0","209094011","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"311092111","311092111","3","0","2165001","2200001","0","0","0","40127","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","200","0","1","1","10","1000001","0","(x=0, y=0, z=140)","1","1","1.5","1080001","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"311092112","311092112","3","0","2165001","2200001","0","0","0","40128","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","200","0","1","1","10","1000020","0","(x=0, y=0, z=140)","1","1","1.5","1080010","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"311092113","311092113","3","0","2165001","2200001","0","0","1","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","200","0","1","1","10","1000021","0","(x=0, y=0, z=140)","1","1","1.5","220628","0","0","400038","0","209073011","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"311092114","311092114","3","0","2165001","2200001","0","0","1","40130","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","200","0","1","1","20","1000022","0","(x=0, y=0, z=140)","1","1","1.5","220630","0","0","400038","0","209074011","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"311092115","311092115","3","0","2165001","2200001","0","0","1","40131","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","200","0","1","1","30","1000023","0","(x=0, y=0, z=140)","1","1","1.5","220632","0","0","400038","0","209075011","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"311092121","311092121","3","0","2165001","2200001","0","0","0","40127","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","200","0","1","1","10","1000001","0","(x=0, y=0, z=140)","1","1","1.5","1080001","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"311092122","311092122","3","0","2165001","2200001","0","0","0","40128","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","200","0","1","1","10","1000020","0","(x=0, y=0, z=140)","1","1","1.5","1080010","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"311092123","311092123","3","0","2165001","2200001","0","0","1","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","200","0","1","1","10","1000021","0","(x=0, y=0, z=140)","1","1","1.5","220628","0","0","400038","0","209073011","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"311092124","311092124","3","0","2165001","2200001","0","0","1","40130","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","200","0","1","1","20","1000022","0","(x=0, y=0, z=140)","1","1","1.5","220630","0","0","400038","0","209074011","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"311092125","311092125","3","0","2165001","2200001","0","0","1","40131","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","200","0","1","1","30","1000023","0","(x=0, y=0, z=140)","1","1","1.5","220632","0","0","400038","0","209075011","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"311092131","311092131","3","0","2165001","2200001","0","0","0","40127","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","200","0","1","1","10","1000001","0","(x=0, y=0, z=140)","1","1","1.5","1080001","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"311092132","311092132","3","0","2165001","2200001","0","0","0","40128","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","200","0","1","1","10","1000020","0","(x=0, y=0, z=140)","1","1","1.5","1080010","0","0","400038","0","0","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"311092133","311092133","3","0","2165001","2200001","0","0","1","40012","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","200","0","1","1","10","1000021","0","(x=0, y=0, z=140)","1","1","1.5","220628","0","0","400038","0","209073011","0","0","0","0","0","0","1","0","0","(0)","0","0","0","0","0","0"
"311092134","311092134","3","0","2165001","2200001","0","0","1","40130","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","200","0","1","1","20","1000022","0","(x=0, y=0, z=140)","1","1","1.5","220630","0","0","400038","0","209074011","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
"311092135","311092135","3","0","2165001","2200001","0","0","1","40131","1.2","0","0","(0)","(0)","0","0","0","0","0","1","700","175","200","0","1","1","30","1000023","0","(x=0, y=0, z=140)","1","1","1.5","220632","0","0","400038","0","209075011","0","0","0","0","0","0","1","0","0","(0)","1","0","0","0","0","0"
