"Name","AiId","AiIndex","Phase","CheckValue_1","CheckValue_2","AiActionValue1_1","AiActionValue1_2","AiActionValue1_3","AiActionValue1_4","AiActionValue2_1","AiActionValue2_2","AiActionValue2_3","AiActionValue2_4","AiActionValue3_1","AiActionValue3_2","AiActionValue3_3","AiActionValue3_4","AiActionValue4_1","AiActionValue4_2","AiActionValue4_3","AiActionValue4_4","AniStance","AniSection","NextActionID","NextDelay","GotoEvent","EventTimer","TimerNum","StateFSM","CheckType_1","CheckTarget_1","CheckType_2","CheckTarget_2","AiActionType_1","AiActionType_2","AiActionType_3","AiActionType_4"
"41122201","41122201","41122200","0","0","0","203210203","5","10000","200","203210204","1","10000","300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","11","0","0"
"41136100","41136100","41136100","0","0","0","1280003","1281003","3","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","5","8","0","0"
"41136200","41136200","41136200","0","0","0","41136201","100","0","0","41136203","1800000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","6","6","0","0"
"41136201","41136201","41136200","0","41136201","0","203210331","10000","0","0","41136201","0","0","0","41136202","180000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","21","17","6","0"
"41136202","41136202","41136200","0","41136202","0","41136202","0","0","0","41136201","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","17","6","0","0"
"41136203","41136203","41136200","0","41136203","0","41136201","0","0","0","41136202","0","0","0","41136204","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","12","12","6","0"
"41136204","41136204","41136200","0","41136204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","7","0","0","0"
"41136300","41136300","41136300","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"41136301","41136301","41136300","0","0","0","10601","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","22","0","0","0"
"41236200","41236200","41236200","0","0","0","41236201","100","0","0","41236203","1800000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","6","6","0","0"
"41236201","41236201","41236200","0","41236201","0","203210332","10000","0","0","41236201","0","0","0","41236202","180000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","21","17","6","0"
"41236202","41236202","41236200","0","41236202","0","41236202","0","0","0","41236201","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","17","6","0","0"
"41236203","41236203","41236200","0","41236203","0","41236201","0","0","0","41236202","0","0","0","41236204","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","12","12","6","0"
"41236204","41236204","41236200","0","41236204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","7","0","0","0"
"41236300","41236300","41236300","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"41236301","41236301","41236300","0","0","0","10602","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","22","0","0","0"
"41336200","41336200","41336200","0","0","0","41336201","100","0","0","41336203","1800000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","6","6","0","0"
"41336201","41336201","41336200","0","41336201","0","203210333","10000","0","0","41336201","0","0","0","41336202","180000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","21","17","6","0"
"41336202","41336202","41336200","0","41336202","0","41336202","0","0","0","41336201","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","17","6","0","0"
"41336203","41336203","41336200","0","41336203","0","41336201","0","0","0","41336202","0","0","0","41336204","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","12","12","6","0"
"41336204","41336204","41336200","0","41336204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","7","0","0","0"
"41336300","41336300","41336300","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"41336301","41336301","41336300","0","0","0","10603","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","22","0","0","0"
"41436200","41436200","41436200","0","0","0","41436201","100","0","0","41436203","1800000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","6","6","0","0"
"41436201","41436201","41436200","0","41436201","0","203210334","10000","0","0","41436201","0","0","0","41436202","180000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","21","17","6","0"
"41436202","41436202","41436200","0","41436202","0","41436202","0","0","0","41436201","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","17","6","0","0"
"41436203","41436203","41436200","0","41436203","0","41436201","0","0","0","41436202","0","0","0","41436204","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","12","12","6","0"
"41436204","41436204","41436200","0","41436204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","7","0","0","0"
"41436300","41436300","41436300","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"41436301","41436301","41436300","0","0","0","10604","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","22","0","0","0"
"41536300","41536300","41536300","0","0","0","203210302","1","500","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"41536400","41536400","41536400","0","0","0","2","30610","0","0","203210303","1","200","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","11","0","0"
"41536500","41536500","41536500","0","0","0","2","30710","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"41103100","41103100","41103100","0","0","0","4600101","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","25","0","0","0"
"41114100","41114100","41114100","0","0","0","4600201","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","25","0","0","0"
"41114101","41114101","41114100","0","0","0","2","30800","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"41124100","41124100","41124100","0","0","0","4600201","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","25","0","0","0"
"41124101","41124101","41124100","0","0","0","2","30900","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"41154100","41154100","41154100","0","0","0","4600201","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","25","0","0","0"
"41154101","41154101","41154100","0","0","0","2","31000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"41134100","41134100","41134100","0","0","0","4600201","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","25","0","0","0"
"41134101","41134101","41134100","0","0","0","2","31100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"41144100","41144100","41144100","0","0","0","4600201","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","25","0","0","0"
"41144101","41144101","41144100","0","0","0","2","31200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"42131100","42131100","42131100","0","0","0","1280002","1282201","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","5","0","0","0"
"42131101","42131101","42131100","0","0","0","2","30110","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"42131200","42131200","42131200","0","0","0","1280002","1282202","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","5","0","0","0"
"42131201","42131201","42131200","0","0","0","2","30210","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"42151100","42151100","42151100","0","0","0","1280002","1282203","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","5","0","0","0"
"42151101","42151101","42151100","0","0","0","2","30310","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"42122100","42122100","42122100","0","0","0","1280001","1281001","3","0","2","30510","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","5","26","0","0"
"42122101","42122101","42122100","0","0","0","2","30410","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","0","0","0"
"42122200","42122200","42122200","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"42122201","42122201","42122200","0","0","0","203210213","5","10000","200","203210214","1","10000","300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","11","0","0"
"42136100","42136100","42136100","0","0","0","1280003","1281003","3","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","5","8","0","0"
"42136200","42136200","42136200","0","0","0","42136201","100","0","0","42136203","1800000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","6","6","0","0"
"42136201","42136201","42136200","0","42136201","0","203210335","10000","0","0","42136201","0","0","0","42136202","180000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","21","17","6","0"
"42136202","42136202","42136200","0","42136202","0","42136202","0","0","0","42136201","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","17","6","0","0"
"42136203","42136203","42136200","0","42136203","0","42136201","0","0","0","42136202","0","0","0","42136204","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","12","12","6","0"
"42136204","42136204","42136200","0","42136204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","7","0","0","0"
"42136300","42136300","42136300","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"42136301","42136301","42136300","0","0","0","10601","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","22","0","0","0"
"42236200","42236200","42236200","0","0","0","42236201","100","0","0","42236203","1800000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","6","6","0","0"
"42236201","42236201","42236200","0","42236201","0","203210336","10000","0","0","42236201","0","0","0","42236202","180000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","21","17","6","0"
"42236202","42236202","42236200","0","42236202","0","42236202","0","0","0","42236201","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","17","6","0","0"
"42236203","42236203","42236200","0","42236203","0","42236201","0","0","0","42236202","0","0","0","42236204","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","12","12","6","0"
"42236204","42236204","42236200","0","42236204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","7","0","0","0"
"42236300","42236300","42236300","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"42236301","42236301","42236300","0","0","0","10602","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","22","0","0","0"
"42336200","42336200","42336200","0","0","0","42336201","100","0","0","42336203","1800000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","6","6","0","0"
"42336201","42336201","42336200","0","42336201","0","203210337","10000","0","0","42336201","0","0","0","42336202","180000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","21","17","6","0"
"42336202","42336202","42336200","0","42336202","0","42336202","0","0","0","42336201","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","17","6","0","0"
"42336203","42336203","42336200","0","42336203","0","42336201","0","0","0","42336202","0","0","0","42336204","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","12","12","6","0"
"42336204","42336204","42336200","0","42336204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","7","0","0","0"
"42336300","42336300","42336300","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"42336301","42336301","42336300","0","0","0","10603","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","22","0","0","0"
"42436200","42436200","42436200","0","0","0","42436201","100","0","0","42436203","1800000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","6","6","0","0"
"42436201","42436201","42436200","0","42436201","0","203210338","10000","0","0","42436201","0","0","0","42436202","180000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","21","17","6","0"
"42436202","42436202","42436200","0","42436202","0","42436202","0","0","0","42436201","1000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","17","6","0","0"
"42436203","42436203","42436200","0","42436203","0","42436201","0","0","0","42436202","0","0","0","42436204","100","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","12","12","6","0"
"42436204","42436204","42436200","0","42436204","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","7","0","0","0"
"42436300","42436300","42436300","0","0","0","1540","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","8","0","0","0"
"42436301","42436301","42436300","0","0","0","10604","10000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","22","0","0","0"
"42536300","42536300","42536300","0","0","0","203210312","1","500","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","11","0","0","0"
"42536400","42536400","42536400","0","0","0","2","30610","0","0","203210313","1","200","200","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","2","0","0","26","11","0","0"
