"Name","RowId","Class","Grade","Tier","MainType","SubType","SmeltingType","SmeltingCount","Attribute1Value","Attribute2Value","Attribute3Value","Attribute4Value","Attribute5Value","Attribute6Value"
"443242005","443242005","4","4","3","2","4","2","5","315","70","155","0","0","0"
"443242006","443242006","4","4","3","2","4","2","6","394","88","194","0","0","0"
"443242007","443242007","4","4","3","2","4","2","7","473","106","233","0","0","0"
"443242008","443242008","4","4","3","2","4","2","8","552","124","272","0","0","0"
"443242009","443242009","4","4","3","2","4","2","9","631","142","311","0","0","0"
"443242010","443242010","4","4","3","2","4","2","10","710","160","350","0","0","0"
"443242011","443242011","4","4","3","2","4","2","11","789","178","389","0","0","0"
"443242012","443242012","4","4","3","2","4","2","12","868","196","428","0","0","0"
"443312001","443312001","4","4","3","3","1","2","1","32","32","40","50","0","0"
"443312002","443312002","4","4","3","3","1","2","2","64","64","80","100","0","0"
"443312003","443312003","4","4","3","3","1","2","3","96","96","120","150","0","0"
"443312004","443312004","4","4","3","3","1","2","4","128","128","160","200","0","0"
"443312005","443312005","4","4","3","3","1","2","5","160","160","200","250","0","0"
"443312006","443312006","4","4","3","3","1","2","6","200","200","250","313","0","0"
"443312007","443312007","4","4","3","3","1","2","7","240","240","300","376","0","0"
"443312008","443312008","4","4","3","3","1","2","8","280","280","350","439","0","0"
"443312009","443312009","4","4","3","3","1","2","9","320","320","400","502","0","0"
"443312010","443312010","4","4","3","3","1","2","10","360","360","450","565","0","0"
"443312011","443312011","4","4","3","3","1","2","11","400","400","500","628","0","0"
"443312012","443312012","4","4","3","3","1","2","12","440","440","550","691","0","0"
"443322001","443322001","4","4","3","3","2","2","1","744","16","11","14","0","0"
"443322002","443322002","4","4","3","3","2","2","2","1488","32","22","28","0","0"
"443322003","443322003","4","4","3","3","2","2","3","2232","48","33","42","0","0"
"443322004","443322004","4","4","3","3","2","2","4","2976","64","44","56","0","0"
"443322005","443322005","4","4","3","3","2","2","5","3720","80","55","70","0","0"
"443322006","443322006","4","4","3","3","2","2","6","4650","100","69","88","0","0"
"443322007","443322007","4","4","3","3","2","2","7","5580","120","83","106","0","0"
"443322008","443322008","4","4","3","3","2","2","8","6510","140","97","124","0","0"
"443322009","443322009","4","4","3","3","2","2","9","7440","160","111","142","0","0"
"443322010","443322010","4","4","3","3","2","2","10","8370","180","125","160","0","0"
"443322011","443322011","4","4","3","3","2","2","11","9300","200","139","178","0","0"
"443322012","443322012","4","4","3","3","2","2","12","10230","220","153","196","0","0"
"443332001","443332001","4","4","3","3","3","2","1","372","14","40","11","0","0"
"443332002","443332002","4","4","3","3","3","2","2","744","28","80","22","0","0"
"443332003","443332003","4","4","3","3","3","2","3","1116","42","120","33","0","0"
"443332004","443332004","4","4","3","3","3","2","4","1488","56","160","44","0","0"
"443332005","443332005","4","4","3","3","3","2","5","1860","70","200","55","0","0"
"443332006","443332006","4","4","3","3","3","2","6","2325","88","250","69","0","0"
"443332007","443332007","4","4","3","3","3","2","7","2790","106","300","83","0","0"
"443332008","443332008","4","4","3","3","3","2","8","3255","124","350","97","0","0"
"443332009","443332009","4","4","3","3","3","2","9","3720","142","400","111","0","0"
"443332010","443332010","4","4","3","3","3","2","10","4185","160","450","125","0","0"
"443332011","443332011","4","4","3","3","3","2","11","4650","178","500","139","0","0"
"443332012","443332012","4","4","3","3","3","2","12","5115","196","550","153","0","0"
"443342001","443342001","4","4","3","3","4","2","1","372","16","14","10","0","0"
"443342002","443342002","4","4","3","3","4","2","2","744","32","28","20","0","0"
"443342003","443342003","4","4","3","3","4","2","3","1116","48","42","30","0","0"
"443342004","443342004","4","4","3","3","4","2","4","1488","64","56","40","0","0"
"443342005","443342005","4","4","3","3","4","2","5","1860","80","70","50","0","0"
"443342006","443342006","4","4","3","3","4","2","6","2325","100","88","63","0","0"
"443342007","443342007","4","4","3","3","4","2","7","2790","120","106","76","0","0"
"443342008","443342008","4","4","3","3","4","2","8","3255","140","124","89","0","0"
"443342009","443342009","4","4","3","3","4","2","9","3720","160","142","102","0","0"
"443342010","443342010","4","4","3","3","4","2","10","4185","180","160","115","0","0"
"443342011","443342011","4","4","3","3","4","2","11","4650","200","178","128","0","0"
"443342012","443342012","4","4","3","3","4","2","12","5115","220","196","141","0","0"
"444242001","444242001","4","4","4","2","4","2","1","67","15","33","0","0","0"
"444242002","444242002","4","4","4","2","4","2","2","134","30","66","0","0","0"
"444242003","444242003","4","4","4","2","4","2","3","201","45","99","0","0","0"
"444242004","444242004","4","4","4","2","4","2","4","268","60","132","0","0","0"
"444242005","444242005","4","4","4","2","4","2","5","335","75","165","0","0","0"
"444242006","444242006","4","4","4","2","4","2","6","419","94","206","0","0","0"
"444242007","444242007","4","4","4","2","4","2","7","503","113","247","0","0","0"
"444242008","444242008","4","4","4","2","4","2","8","587","132","288","0","0","0"
"444242009","444242009","4","4","4","2","4","2","9","671","151","329","0","0","0"
"444242010","444242010","4","4","4","2","4","2","10","755","170","370","0","0","0"
"444242011","444242011","4","4","4","2","4","2","11","839","189","411","0","0","0"
"444242012","444242012","4","4","4","2","4","2","12","923","208","452","0","0","0"
"444312001","444312001","4","4","4","3","1","2","1","34","34","44","54","0","0"
"444312002","444312002","4","4","4","3","1","2","2","68","68","88","108","0","0"
"444312003","444312003","4","4","4","3","1","2","3","102","102","132","162","0","0"
"444312004","444312004","4","4","4","3","1","2","4","136","136","176","216","0","0"
"444312005","444312005","4","4","4","3","1","2","5","170","170","220","270","0","0"
"444312006","444312006","4","4","4","3","1","2","6","213","213","275","338","0","0"
"444312007","444312007","4","4","4","3","1","2","7","256","256","330","406","0","0"
"444312008","444312008","4","4","4","3","1","2","8","299","299","385","474","0","0"
"444312009","444312009","4","4","4","3","1","2","9","342","342","440","542","0","0"
"444312010","444312010","4","4","4","3","1","2","10","385","385","495","610","0","0"
"444312011","444312011","4","4","4","3","1","2","11","428","428","550","678","0","0"
"444312012","444312012","4","4","4","3","1","2","12","471","471","605","746","0","0"
"444322001","444322001","4","4","4","3","2","2","1","799","17","12","15","0","0"
"444322002","444322002","4","4","4","3","2","2","2","1598","34","24","30","0","0"
"444322003","444322003","4","4","4","3","2","2","3","2397","51","36","45","0","0"
"444322004","444322004","4","4","4","3","2","2","4","3196","68","48","60","0","0"
"444322005","444322005","4","4","4","3","2","2","5","3995","85","60","75","0","0"
"444322006","444322006","4","4","4","3","2","2","6","4994","106","75","94","0","0"
"444322007","444322007","4","4","4","3","2","2","7","5993","127","90","113","0","0"
"444322008","444322008","4","4","4","3","2","2","8","6992","148","105","132","0","0"
"444322009","444322009","4","4","4","3","2","2","9","7991","169","120","151","0","0"
"444322010","444322010","4","4","4","3","2","2","10","8990","190","135","170","0","0"
"444322011","444322011","4","4","4","3","2","2","11","9989","211","150","189","0","0"
"444322012","444322012","4","4","4","3","2","2","12","10988","232","165","208","0","0"
"444332001","444332001","4","4","4","3","3","2","1","399","15","44","12","0","0"
"444332002","444332002","4","4","4","3","3","2","2","798","30","88","24","0","0"
"444332003","444332003","4","4","4","3","3","2","3","1197","45","132","36","0","0"
"444332004","444332004","4","4","4","3","3","2","4","1596","60","176","48","0","0"
"444332005","444332005","4","4","4","3","3","2","5","1995","75","220","60","0","0"
"444332006","444332006","4","4","4","3","3","2","6","2494","94","275","75","0","0"
"444332007","444332007","4","4","4","3","3","2","7","2993","113","330","90","0","0"
"444332008","444332008","4","4","4","3","3","2","8","3492","132","385","105","0","0"
"444332009","444332009","4","4","4","3","3","2","9","3991","151","440","120","0","0"
"444332010","444332010","4","4","4","3","3","2","10","4490","170","495","135","0","0"
"444332011","444332011","4","4","4","3","3","2","11","4989","189","550","150","0","0"
"444332012","444332012","4","4","4","3","3","2","12","5488","208","605","165","0","0"
"444342001","444342001","4","4","4","3","4","2","1","399","17","15","11","0","0"
"444342002","444342002","4","4","4","3","4","2","2","798","34","30","22","0","0"
"444342003","444342003","4","4","4","3","4","2","3","1197","51","45","33","0","0"
"444342004","444342004","4","4","4","3","4","2","4","1596","68","60","44","0","0"
"444342005","444342005","4","4","4","3","4","2","5","1995","85","75","55","0","0"
"444342006","444342006","4","4","4","3","4","2","6","2494","106","94","69","0","0"
"444342007","444342007","4","4","4","3","4","2","7","2993","127","113","83","0","0"
"444342008","444342008","4","4","4","3","4","2","8","3492","148","132","97","0","0"
"444342009","444342009","4","4","4","3","4","2","9","3991","169","151","111","0","0"
"444342010","444342010","4","4","4","3","4","2","10","4490","190","170","125","0","0"
"444342011","444342011","4","4","4","3","4","2","11","4989","211","189","139","0","0"
"444342012","444342012","4","4","4","3","4","2","12","5488","232","208","153","0","0"
"451242001","451242001","4","5","1","2","4","2","1","82","19","42","42","0","0"
"451242002","451242002","4","5","1","2","4","2","2","164","38","84","84","0","0"
"451242003","451242003","4","5","1","2","4","2","3","246","57","126","126","0","0"
"451242004","451242004","4","5","1","2","4","2","4","328","76","168","168","0","0"
"451242005","451242005","4","5","1","2","4","2","5","410","95","210","210","0","0"
"451242006","451242006","4","5","1","2","4","2","6","513","119","263","263","0","0"
"451242007","451242007","4","5","1","2","4","2","7","616","143","316","316","0","0"
"451242008","451242008","4","5","1","2","4","2","8","719","167","369","369","0","0"
"451242009","451242009","4","5","1","2","4","2","9","822","191","422","422","0","0"
"451242010","451242010","4","5","1","2","4","2","10","925","215","475","475","0","0"
"451242011","451242011","4","5","1","2","4","2","11","1028","239","528","528","0","0"
"451242012","451242012","4","5","1","2","4","2","12","1131","263","581","581","0","0"
"451312001","451312001","4","5","1","3","1","2","1","43","43","56","69","69","0"
"451312002","451312002","4","5","1","3","1","2","2","86","86","112","138","138","0"
"451312003","451312003","4","5","1","3","1","2","3","129","129","168","207","207","0"
"451312004","451312004","4","5","1","3","1","2","4","172","172","224","276","276","0"
"451312005","451312005","4","5","1","3","1","2","5","215","215","280","345","345","0"
"451312006","451312006","4","5","1","3","1","2","6","269","269","350","431","431","0"
"451312007","451312007","4","5","1","3","1","2","7","323","323","420","517","517","0"
"451312008","451312008","4","5","1","3","1","2","8","377","377","490","603","603","0"
"451312009","451312009","4","5","1","3","1","2","9","431","431","560","689","689","0"
"451312010","451312010","4","5","1","3","1","2","10","485","485","630","775","775","0"
"451312011","451312011","4","5","1","3","1","2","11","539","539","700","861","861","0"
"451312012","451312012","4","5","1","3","1","2","12","593","593","770","947","947","0"
"451322001","451322001","4","5","1","3","2","2","1","994","22","15","19","15","0"
"451322002","451322002","4","5","1","3","2","2","2","1988","44","30","38","30","0"
"451322003","451322003","4","5","1","3","2","2","3","2982","66","45","57","45","0"
"451322004","451322004","4","5","1","3","2","2","4","3976","88","60","76","60","0"
"451322005","451322005","4","5","1","3","2","2","5","4970","110","75","95","75","0"
"451322006","451322006","4","5","1","3","2","2","6","6213","138","94","119","94","0"
"451322007","451322007","4","5","1","3","2","2","7","7456","166","113","143","113","0"
"451322008","451322008","4","5","1","3","2","2","8","8699","194","132","167","132","0"
"451322009","451322009","4","5","1","3","2","2","9","9942","222","151","191","151","0"
"451322010","451322010","4","5","1","3","2","2","10","11185","250","170","215","170","0"
"451322011","451322011","4","5","1","3","2","2","11","12428","278","189","239","189","0"
"451322012","451322012","4","5","1","3","2","2","12","13671","306","208","263","208","0"
"451332001","451332001","4","5","1","3","3","2","1","497","19","56","15","15","0"
"451332002","451332002","4","5","1","3","3","2","2","994","38","112","30","30","0"
"451332003","451332003","4","5","1","3","3","2","3","1491","57","168","45","45","0"
"451332004","451332004","4","5","1","3","3","2","4","1988","76","224","60","60","0"
"451332005","451332005","4","5","1","3","3","2","5","2485","95","280","75","75","0"
"451332006","451332006","4","5","1","3","3","2","6","3106","119","350","94","94","0"
"451332007","451332007","4","5","1","3","3","2","7","3727","143","420","113","113","0"
