"Name","BuffId","ActEffect","BuffEffect","EffectSocket","EffectSocket_Type","ExtinctionEffect","ExtinctionEffectSocket","BuffEffectScale","EffectHeight","BuffName","BuffExplain","Icon","Icon_Big","ShowDamageFont","PetBuff_IconId","PetId","BuffUseType","ApplyType","BuffTarget","UpdateRule","KeepType_Die","KeepType_StageOut","KeepType_LogOut","BuffArmorType","Buffprobability","BuffOverlap","OverLapCallGroupID","BuffAttackID","TimeType","BuffType","IsHideRemainTime","BuffTime","LevelUpBuffTime","BuffIndexType_1","BuffIndex_1","BuffValue_1","LevelUpBuffValue_1","BuffValueEx_1","BuffIndexType_2","BuffIndex_2","BuffValue_2","LevelUpBuffValue_2","BuffValueEx_2","BuffIndexType_3","BuffIndex_3","BuffValue_3","LevelUpBuffValue_3","BuffValueEx_3","MaterialPath","Emissive_Dcolor","Fresnel_Exponenth","Fresnel_BaseReflect","PassiveID","detachBuffID","AppearBuff","CalculateType_1","CalculateType_2","CalculateType_3","ShowDamageLog"
"605013","605013","2050122","0","Root","1","0","0","1","100","5505013","5565013","341060","0","0","(5,4300014)","0","3","0","1","0","0","1","0","0","1000","0","0","0","0","1","0","15","0","1","28","126","4","0","0","0","0","0","0","0","0","0","0","0","0","(0)","0","0","(0)","(0)","0","0","0","0","0"
"605014","605014","2050122","0","Root","1","0","0","1","100","5505014","5565014","341060","0","0","(5,4300016)","0","3","0","1","0","0","1","0","0","1000","0","0","0","0","1","0","15","0","1","20","126","4","0","0","0","0","0","0","0","0","0","0","0","0","(0)","0","0","(0)","(0)","0","0","0","0","0"
"605015","605015","2050122","0","Root","1","0","0","1","100","5505015","5565015","341060","0","0","(5,4300018)","0","3","0","1","0","0","1","0","0","1000","0","0","0","0","1","0","15","0","1","22","126","4","0","0","0","0","0","0","0","0","0","0","0","0","(0)","0","0","(0)","(0)","0","0","0","0","0"
"605016","605016","2050122","0","Root","1","0","0","1","100","5505016","5565016","341060","0","0","(5,4300020)","0","3","0","1","0","0","1","0","0","1000","0","0","0","0","1","0","15","0","1","29","126","4","0","0","0","0","0","0","0","0","0","0","0","0","(0)","0","0","(0)","(0)","0","0","0","0","0"
"605017","605017","2050122","0","Root","1","0","0","1","100","5505017","5565017","341060","0","0","(5,4300022)","0","3","0","1","0","0","1","0","0","1000","0","0","0","0","1","0","15","0","1","24","126","4","0","0","0","0","0","0","0","0","0","0","0","0","(0)","0","0","(0)","(0)","0","0","0","0","0"
"605018","605018","2050122","0","Root","1","0","0","1","100","5505018","5565018","341060","0","0","(5,4300024)","0","3","0","1","0","0","1","0","0","1000","0","0","0","0","1","0","15","0","1","26","126","4","0","0","0","0","0","0","0","0","0","0","0","0","(0)","0","0","(0)","(0)","0","0","0","0","0"
"625001","625001","2050106","0","Root","1","0","0","1","100","383001","5565001","341060","0","1","(5,4300001)","0","3","0","1","0","0","1","0","0","1000","0","0","0","0","2","0","1","0","2","2022","750","22","0","0","0","0","0","0","0","0","0","0","0","0","(0)","0","0","(0)","(0)","0","0","0","0","0"
"625002","625002","2050108","0","Root","1","0","0","1","100","383002","5565002","341060","0","1","(5,4300002)","0","3","0","1","0","0","1","0","0","1000","0","0","0","0","2","0","1","0","2","2026","750","22","0","0","0","0","0","0","0","0","0","0","0","0","(0)","0","0","(0)","(0)","0","0","0","0","0"
"625003","625003","2050122","0","Root","1","0","0","1","100","383003","5565003","341060","0","0","(5,4300003)","0","3","0","1","0","0","1","0","0","1000","0","0","0","0","1","0","15","0","1","47","189","5","0","0","0","0","0","0","0","0","0","0","0","0","(0)","0","0","(0)","(0)","0","0","0","0","0"
"625004","625004","2050122","0","Root","1","0","0","1","100","383004","5565004","341060","0","0","(5,4300004)","0","3","0","1","0","0","1","0","0","1000","0","0","0","0","1","0","15","0","1","44","378","10","0","0","0","0","0","0","0","0","0","0","0","0","(0)","0","0","(0)","(0)","0","0","0","0","0"
"625005","625005","2050122","0","Root","1","0","0","1","100","383005","5565005","341060","0","0","(5,4300005)","0","3","0","1","0","0","1","0","0","1000","0","0","0","0","1","0","15","0","1","38","189","5","0","0","0","0","0","0","0","0","0","0","0","0","(0)","0","0","(0)","(0)","0","0","0","0","0"
"625006","625006","2050122","0","Root","1","0","0","1","100","383006","5565006","341060","0","0","(5,4300006)","0","3","0","1","0","0","1","0","0","1000","0","0","0","0","1","0","15","0","1","39","189","5","0","0","0","0","0","0","0","0","0","0","0","0","(0)","0","0","(0)","(0)","0","0","0","0","0"
"625007","625007","2050122","0","Root","1","0","0","1","100","383007","5565007","341060","0","0","(5,4300007)","0","3","0","1","0","0","1","0","0","1000","0","0","0","0","1","0","60","0","1","41","300","8","0","1","43","300","8","0","0","0","0","0","0","0","(0)","0","0","(0)","(0)","0","0","0","0","0"
"625008","625008","2050122","0","Root","1","0","0","1","100","383008","5565008","341060","0","0","(5,4300008)","0","3","0","1","0","0","1","0","0","1000","0","0","0","0","1","0","60","0","1","34","450","12","0","1","35","450","12","0","0","0","0","0","0","0","(0)","0","0","(0)","(0)","0","0","0","0","0"
"625009","625009","2050122","0","Root","1","0","0","1","100","383009","5565009","341060","0","0","(5,4300009)","0","3","0","1","0","0","1","0","0","1000","0","0","0","0","1","0","60","0","1","44","225","6","0","1","45","225","6","0","0","0","0","0","0","0","(0)","0","0","(0)","(0)","0","0","0","0","0"
"625010","625010","2050122","0","Root","1","0","0","1","100","383010","5565010","341060","0","0","(5,4300010)","0","3","0","1","0","0","1","0","0","1000","0","0","0","0","1","0","60","0","1","32","450","12","0","1","33","450","12","0","0","0","0","0","0","0","(0)","0","0","(0)","(0)","0","0","0","0","0"
"625011","625011","2050122","0","Root","1","0","0","1","100","383011","5565011","341060","0","0","(5,4300011)","0","3","0","1","0","0","1","0","0","1000","0","0","0","0","1","0","60","0","1","46","112","3","0","1","47","112","3","0","0","0","0","0","0","0","(0)","0","0","(0)","(0)","0","0","0","0","0"
"625012","625012","2050122","0","Root","1","0","0","1","100","383012","5565012","341060","0","0","(5,4300012)","0","3","0","1","0","0","1","0","0","1000","0","0","0","0","1","0","60","0","1","38","112","3","0","1","39","112","3","0","0","0","0","0","0","0","(0)","0","0","(0)","(0)","0","0","0","0","0"
"625013","625013","2050122","0","Root","1","0","0","1","100","383013","5565013","341060","0","0","(5,4300014)","0","3","0","1","0","0","1","0","0","1000","0","0","0","0","1","0","15","0","1","28","189","5","0","0","0","0","0","0","0","0","0","0","0","0","(0)","0","0","(0)","(0)","0","0","0","0","0"
"625014","625014","2050122","0","Root","1","0","0","1","100","383014","5565014","341060","0","0","(5,4300016)","0","3","0","1","0","0","1","0","0","1000","0","0","0","0","1","0","15","0","1","20","189","5","0","0","0","0","0","0","0","0","0","0","0","0","(0)","0","0","(0)","(0)","0","0","0","0","0"
"625015","625015","2050122","0","Root","1","0","0","1","100","383015","5565015","341060","0","0","(5,4300018)","0","3","0","1","0","0","1","0","0","1000","0","0","0","0","1","0","15","0","1","22","189","5","0","0","0","0","0","0","0","0","0","0","0","0","(0)","0","0","(0)","(0)","0","0","0","0","0"
"625016","625016","2050122","0","Root","1","0","0","1","100","383016","5565016","341060","0","0","(5,4300020)","0","3","0","1","0","0","1","0","0","1000","0","0","0","0","1","0","15","0","1","29","189","5","0","0","0","0","0","0","0","0","0","0","0","0","(0)","0","0","(0)","(0)","0","0","0","0","0"
"625017","625017","2050122","0","Root","1","0","0","1","100","383017","5565017","341060","0","0","(5,4300022)","0","3","0","1","0","0","1","0","0","1000","0","0","0","0","1","0","15","0","1","24","189","5","0","0","0","0","0","0","0","0","0","0","0","0","(0)","0","0","(0)","(0)","0","0","0","0","0"
"625018","625018","2050122","0","Root","1","0","0","1","100","383018","5565018","341060","0","0","(5,4300024)","0","3","0","1","0","0","1","0","0","1000","0","0","0","0","1","0","15","0","1","26","189","5","0","0","0","0","0","0","0","0","0","0","0","0","(0)","0","0","(0)","(0)","0","0","0","0","0"
"1000001","1000001","2050104","0","Buff_Mid","2","0","0","0","60","2600020","2610020","341015","0","1","(0,0)","0","1","0","1","0","0","1","0","0","1000","0","0","0","0","1","0","0","0","1","47","500","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"1000002","1000002","2050102","0","Buff_Top","3","0","0","1","60","2600007","2610007","341013","0","1","(0,0)","0","1","1","1","0","0","1","0","2","1000","0","0","0","0","1","0","20","0","1","47","-1000","0","0","0","0","0","0","1","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"1000003","1000003","2050111","0","Buff_Mid","2","0","0","1","60","0","0","0","0","0","(0,0)","0","1","0","0","0","0","0","0","0","1000","0","0","0","0","1","0","5","0","2","2005","10000","0","0","0","0","0","0","1","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"1000004","1000004","0","0","0","0","0","0","1","60","2600179","2610218","341008","0","0","(0,0)","0","1","0","1","0","0","0","0","0","1000","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"1000005","1000005","0","0","0","0","0","0","1","60","0","0","0","0","0","(0,0)","0","1","1","0","0","0","0","0","0","1000","0","0","0","0","0","0","1","0","2","2005","9000","0","0","0","0","0","0","1","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"1000006","1000006","2050118","0","Buff_Mid","2","0","0","1","60","2600180","2610219","341008","0","0","(0,0)","0","1","0","0","0","0","0","0","0","1000","0","0","0","0","1","0","10","0","3","4032","1000005","0","0","0","0","0","0","1","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"1000007","1000007","0","0","0","0","0","0","1","0","2600213","2610228","341050","0","0","(0,0)","0","1","1","0","0","0","0","0","2","1000","5","0","0","0","1","0","30","0","1","27","-500","0","0","0","0","0","0","1","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"1000008","1000008","0","0","0","0","0","0","1","0","2600206","376505","341007","0","0","(0,0)","0","1","1","0","0","0","0","0","2","1000","5","0","0","0","1","0","60","0","1","148","-100","0","0","0","0","0","0","1","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"1000009","1000009","2050122","0","Root","1","0","0","1","0","2600238","2610255","341013","0","0","(0,0)","0","1","2","0","0","0","0","0","0","1000","100","0","0","0","1","1","0","0","1","21","100","0","0","1","23","100","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"1000010","1000010","2050109","0","Root","1","0","0","1","0","2600239","373106","341016","0","0","(0,0)","0","1","1","0","0","0","0","0","2","1000","5","0","0","0","1","0","60","0","1","75","-100","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"1000015","1000015","0","0","0","0","0","0","1","0","0","0","0","0","0","(0,0)","0","1","0","0","0","0","1","0","0","1000","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"1000016","1000016","0","0","0","0","0","0","1","0","0","0","0","0","0","(0,0)","0","1","0","0","0","0","1","0","0","1000","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"1000019","1000019","0","0","0","0","0","0","1","0","0","0","0","0","0","(0,0)","0","1","0","0","0","1","1","0","0","1000","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"1000020","1000020","0","0","0","0","0","0","1","0","0","0","0","0","0","(0,0)","0","1","0","0","0","1","1","0","0","1000","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"1000021","1000021","0","0","0","0","0","0","1","0","0","0","0","0","0","(0,0)","0","1","0","0","0","1","1","0","0","1000","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"1000022","1000022","0","0","0","0","0","0","1","0","0","0","0","0","0","(0,0)","0","1","0","0","0","1","1","0","0","1000","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"1000023","1000023","0","0","0","0","0","0","1","0","0","0","0","0","0","(0,0)","0","1","0","0","0","1","1","0","0","1000","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"1000024","1000024","0","0","0","0","0","0","1","0","0","0","0","0","0","(0,0)","0","1","1","0","0","0","1","0","0","1000","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"1000025","1000025","0","0","0","0","0","0","1","0","0","0","0","0","0","(0,0)","0","1","1","0","0","0","1","0","0","1000","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"1000026","1000026","0","0","0","0","0","0","1","0","0","0","0","0","0","(0,0)","0","1","1","0","0","0","1","0","0","1000","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"1000100","1000100","0","0","0","0","0","0","1","0","0","0","0","0","0","(0,0)","0","1","0","0","0","0","1","0","0","1000","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"1000101","1000101","0","0","0","0","0","0","1","0","0","0","0","0","0","(0,0)","0","1","0","0","0","0","1","0","0","1000","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"1000102","1000102","0","0","0","0","0","0","1","0","0","0","0","0","0","(0,0)","0","1","0","0","0","0","1","0","0","1000","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"1000103","1000103","0","0","0","0","0","0","1","0","0","0","0","0","0","(0,0)","0","1","0","0","0","0","1","0","0","1000","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"1000197","1000197","0","0","0","0","0","0","1","0","2600163","2610167","341016","0","0","(0,0)","0","1","1","0","0","0","0","0","2","1000","100","0","0","0","1","0","60","0","1","20","-100","0","0","1","22","-100","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"1000198","1000198","2050106","0","Root","1","0","0","1","0","0","0","341011","0","0","(0,0)","0","1","0","0","0","0","0","0","0","1000","0","0","0","0","0","0","1","0","2","2022","1","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"1000802","1000802","0","0","0","0","0","0","1","0","0","0","0","0","0","(0,0)","0","1","0","1","0","0","0","0","0","1000","0","0","0","0","1","0","0.5","0","3","4004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"1001004","1001004","0","0","0","0","0","0","1","0","0","0","0","0","0","(0,0)","0","1","0","1","0","0","0","0","0","1000","0","0","0","0","1","0","15","0","3","4009","100060","0","1","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"1001102","1001102","0","0","0","0","0","0","1","0","0","0","0","0","0","(0,0)","0","1","0","1","0","0","0","0","0","1000","0","0","0","0","1","0","0.3","0","3","4004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"1001204","1001204","0","0","0","0","0","0","1","0","0","0","0","0","0","(0,0)","0","1","0","0","0","0","0","0","0","1000","0","0","0","0","1","0","60","0","3","4009","100005","0","1","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"1001206","1001206","0","0","0","0","0","0","1","0","0","0","0","0","0","(0,0)","0","1","0","0","0","0","0","0","0","1000","0","0","0","0","1","0","8","0","3","4008","10121","0","1","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"1001207","1001207","0","0","0","0","0","0","1","0","0","0","0","0","0","(0,0)","0","1","0","1","0","0","0","0","0","1000","0","0","0","0","1","0","60","0","3","4009","100006","0","1","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"1001210","1001210","0","0","0","0","0","0","1","0","0","0","0","0","0","(0,0)","0","1","0","1","0","0","0","0","0","1000","0","0","0","0","1","0","10","0","3","4005","0","0","0","3","4004","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"1001216","1001216","0","0","0","0","0","0","1","0","0","0","0","0","0","(0,0)","0","1","0","0","0","0","0","0","0","1000","0","0","0","0","1","0","8","0","3","4008","10122","0","1","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"1001226","1001226","0","0","0","0","0","0","1","0","0","0","0","0","0","(0,0)","0","1","0","0","0","0","0","0","0","1000","0","0","0","0","1","0","8","0","3","4008","10123","0","1","0","0","0","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"1001290","1001290","0","0","0","0","0","0","1","0","2600139","2610224","341050","0","0","(0,0)","0","1","1","0","0","0","0","0","2","1000","250","0","0","0","1","0","0","0","1","25","-20","0","1","1","27","-20","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"1001891","1001891","0","0","0","0","0","0","1","0","0","0","341015","0","0","(0,0)","0","1","0","0","0","0","0","0","0","1000","0","0","0","0","1","0","9","0","1","0","10000","0","1","1","25","10000","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
"1001892","1001892","0","0","0","0","0","0","1","0","0","0","341015","0","0","(0,0)","0","1","0","0","0","0","0","0","0","1000","0","0","0","0","1","0","9","0","1","0","10000","0","1","1","25","10000","0","0","0","0","0","0","0","0","(0,0,0)","0","0","(0)","(0)","0","0","0","0","0"
