"Name","RowId","ClassId","Level","ReqExp","MaxHP","MaxMana","PhysicalAttack","MagicAttack","Physicaldefense","Magicdefense","Accuracy","Dodge","Critical","AvoidCritical","CriticalOutcome","AtkBossDamage","DefBossDamage","AtkPVPDamage","ReducePhysicalDef","ReduceMagicDef","Luck","ManaCost","MeditationMaxSpirit","ActingPointMax","ProperPassivePoint","BlackIronMax","SkillStoneMax","MaxDurabilityDmg","RecommendCombatpoint"
"4179","4179","4","179","1966351693870","46720","2380","1474","0","890","890","712","712","0","0","0","811","811","178","0","0","0","4130","5000000","30","424","5000000","4050000","49747","179022"
"4180","4180","4","180","2359622032640","46960","2390","1482","0","895","895","716","716","0","0","0","816","816","179","0","0","0","4151","5000000","30","427","5000000","4100000","50168","180427"
"4181","4181","4","181","3067508642430","47200","2400","1490","0","900","900","720","720","0","0","0","821","821","180","0","0","0","4172","5000000","30","430","5000000","4150000","50591","181781"
"4182","4182","4","182","3374259506670","47440","2410","1498","0","905","905","724","724","0","0","0","826","826","181","0","0","0","4194","5000000","30","433","5000000","4200000","51015","182608"
"4183","4183","4","183","3711685457340","47680","2420","1506","0","910","910","728","728","0","0","0","831","831","182","0","0","0","4215","5000000","30","436","5000000","4250000","51440","183538"
"4184","4184","4","184","4082854003070","47920","2430","1514","0","915","915","732","732","0","0","0","836","836","183","0","0","0","4236","5000000","30","439","5000000","4300000","51866","184558"
"4185","4185","4","185","4491139403380","48160","2440","1522","0","920","920","736","736","0","0","0","841","841","184","0","0","0","4258","5000000","30","442","5000000","4350000","52293","185656"
"4186","4186","4","186","4940253343720","48400","2450","1530","0","925","925","740","740","0","0","0","846","846","185","0","0","0","4279","5000000","30","445","5000000","4400000","52722","186837"
"4187","4187","4","187","5434278678090","48640","2460","1538","0","930","930","744","744","0","0","0","851","851","186","0","0","0","4300","5000000","30","448","5000000","4450000","53152","188098"
"4188","4188","4","188","5977706545900","48880","2470","1546","0","935","935","748","748","0","0","0","856","856","187","0","0","0","4322","5000000","30","451","5000000","4500000","53583","189448"
"4189","4189","4","189","6575477200490","49120","2480","1554","0","940","940","752","752","0","0","0","861","861","188","0","0","0","4343","5000000","30","454","5000000","4550000","54015","190870"
"4190","4190","4","190","7890572640590","49360","2490","1562","0","945","945","756","756","0","0","0","866","866","189","0","0","0","4364","5000000","30","457","5000000","4600000","54448","204715"
"5001","5001","5","1","100","4000","600","50","50","0","0","0","0","0","0","0","0","0","0","0","0","0","204","5000000","30","0","5000000","2000","248","2341"
"5002","5002","5","2","240","4240","610","58","58","5","5","4","4","0","0","0","5","5","1","0","0","0","239","5000000","30","0","5000000","2100","316","2638"
"5003","5003","5","3","700","4480","620","66","66","10","10","8","8","0","0","0","9","9","2","0","0","0","268","5000000","30","0","5000000","2200","389","2767"
"5004","5004","5","4","1200","4720","630","74","74","15","15","12","12","0","0","0","14","14","3","0","0","0","296","5000000","30","0","5000000","2300","463","3186"
"5005","5005","5","5","1400","4960","640","82","82","20","20","16","16","0","0","0","18","18","4","0","0","0","323","5000000","30","0","5000000","2400","541","3448"
"5006","5006","5","6","1730","5200","650","90","90","25","25","20","20","0","0","0","23","23","5","0","0","0","348","5000000","30","0","5000000","2500","622","3681"
"5007","5007","5","7","2370","5440","660","98","98","30","30","24","24","0","0","0","27","27","6","0","0","0","374","5000000","30","0","5000000","2600","706","4153"
"5008","5008","5","8","3120","5680","670","106","106","35","35","28","28","0","0","0","32","32","7","0","0","0","400","5000000","30","0","5000000","2700","793","4709"
"5009","5009","5","9","4210","5920","680","114","114","40","40","32","32","0","0","0","36","36","8","0","0","0","425","5000000","30","0","5000000","2800","882","5008"
"5010","5010","5","10","5390","6160","690","122","122","45","45","36","36","0","0","0","41","41","9","0","0","0","450","5000000","30","0","5000000","2900","975","5311"
"5011","5011","5","11","6900","6400","700","130","130","50","50","40","40","0","0","0","45","45","10","0","0","0","476","5000000","30","0","5000000","3000","1071","6673"
"5012","5012","5","12","8760","6640","710","138","138","55","55","44","44","0","0","0","50","50","11","0","0","0","502","5000000","30","0","5000000","3200","1170","6994"
"5013","5013","5","13","11040","6880","720","146","146","60","60","48","48","0","0","0","54","54","12","0","0","0","527","5000000","30","0","5000000","3400","1272","7279"
"5014","5014","5","14","13800","7120","730","154","154","65","65","52","52","0","0","0","59","59","13","0","0","0","553","5000000","30","0","5000000","3600","1377","7626"
"5015","5015","5","15","17110","7360","740","162","162","70","70","56","56","0","0","0","63","63","14","0","0","0","579","5000000","30","0","5000000","3800","1486","7897"
"5016","5016","5","16","21050","7600","750","170","170","75","75","60","60","0","0","0","68","68","15","0","0","0","605","5000000","30","1","5000000","4000","1597","8928"
"5017","5017","5","17","25680","7840","760","178","178","80","80","64","64","0","0","0","72","72","16","0","0","0","631","5000000","30","2","5000000","4200","1711","9332"
"5018","5018","5","18","31070","8080","770","186","186","85","85","68","68","0","0","0","77","77","17","0","0","0","657","5000000","30","3","5000000","4400","1828","9825"
"5019","5019","5","19","37280","8320","780","194","194","90","90","72","72","0","0","0","81","81","18","0","0","0","683","5000000","30","4","5000000","4600","1948","10095"
"5020","5020","5","20","44360","8560","790","202","202","95","95","76","76","0","0","0","86","86","19","0","0","0","710","5000000","30","5","5000000","4800","2071","11956"
"5021","5021","5","21","52340","8800","800","210","210","100","100","80","80","0","0","0","90","90","20","0","0","0","736","5000000","30","6","5000000","5000","2197","12505"
"5022","5022","5","22","61240","9040","810","218","218","105","105","84","84","0","0","0","95","95","21","0","0","0","763","5000000","30","7","5000000","5500","2326","12804"
"5023","5023","5","23","71040","9280","820","226","226","110","110","88","88","0","0","0","99","99","22","0","0","0","790","5000000","30","8","5000000","6000","2458","13075"
"5024","5024","5","24","81700","9520","830","234","234","115","115","92","92","0","0","0","104","104","23","0","0","0","817","5000000","30","9","5000000","6500","2593","13320"
"5025","5025","5","25","116010","9760","840","242","242","120","120","96","96","0","0","0","108","108","24","0","0","0","843","5000000","30","10","5000000","7000","2731","14303"
"5026","5026","5","26","129840","10000","850","250","250","125","125","100","100","0","0","0","113","113","25","0","0","0","866","5000000","30","11","5000000","7500","2872","14648"
"5027","5027","5","27","145210","10240","860","258","258","130","130","104","104","0","0","0","117","117","26","0","0","0","887","5000000","30","12","5000000","8000","3016","16536"
"5028","5028","5","28","162290","10480","870","266","266","135","135","108","108","0","0","0","122","122","27","0","0","0","908","5000000","30","13","5000000","8500","3162","16795"
"5029","5029","5","29","181250","10720","880","274","274","140","140","112","112","0","0","0","126","126","28","0","0","0","930","5000000","30","14","5000000","9000","3312","17080"
"5030","5030","5","30","202270","10960","890","282","282","145","145","116","116","0","0","0","131","131","29","0","0","0","951","5000000","30","15","5000000","9500","3465","22331"
"5031","5031","5","31","225570","11200","900","290","290","150","150","120","120","0","0","0","135","135","30","0","0","0","972","5000000","30","16","5000000","10000","3621","22948"
"5032","5032","5","32","251380","11440","910","298","298","155","155","124","124","0","0","0","140","140","31","0","0","0","994","5000000","30","17","5000000","11000","3779","23260"
"5033","5033","5","33","279940","11680","920","306","306","160","160","128","128","0","0","0","144","144","32","0","0","0","1015","5000000","30","18","5000000","12000","3941","23546"
"5034","5034","5","34","311520","11920","930","314","314","165","165","132","132","0","0","0","149","149","33","0","0","0","1036","5000000","30","19","5000000","13000","4105","23937"
"5035","5035","5","35","346410","12160","940","322","322","170","170","136","136","0","0","0","153","153","34","0","0","0","1058","5000000","30","20","5000000","14000","4273","28936"
"5036","5036","5","36","384930","12400","950","330","330","175","175","140","140","0","0","0","158","158","35","0","0","0","1079","5000000","30","21","5000000","15000","4443","29351"
"5037","5037","5","37","427430","12640","960","338","338","180","180","144","144","0","0","0","162","162","36","0","0","0","1100","5000000","30","22","5000000","16000","4616","29825"
"5038","5038","5","38","474280","12880","970","346","346","185","185","148","148","0","0","0","167","167","37","0","0","0","1122","5000000","30","23","5000000","17000","4792","30219"
"5039","5039","5","39","525880","13120","980","354","354","190","190","152","152","0","0","0","171","171","38","0","0","0","1143","5000000","30","24","5000000","18000","4971","30587"
"5040","5040","5","40","2160320","13360","990","362","362","195","195","156","156","0","0","0","176","176","39","0","0","0","1164","5000000","30","26","5000000","19000","5153","32741"
"5041","5041","5","41","2391910","13600","1000","370","370","200","200","160","160","0","0","0","180","180","40","0","0","0","1186","5000000","30","28","5000000","20000","5338","34942"
"5042","5042","5","42","2646410","13840","1010","378","378","205","205","164","164","0","0","0","185","185","41","0","0","0","1207","5000000","30","30","5000000","22000","5526","35350"
"5043","5043","5","43","2925870","14080","1020","386","386","210","210","168","168","0","0","0","189","189","42","0","0","0","1228","5000000","30","32","5000000","24000","5717","36479"
"5044","5044","5","44","3232500","14320","1030","394","394","215","215","172","172","0","0","0","194","194","43","0","0","0","1250","5000000","30","34","5000000","26000","5910","36807"
"5045","5045","5","45","3568680","14560","1040","402","402","220","220","176","176","0","0","0","198","198","44","0","0","0","1271","5000000","30","36","5000000","28000","6107","39863"
"5046","5046","5","46","3936970","14800","1050","410","410","225","225","180","180","0","0","0","203","203","45","0","0","0","1292","5000000","30","38","5000000","30000","6306","40184"
"5047","5047","5","47","4340120","15040","1060","418","418","230","230","184","184","0","0","0","207","207","46","0","0","0","1314","5000000","30","40","5000000","32000","6508","41312"
"5048","5048","5","48","4781080","15280","1070","426","426","235","235","188","188","0","0","0","212","212","47","0","0","0","1335","5000000","30","42","5000000","34000","6713","41639"
"5049","5049","5","49","5263010","15520","1080","434","434","240","240","192","192","0","0","0","216","216","48","0","0","0","1356","5000000","30","44","5000000","36000","6921","41994"
"5050","5050","5","50","5789310","15760","1090","442","442","245","245","196","196","0","0","0","221","221","49","0","0","0","1378","5000000","30","46","5000000","38000","7132","44115"
"5051","5051","5","51","6363610","16000","1100","450","450","250","250","200","200","0","0","0","225","225","50","0","0","0","1399","5000000","30","48","5000000","40000","7345","45144"
