"Name","RowId","PresetGroupId","OrderNum","MainColorNumber","MainColorBrightness","SubColorNumber","SubColorBrightness"
"3202","3202","4205","2","127","100","127","100"
"3203","3203","4205","3","128","100","128","100"
"3204","3204","4205","4","129","100","129","100"
"3205","3205","4205","5","130","100","130","100"
"3206","3206","4205","6","131","100","131","100"
"3207","3207","4205","7","132","100","132","100"
"3208","3208","4205","8","133","100","133","100"
"3209","3209","4205","9","134","100","134","100"
"3210","3210","4205","10","135","100","135","100"
"3211","3211","4205","11","136","100","136","100"
"3212","3212","4205","12","137","100","137","100"
"3213","3213","4205","13","138","100","138","100"
"3214","3214","4205","14","139","100","139","100"
"3215","3215","4205","15","140","100","140","100"
"3216","3216","4205","16","141","100","141","100"
"3217","3217","4205","17","142","100","142","100"
"3218","3218","4205","18","143","100","143","100"
"3219","3219","4205","19","144","100","144","100"
"3220","3220","4205","20","145","100","145","100"
"3221","3221","4206","1","110","-30","110","-30"
"3222","3222","4206","2","127","100","127","100"
"3223","3223","4206","3","128","100","128","100"
"3224","3224","4206","4","129","100","129","100"
"3225","3225","4206","5","130","100","130","100"
"3226","3226","4206","6","131","100","131","100"
"3227","3227","4206","7","132","100","132","100"
"3228","3228","4206","8","133","100","133","100"
"3229","3229","4206","9","134","100","134","100"
"3230","3230","4206","10","135","100","135","100"
"3231","3231","4206","11","136","100","136","100"
"3232","3232","4206","12","137","100","137","100"
"3233","3233","4206","13","138","100","138","100"
"3234","3234","4206","14","139","100","139","100"
"3235","3235","4206","15","140","100","140","100"
"3236","3236","4206","16","141","100","141","100"
"3237","3237","4206","17","142","100","142","100"
"3238","3238","4206","18","143","100","143","100"
"3239","3239","4206","19","144","100","144","100"
"3240","3240","4206","20","145","100","145","100"
"3241","3241","4207","1","127","50","127","50"
"3242","3242","4207","2","126","100","126","100"
"3243","3243","4207","3","128","100","128","100"
"3244","3244","4207","4","129","100","129","100"
"3245","3245","4207","5","130","100","130","100"
"3246","3246","4207","6","131","100","131","100"
"3247","3247","4207","7","132","100","132","100"
"3248","3248","4207","8","133","100","133","100"
"3249","3249","4207","9","134","100","134","100"
"3250","3250","4207","10","135","100","135","100"
"3251","3251","4207","11","136","100","136","100"
"3252","3252","4207","12","137","100","137","100"
"3253","3253","4207","13","138","100","138","100"
"3254","3254","4207","14","139","100","139","100"
"3255","3255","4207","15","140","100","140","100"
"3256","3256","4207","16","141","100","141","100"
"3257","3257","4207","17","142","100","142","100"
"3258","3258","4207","18","143","100","143","100"
"3259","3259","4207","19","144","100","144","100"
"3260","3260","4207","20","145","100","145","100"
"3261","3261","4208","1","8","100","8","100"
"3262","3262","4208","2","127","100","127","100"
"3263","3263","4208","3","128","100","128","100"
"3264","3264","4208","4","129","100","129","100"
"3265","3265","4208","5","130","100","130","100"
"3266","3266","4208","6","131","100","131","100"
"3267","3267","4208","7","132","100","132","100"
"3268","3268","4208","8","133","100","133","100"
"3269","3269","4208","9","134","100","134","100"
"3270","3270","4208","10","135","100","135","100"
"3271","3271","4208","11","136","100","136","100"
"3272","3272","4208","12","137","100","137","100"
"3273","3273","4208","13","138","100","138","100"
"3274","3274","4208","14","139","100","139","100"
"3275","3275","4208","15","140","100","140","100"
"3276","3276","4208","16","141","100","141","100"
"3277","3277","4208","17","142","100","142","100"
"3278","3278","4208","18","143","100","143","100"
"3279","3279","4208","19","144","100","144","100"
"3280","3280","4208","20","145","100","145","100"
"3281","3281","4209","1","8","100","8","100"
"3282","3282","4209","2","127","100","127","100"
"3283","3283","4209","3","128","100","128","100"
"3284","3284","4209","4","129","100","129","100"
"3285","3285","4209","5","130","100","130","100"
"3286","3286","4209","6","131","100","131","100"
"3287","3287","4209","7","132","100","132","100"
"3288","3288","4209","8","133","100","133","100"
"3289","3289","4209","9","134","100","134","100"
"3290","3290","4209","10","135","100","135","100"
"3291","3291","4209","11","136","100","136","100"
"3292","3292","4209","12","137","100","137","100"
"3293","3293","4209","13","138","100","138","100"
"3294","3294","4209","14","139","100","139","100"
"3295","3295","4209","15","140","100","140","100"
"3296","3296","4209","16","141","100","141","100"
"3297","3297","4209","17","142","100","142","100"
"3298","3298","4209","18","143","100","143","100"
"3299","3299","4209","19","144","100","144","100"
"3300","3300","4209","20","145","100","145","100"
"3301","3301","4210","1","123","-100","123","-100"
"3302","3302","4210","2","127","100","127","100"
"3303","3303","4210","3","128","100","128","100"
"3304","3304","4210","4","129","100","129","100"
"3305","3305","4210","5","130","100","130","100"
"3306","3306","4210","6","131","100","131","100"
"3307","3307","4210","7","132","100","132","100"
"3308","3308","4210","8","133","100","133","100"
"3309","3309","4210","9","134","100","134","100"
"3310","3310","4210","10","135","100","135","100"
"3311","3311","4210","11","136","100","136","100"
"3312","3312","4210","12","137","100","137","100"
"3313","3313","4210","13","138","100","138","100"
"3314","3314","4210","14","139","100","139","100"
"3315","3315","4210","15","140","100","140","100"
"3316","3316","4210","16","141","100","141","100"
"3317","3317","4210","17","142","100","142","100"
"3318","3318","4210","18","143","100","143","100"
"3319","3319","4210","19","144","100","144","100"
"3320","3320","4210","20","145","100","145","100"
"3321","3321","4211","1","115","-40","115","-40"
"3322","3322","4211","2","127","100","127","100"
"3323","3323","4211","3","128","100","128","100"
"3324","3324","4211","4","129","100","129","100"
"3325","3325","4211","5","130","100","130","100"
"3326","3326","4211","6","131","100","131","100"
"3327","3327","4211","7","132","100","132","100"
"3328","3328","4211","8","133","100","133","100"
"3329","3329","4211","9","134","100","134","100"
"3330","3330","4211","10","135","100","135","100"
"3331","3331","4211","11","136","100","136","100"
"3332","3332","4211","12","137","100","137","100"
"3333","3333","4211","13","138","100","138","100"
"3334","3334","4211","14","139","100","139","100"
"3335","3335","4211","15","140","100","140","100"
"3336","3336","4211","16","141","100","141","100"
"3337","3337","4211","17","142","100","142","100"
"3338","3338","4211","18","143","100","143","100"
"3339","3339","4211","19","144","100","144","100"
"3340","3340","4211","20","145","100","145","100"
"3341","3341","4212","1","113","100","113","100"
"3342","3342","4212","2","127","100","127","100"
"3343","3343","4212","3","128","100","128","100"
"3344","3344","4212","4","129","100","129","100"
"3345","3345","4212","5","130","100","130","100"
"3346","3346","4212","6","131","100","131","100"
"3347","3347","4212","7","132","100","132","100"
"3348","3348","4212","8","133","100","133","100"
"3349","3349","4212","9","134","100","134","100"
"3350","3350","4212","10","135","100","135","100"
"3351","3351","4212","11","136","100","136","100"
"3352","3352","4212","12","137","100","137","100"
"3353","3353","4212","13","138","100","138","100"
"3354","3354","4212","14","139","100","139","100"
"3355","3355","4212","15","140","100","140","100"
"3356","3356","4212","16","141","100","141","100"
"3357","3357","4212","17","142","100","142","100"
"3358","3358","4212","18","143","100","143","100"
"3359","3359","4212","19","144","100","144","100"
"3360","3360","4212","20","145","100","145","100"
"3361","3361","4213","1","73","20","73","20"
"3362","3362","4213","2","127","100","127","100"
"3363","3363","4213","3","128","100","128","100"
"3364","3364","4213","4","129","100","129","100"
"3365","3365","4213","5","130","100","130","100"
"3366","3366","4213","6","131","100","131","100"
"3367","3367","4213","7","132","100","132","100"
"3368","3368","4213","8","133","100","133","100"
"3369","3369","4213","9","134","100","134","100"
"3370","3370","4213","10","135","100","135","100"
"3371","3371","4213","11","136","100","136","100"
"3372","3372","4213","12","137","100","137","100"
"3373","3373","4213","13","138","100","138","100"
"3374","3374","4213","14","139","100","139","100"
"3375","3375","4213","15","140","100","140","100"
"3376","3376","4213","16","141","100","141","100"
"3377","3377","4213","17","142","100","142","100"
"3378","3378","4213","18","143","100","143","100"
"3379","3379","4213","19","144","100","144","100"
"3380","3380","4213","20","145","100","145","100"
"3381","3381","4214","1","120","100","120","100"
"3382","3382","4214","2","127","100","127","100"
"3383","3383","4214","3","128","100","128","100"
"3384","3384","4214","4","129","100","129","100"
"3385","3385","4214","5","130","100","130","100"
"3386","3386","4214","6","131","100","131","100"
"3387","3387","4214","7","132","100","132","100"
"3388","3388","4214","8","133","100","133","100"
"3389","3389","4214","9","134","100","134","100"
"3390","3390","4214","10","135","100","135","100"
"3391","3391","4214","11","136","100","136","100"
"3392","3392","4214","12","137","100","137","100"
"3393","3393","4214","13","138","100","138","100"
"3394","3394","4214","14","139","100","139","100"
"3395","3395","4214","15","140","100","140","100"
"3396","3396","4214","16","141","100","141","100"
"3397","3397","4214","17","142","100","142","100"
"3398","3398","4214","18","143","100","143","100"
"3399","3399","4214","19","144","100","144","100"
"3400","3400","4214","20","145","100","145","100"
"3401","3401","4215","1","125","-100","125","-100"
"3402","3402","4215","2","127","100","127","100"
"3403","3403","4215","3","128","100","128","100"
"3404","3404","4215","4","129","100","129","100"
"3405","3405","4215","5","130","100","130","100"
"3406","3406","4215","6","131","100","131","100"
"3407","3407","4215","7","132","100","132","100"
"3408","3408","4215","8","133","100","133","100"
"3409","3409","4215","9","134","100","134","100"
"3410","3410","4215","10","135","100","135","100"
"3411","3411","4215","11","136","100","136","100"
"3412","3412","4215","12","137","100","137","100"
"3413","3413","4215","13","138","100","138","100"
"3414","3414","4215","14","139","100","139","100"
"3415","3415","4215","15","140","100","140","100"
"3416","3416","4215","16","141","100","141","100"
"3417","3417","4215","17","142","100","142","100"
"3418","3418","4215","18","143","100","143","100"
"3419","3419","4215","19","144","100","144","100"
"3420","3420","4215","20","145","100","145","100"
"3421","3421","4216","1","125","100","125","100"
"3422","3422","4216","2","127","100","127","100"
"3423","3423","4216","3","128","100","128","100"
"3424","3424","4216","4","129","100","129","100"
"3425","3425","4216","5","130","100","130","100"
"3426","3426","4216","6","131","100","131","100"
"3427","3427","4216","7","132","100","132","100"
"3428","3428","4216","8","133","100","133","100"
"3429","3429","4216","9","134","100","134","100"
"3430","3430","4216","10","135","100","135","100"
