"Name","RowId","Potential_Id","Training_Class","Training_Level","Training_SuccessRate","Training_ExplanId","CostMoney_Id","CostMoney_Count","CostItem01_UseId","CostItem01_Count","CostItem02_UseId","CostItem02_Count","CostItem03_UseId","CostItem03_Count","CostItem04_UseId","CostItem04_Count","Passive_Id","Passive_CombatPoint","Passive_CombatPointLevel","Status01_Id","Status01_Value","Status02_Id","Status02_Value","Status03_Id","Status03_Value"
"3417","3417","132","4","3","50000","6401132","23","3","1201004313","4","1201004301","4","0","0","0","0","0","0","0","50","66","41","27","0","0"
"3418","3418","132","4","4","40000","6401132","23","6","1201004413","1","0","0","0","0","0","0","0","0","0","50","88","41","36","0","0"
"3419","3419","132","4","5","40000","6401132","23","6","1201004413","1","1201004401","1","0","0","0","0","0","0","0","50","110","41","45","0","0"
"3420","3420","133","4","1","70000","6401133","23","3","1201004310","1","0","0","0","0","0","0","0","0","0","53","22","34","24","0","0"
"3421","3421","133","4","2","60000","6401133","23","3","1201004310","2","1201004303","2","0","0","0","0","0","0","0","53","44","34","48","0","0"
"3422","3422","133","4","3","50000","6401133","23","3","1201004310","4","1201004303","4","0","0","0","0","0","0","0","53","66","34","72","0","0"
"3423","3423","133","4","4","40000","6401133","23","6","1201004410","1","0","0","0","0","0","0","0","0","0","53","88","34","96","0","0"
"3424","3424","133","4","5","40000","6401133","23","6","1201004410","1","1201004403","1","0","0","0","0","0","0","0","53","110","34","120","0","0"
"3425","3425","134","4","1","70000","6401134","23","3","1201004313","1","0","0","0","0","0","0","0","0","0","120","22","35","24","0","0"
"3426","3426","134","4","2","60000","6401134","23","3","1201004313","2","1201004310","2","0","0","0","0","0","0","0","120","44","35","48","0","0"
"3427","3427","134","4","3","50000","6401134","23","3","1201004313","4","1201004310","4","0","0","0","0","0","0","0","120","66","35","72","0","0"
"3428","3428","134","4","4","40000","6401134","23","6","1201004413","1","0","0","0","0","0","0","0","0","0","120","88","35","96","0","0"
"3429","3429","134","4","5","40000","6401134","23","6","1201004413","1","1201004410","1","0","0","0","0","0","0","0","120","110","35","120","0","0"
"3430","3430","135","4","1","70000","6401135","23","3","1201004312","1","0","0","0","0","0","0","0","0","0","52","22","45","3","0","0"
"3431","3431","135","4","2","60000","6401135","23","3","1201004312","2","1201004301","2","0","0","0","0","0","0","0","52","44","45","6","0","0"
"3432","3432","135","4","3","50000","6401135","23","3","1201004312","4","1201004301","4","0","0","0","0","0","0","0","52","66","45","9","0","0"
"3433","3433","135","4","4","40000","6401135","23","6","1201004412","1","0","0","0","0","0","0","0","0","0","52","88","45","12","0","0"
"3434","3434","135","4","5","40000","6401135","23","6","1201004412","1","1201004401","1","0","0","0","0","0","0","0","52","110","45","15","0","0"
"3435","3435","136","4","1","70000","6401136","23","3","1201004310","1","0","0","0","0","0","0","0","0","0","53","22","45","3","0","0"
"3436","3436","136","4","2","60000","6401136","23","3","1201004310","2","1201004301","2","0","0","0","0","0","0","0","53","44","45","6","0","0"
"3437","3437","136","4","3","50000","6401136","23","3","1201004310","4","1201004301","4","0","0","0","0","0","0","0","53","66","45","9","0","0"
"3438","3438","136","4","4","40000","6401136","23","6","1201004410","1","0","0","0","0","0","0","0","0","0","53","88","45","12","0","0"
"3439","3439","136","4","5","40000","6401136","23","6","1201004410","1","1201004401","1","0","0","0","0","0","0","0","53","110","45","15","0","0"
"3440","3440","137","4","1","70000","6401137","23","3","1201004304","1","0","0","0","0","0","0","0","0","0","119","22","46","3","0","0"
"3441","3441","137","4","2","60000","6401137","23","3","1201004304","2","1201004302","2","0","0","0","0","0","0","0","119","44","46","6","0","0"
"3442","3442","137","4","3","50000","6401137","23","3","1201004304","4","1201004302","4","0","0","0","0","0","0","0","119","66","46","9","0","0"
"3443","3443","137","4","4","40000","6401137","23","6","1201004404","1","0","0","0","0","0","0","0","0","0","119","88","46","12","0","0"
"3444","3444","137","4","5","40000","6401137","23","6","1201004404","1","1201004402","1","0","0","0","0","0","0","0","119","110","46","15","0","0"
"3445","3445","138","4","1","60000","6401138","23","5","1201004304","5","1201004302","5","501000048","1","0","0","0","0","0","30","30","40","22","0","0"
"3446","3446","138","4","2","50000","6401138","23","10","1201004404","1","0","0","501000048","2","0","0","0","0","0","30","60","40","44","0","0"
"3447","3447","138","4","3","50000","6401138","23","10","1201004404","1","1201004402","1","501000048","2","0","0","0","0","0","30","90","40","66","0","0"
"3448","3448","138","4","4","50000","6401138","23","20","1201004504","1","0","0","501000048","4","0","0","0","0","0","30","120","40","88","0","0"
"3449","3449","138","4","5","40000","6401138","23","20","0","0","1201004502","1","501000048","4","0","0","0","0","0","30","150","40","110","0","0"
"3450","3450","138","4","6","40000","6401138","23","20","1201004504","1","1201004502","1","501000048","4","0","0","0","0","0","30","180","40","132","0","0"
"3451","3451","139","4","1","70000","6401139","23","3","1201004304","1","0","0","0","0","0","0","0","0","0","51","22","47","3","0","0"
"3452","3452","139","4","2","60000","6401139","23","3","1201004304","2","1201004303","2","0","0","0","0","0","0","0","51","44","47","6","0","0"
"3453","3453","139","4","3","50000","6401139","23","3","1201004304","4","1201004303","4","0","0","0","0","0","0","0","51","66","47","9","0","0"
"3454","3454","139","4","4","40000","6401139","23","6","1201004404","1","0","0","0","0","0","0","0","0","0","51","88","47","12","0","0"
"3455","3455","139","4","5","40000","6401139","23","6","1201004404","1","1201004403","1","0","0","0","0","0","0","0","51","110","47","15","0","0"
"3456","3456","140","4","1","60000","6401140","23","5","1201004305","5","1201004309","5","501000048","1","0","0","0","0","0","48","75","44","7","0","0"
"3457","3457","140","4","2","50000","6401140","23","10","1201004405","1","0","0","501000048","2","0","0","0","0","0","48","150","44","14","0","0"
"3458","3458","140","4","3","50000","6401140","23","10","1201004405","1","1201004409","1","501000048","2","0","0","0","0","0","48","225","44","21","0","0"
"3459","3459","140","4","4","50000","6401140","23","20","1201004505","1","0","0","501000048","4","0","0","0","0","0","48","300","44","28","0","0"
"3460","3460","140","4","5","40000","6401140","23","20","0","0","1201004509","1","501000048","4","0","0","0","0","0","48","375","44","35","0","0"
"3461","3461","140","4","6","40000","6401140","23","20","1201004505","1","1201004509","1","501000048","4","0","0","0","0","0","48","450","44","42","0","0"
"3462","3462","141","4","1","70000","6401141","23","3","1201004313","1","0","0","0","0","0","0","0","0","0","50","22","36","9","0","0"
"3463","3463","141","4","2","60000","6401141","23","3","1201004313","2","1201004301","2","0","0","0","0","0","0","0","50","44","36","18","0","0"
"3464","3464","141","4","3","50000","6401141","23","3","1201004313","4","1201004301","4","0","0","0","0","0","0","0","50","66","36","27","0","0"
"3465","3465","141","4","4","40000","6401141","23","6","1201004413","1","0","0","0","0","0","0","0","0","0","50","88","36","36","0","0"
"3466","3466","141","4","5","40000","6401141","23","6","1201004413","1","1201004401","1","0","0","0","0","0","0","0","50","110","36","45","0","0"
"3467","3467","142","4","1","60000","6401142","23","5","1201004312","5","1201004301","5","501000048","1","0","0","0","0","0","28","30","41","22","0","0"
"3468","3468","142","4","2","50000","6401142","23","10","1201004412","1","0","0","501000048","2","0","0","0","0","0","28","60","41","44","0","0"
"3469","3469","142","4","3","50000","6401142","23","10","1201004412","1","1201004401","1","501000048","2","0","0","0","0","0","28","90","41","66","0","0"
"3470","3470","142","4","4","50000","6401142","23","20","1201004512","1","0","0","501000048","4","0","0","0","0","0","28","120","41","88","0","0"
"3471","3471","142","4","5","40000","6401142","23","20","0","0","1201004501","1","501000048","4","0","0","0","0","0","28","150","41","110","0","0"
"3472","3472","142","4","6","40000","6401142","23","20","1201004512","1","1201004501","1","501000048","4","0","0","0","0","0","28","180","41","132","0","0"
"3473","3473","143","4","1","70000","6401143","23","3","1201004305","1","0","0","0","0","0","0","0","0","0","39","27","42","9","0","0"
"3474","3474","143","4","2","60000","6401143","23","3","1201004305","2","1201004307","2","0","0","0","0","0","0","0","39","54","42","18","0","0"
"3475","3475","143","4","3","50000","6401143","23","3","1201004305","4","1201004307","4","0","0","0","0","0","0","0","39","81","42","27","0","0"
"3476","3476","143","4","4","40000","6401143","23","6","1201004405","1","0","0","0","0","0","0","0","0","0","39","108","42","36","0","0"
"3477","3477","143","4","5","40000","6401143","23","6","1201004405","1","1201004407","1","0","0","0","0","0","0","0","39","135","42","45","0","0"
"3478","3478","144","4","1","60000","6401144","23","5","1201004313","5","1201004307","5","501000048","1","0","0","0","0","0","31","30","42","22","0","0"
"3479","3479","144","4","2","50000","6401144","23","10","1201004413","1","0","0","501000048","2","0","0","0","0","0","31","60","42","44","0","0"
"3480","3480","144","4","3","50000","6401144","23","10","1201004413","1","1201004407","1","501000048","2","0","0","0","0","0","31","90","42","66","0","0"
"3481","3481","144","4","4","50000","6401144","23","20","1201004513","1","0","0","501000048","4","0","0","0","0","0","31","120","42","88","0","0"
"3482","3482","144","4","5","40000","6401144","23","20","0","0","1201004507","1","501000048","4","0","0","0","0","0","31","150","42","110","0","0"
"3483","3483","144","4","6","40000","6401144","23","20","1201004513","1","1201004507","1","501000048","4","0","0","0","0","0","31","180","42","132","0","0"
"3484","3484","145","4","1","70000","6401145","23","3","1201004310","1","0","0","0","0","0","0","0","0","0","49","22","32","24","0","0"
"3485","3485","145","4","2","60000","6401145","23","3","1201004310","2","1201004308","2","0","0","0","0","0","0","0","49","44","32","48","0","0"
"3486","3486","145","4","3","50000","6401145","23","3","1201004310","4","1201004308","4","0","0","0","0","0","0","0","49","66","32","72","0","0"
"3487","3487","145","4","4","40000","6401145","23","6","1201004410","1","0","0","0","0","0","0","0","0","0","49","88","32","96","0","0"
"3488","3488","145","4","5","40000","6401145","23","6","1201004410","1","1201004408","1","0","0","0","0","0","0","0","49","110","32","120","0","0"
"3489","3489","146","4","1","70000","6401146","23","3","1201004313","1","0","0","0","0","0","0","0","0","0","31","9","32","24","0","0"
"3490","3490","146","4","2","60000","6401146","23","3","1201004313","2","1201004308","2","0","0","0","0","0","0","0","31","18","32","48","0","0"
"3491","3491","146","4","3","50000","6401146","23","3","1201004313","4","1201004308","4","0","0","0","0","0","0","0","31","27","32","72","0","0"
"3492","3492","146","4","4","40000","6401146","23","6","1201004413","1","0","0","0","0","0","0","0","0","0","31","36","32","96","0","0"
"3493","3493","146","4","5","40000","6401146","23","6","1201004413","1","1201004408","1","0","0","0","0","0","0","0","31","45","32","120","0","0"
"3494","3494","147","4","1","70000","6401147","23","3","1201004310","1","0","0","0","0","0","0","0","0","0","49","22","34","24","0","0"
"3495","3495","147","4","2","60000","6401147","23","3","1201004310","2","1201004303","2","0","0","0","0","0","0","0","49","44","34","48","0","0"
"3496","3496","147","4","3","50000","6401147","23","3","1201004310","4","1201004303","4","0","0","0","0","0","0","0","49","66","34","72","0","0"
"3497","3497","147","4","4","40000","6401147","23","6","1201004410","1","0","0","0","0","0","0","0","0","0","49","88","34","96","0","0"
"3498","3498","147","4","5","40000","6401147","23","6","1201004410","1","1201004403","1","0","0","0","0","0","0","0","49","110","34","120","0","0"
"3499","3499","148","4","1","70000","6401148","23","3","1201004312","1","0","0","0","0","0","0","0","0","0","38","27","40","9","0","0"
"3500","3500","148","4","2","60000","6401148","23","3","1201004312","2","1201004302","2","0","0","0","0","0","0","0","38","54","40","18","0","0"
"3501","3501","148","4","3","50000","6401148","23","3","1201004312","4","1201004302","4","0","0","0","0","0","0","0","38","81","40","27","0","0"
"3502","3502","148","4","4","40000","6401148","23","6","1201004412","1","0","0","0","0","0","0","0","0","0","38","108","40","36","0","0"
"3503","3503","148","4","5","40000","6401148","23","6","1201004412","1","1201004402","1","0","0","0","0","0","0","0","38","135","40","45","0","0"
"3504","3504","149","4","1","60000","6401149","23","5","1201004304","5","1201004309","5","501000048","1","0","0","0","0","0","119","75","44","7","0","0"
"3505","3505","149","4","2","50000","6401149","23","10","1201004404","1","0","0","501000048","2","0","0","0","0","0","119","150","44","14","0","0"
"3506","3506","149","4","3","50000","6401149","23","10","1201004404","1","1201004409","1","501000048","2","0","0","0","0","0","119","225","44","21","0","0"
"3507","3507","149","4","4","50000","6401149","23","20","1201004504","1","0","0","501000048","4","0","0","0","0","0","119","300","44","28","0","0"
"3508","3508","149","4","5","40000","6401149","23","20","0","0","1201004509","1","501000048","4","0","0","0","0","0","119","375","44","35","0","0"
"3509","3509","149","4","6","40000","6401149","23","20","1201004504","1","1201004509","1","501000048","4","0","0","0","0","0","119","450","44","42","0","0"
"3510","3510","150","4","1","60000","6401150","23","5","1201004312","5","1201004309","5","501000048","1","0","0","0","0","0","29","30","44","7","0","0"
"3511","3511","150","4","2","50000","6401150","23","10","1201004412","1","0","0","501000048","2","0","0","0","0","0","29","60","44","14","0","0"
"3512","3512","150","4","3","50000","6401150","23","10","1201004412","1","1201004409","1","501000048","2","0","0","0","0","0","29","90","44","21","0","0"
"3513","3513","150","4","4","50000","6401150","23","20","1201004512","1","0","0","501000048","4","0","0","0","0","0","29","120","44","28","0","0"
