"Name","TranceID","TranceStep","TranceType","AttributeType","StatusValue","OptionGradeValue01","OptionGradeValue06","OptionGradeValue11","OptionGradeValue16","OptionGradeValue21","OptionGradeValue26","OptionGradeValue31","OptionGradeValue36","OptionGradeValue41","OptionGradeValue46","PassiveLv","BattlePointPerLv","Grade"
"1749","1749","6","2","29","0","0","0","0","0","0","0","0","26","0","0","0","0","4"
"1750","1750","7","2","29","0","0","0","0","0","0","0","0","30","0","0","0","0","4"
"1751","1751","1","2","30","0","0","0","0","0","0","0","0","4","0","0","0","0","4"
"1752","1752","2","2","30","0","0","0","0","0","0","0","0","8","0","0","0","0","4"
"1753","1753","3","2","30","0","0","0","0","0","0","0","0","13","0","0","0","0","4"
"1754","1754","4","2","30","0","0","0","0","0","0","0","0","17","0","0","0","0","4"
"1755","1755","5","2","30","0","0","0","0","0","0","0","0","21","0","0","0","0","4"
"1756","1756","6","2","30","0","0","0","0","0","0","0","0","26","0","0","0","0","4"
"1757","1757","7","2","30","0","0","0","0","0","0","0","0","30","0","0","0","0","4"
"1758","1758","1","2","31","0","0","0","0","0","0","0","0","4","0","0","0","0","4"
"1759","1759","2","2","31","0","0","0","0","0","0","0","0","8","0","0","0","0","4"
"1760","1760","3","2","31","0","0","0","0","0","0","0","0","13","0","0","0","0","4"
"1761","1761","4","2","31","0","0","0","0","0","0","0","0","17","0","0","0","0","4"
"1762","1762","5","2","31","0","0","0","0","0","0","0","0","21","0","0","0","0","4"
"1763","1763","6","2","31","0","0","0","0","0","0","0","0","26","0","0","0","0","4"
"1764","1764","7","2","31","0","0","0","0","0","0","0","0","30","0","0","0","0","4"
"1765","1765","1","2","38","0","0","0","0","0","0","0","0","4","0","0","0","0","4"
"1766","1766","2","2","38","0","0","0","0","0","0","0","0","8","0","0","0","0","4"
"1767","1767","3","2","38","0","0","0","0","0","0","0","0","13","0","0","0","0","4"
"1768","1768","4","2","38","0","0","0","0","0","0","0","0","17","0","0","0","0","4"
"1769","1769","5","2","38","0","0","0","0","0","0","0","0","21","0","0","0","0","4"
"1770","1770","6","2","38","0","0","0","0","0","0","0","0","26","0","0","0","0","4"
"1771","1771","7","2","38","0","0","0","0","0","0","0","0","30","0","0","0","0","4"
"1772","1772","1","2","39","0","0","0","0","0","0","0","0","4","0","0","0","0","4"
"1773","1773","2","2","39","0","0","0","0","0","0","0","0","8","0","0","0","0","4"
"1774","1774","3","2","39","0","0","0","0","0","0","0","0","13","0","0","0","0","4"
"1775","1775","4","2","39","0","0","0","0","0","0","0","0","17","0","0","0","0","4"
"1776","1776","5","2","39","0","0","0","0","0","0","0","0","21","0","0","0","0","4"
"1777","1777","6","2","39","0","0","0","0","0","0","0","0","26","0","0","0","0","4"
"1778","1778","7","2","39","0","0","0","0","0","0","0","0","30","0","0","0","0","4"
"1779","1779","1","2","44","0","0","0","0","0","0","0","0","4","0","0","0","0","4"
"1780","1780","2","2","44","0","0","0","0","0","0","0","0","8","0","0","0","0","4"
"1781","1781","3","2","44","0","0","0","0","0","0","0","0","13","0","0","0","0","4"
"1782","1782","4","2","44","0","0","0","0","0","0","0","0","17","0","0","0","0","4"
"1783","1783","5","2","44","0","0","0","0","0","0","0","0","21","0","0","0","0","4"
"1784","1784","6","2","44","0","0","0","0","0","0","0","0","26","0","0","0","0","4"
"1785","1785","7","2","44","0","0","0","0","0","0","0","0","30","0","0","0","0","4"
"1786","1786","1","2","45","0","0","0","0","0","0","0","0","4","0","0","0","0","4"
"1787","1787","2","2","45","0","0","0","0","0","0","0","0","8","0","0","0","0","4"
"1788","1788","3","2","45","0","0","0","0","0","0","0","0","13","0","0","0","0","4"
"1789","1789","4","2","45","0","0","0","0","0","0","0","0","17","0","0","0","0","4"
"1790","1790","5","2","45","0","0","0","0","0","0","0","0","21","0","0","0","0","4"
"1791","1791","6","2","45","0","0","0","0","0","0","0","0","26","0","0","0","0","4"
"1792","1792","7","2","45","0","0","0","0","0","0","0","0","30","0","0","0","0","4"
"1793","1793","1","2","40","0","0","0","0","0","0","0","0","8","0","0","0","0","4"
"1794","1794","2","2","40","0","0","0","0","0","0","0","0","17","0","0","0","0","4"
"1795","1795","3","2","40","0","0","0","0","0","0","0","0","26","0","0","0","0","4"
"1796","1796","4","2","40","0","0","0","0","0","0","0","0","34","0","0","0","0","4"
"1797","1797","5","2","40","0","0","0","0","0","0","0","0","43","0","0","0","0","4"
"1798","1798","6","2","40","0","0","0","0","0","0","0","0","52","0","0","0","0","4"
"1799","1799","7","2","40","0","0","0","0","0","0","0","0","60","0","0","0","0","4"
"1800","1800","1","2","42","0","0","0","0","0","0","0","0","8","0","0","0","0","4"
"1801","1801","2","2","42","0","0","0","0","0","0","0","0","17","0","0","0","0","4"
"1802","1802","3","2","42","0","0","0","0","0","0","0","0","26","0","0","0","0","4"
"1803","1803","4","2","42","0","0","0","0","0","0","0","0","34","0","0","0","0","4"
"1804","1804","5","2","42","0","0","0","0","0","0","0","0","43","0","0","0","0","4"
"1805","1805","6","2","42","0","0","0","0","0","0","0","0","52","0","0","0","0","4"
"1806","1806","7","2","42","0","0","0","0","0","0","0","0","60","0","0","0","0","4"
"1807","1807","1","2","41","0","0","0","0","0","0","0","0","8","0","0","0","0","4"
"1808","1808","2","2","41","0","0","0","0","0","0","0","0","17","0","0","0","0","4"
"1809","1809","3","2","41","0","0","0","0","0","0","0","0","26","0","0","0","0","4"
"1810","1810","4","2","41","0","0","0","0","0","0","0","0","34","0","0","0","0","4"
"1811","1811","5","2","41","0","0","0","0","0","0","0","0","43","0","0","0","0","4"
"1812","1812","6","2","41","0","0","0","0","0","0","0","0","52","0","0","0","0","4"
"1813","1813","7","2","41","0","0","0","0","0","0","0","0","60","0","0","0","0","4"
"1814","1814","1","2","43","0","0","0","0","0","0","0","0","8","0","0","0","0","4"
"1815","1815","2","2","43","0","0","0","0","0","0","0","0","17","0","0","0","0","4"
"1816","1816","3","2","43","0","0","0","0","0","0","0","0","26","0","0","0","0","4"
"1817","1817","4","2","43","0","0","0","0","0","0","0","0","34","0","0","0","0","4"
"1818","1818","5","2","43","0","0","0","0","0","0","0","0","43","0","0","0","0","4"
"1819","1819","6","2","43","0","0","0","0","0","0","0","0","52","0","0","0","0","4"
"1820","1820","7","2","43","0","0","0","0","0","0","0","0","60","0","0","0","0","4"
"1821","1821","1","2","82","0","0","0","0","0","0","0","0","79","0","0","0","0","4"
"1822","1822","2","2","82","0","0","0","0","0","0","0","0","159","0","0","0","0","4"
"1823","1823","3","2","82","0","0","0","0","0","0","0","0","238","0","0","0","0","4"
"1824","1824","4","2","82","0","0","0","0","0","0","0","0","318","0","0","0","0","4"
"1825","1825","5","2","82","0","0","0","0","0","0","0","0","397","0","0","0","0","4"
"1826","1826","6","2","82","0","0","0","0","0","0","0","0","477","0","0","0","0","4"
"1827","1827","7","2","82","0","0","0","0","0","0","0","0","556","0","0","0","0","4"
"1828","1828","1","2","91","0","0","0","0","0","0","0","0","157","0","0","0","0","4"
"1829","1829","2","2","91","0","0","0","0","0","0","0","0","315","0","0","0","0","4"
"1830","1830","3","2","91","0","0","0","0","0","0","0","0","472","0","0","0","0","4"
"1831","1831","4","2","91","0","0","0","0","0","0","0","0","630","0","0","0","0","4"
"1832","1832","5","2","91","0","0","0","0","0","0","0","0","787","0","0","0","0","4"
"1833","1833","6","2","91","0","0","0","0","0","0","0","0","945","0","0","0","0","4"
"1834","1834","7","2","91","0","0","0","0","0","0","0","0","1102","0","0","0","0","4"
"1835","1835","1","2","93","0","0","0","0","0","0","0","0","157","0","0","0","0","4"
"1836","1836","2","2","93","0","0","0","0","0","0","0","0","315","0","0","0","0","4"
"1837","1837","3","2","93","0","0","0","0","0","0","0","0","472","0","0","0","0","4"
"1838","1838","4","2","93","0","0","0","0","0","0","0","0","630","0","0","0","0","4"
"1839","1839","5","2","93","0","0","0","0","0","0","0","0","787","0","0","0","0","4"
"1840","1840","6","2","93","0","0","0","0","0","0","0","0","945","0","0","0","0","4"
"1841","1841","7","2","93","0","0","0","0","0","0","0","0","1102","0","0","0","0","4"
"1842","1842","1","2","84","0","0","0","0","0","0","0","0","118","0","0","0","0","4"
"1843","1843","2","2","84","0","0","0","0","0","0","0","0","237","0","0","0","0","4"
"1844","1844","3","2","84","0","0","0","0","0","0","0","0","355","0","0","0","0","4"
"1845","1845","4","2","84","0","0","0","0","0","0","0","0","474","0","0","0","0","4"
"1846","1846","5","2","84","0","0","0","0","0","0","0","0","592","0","0","0","0","4"
"1847","1847","6","2","84","0","0","0","0","0","0","0","0","711","0","0","0","0","4"
"1848","1848","7","2","84","0","0","0","0","0","0","0","0","829","0","0","0","0","4"
"1849","1849","1","2","88","0","0","0","0","0","0","0","0","118","0","0","0","0","4"
"1850","1850","2","2","88","0","0","0","0","0","0","0","0","237","0","0","0","0","4"
"1851","1851","3","2","88","0","0","0","0","0","0","0","0","355","0","0","0","0","4"
"1852","1852","4","2","88","0","0","0","0","0","0","0","0","474","0","0","0","0","4"
"1853","1853","5","2","88","0","0","0","0","0","0","0","0","592","0","0","0","0","4"
"1854","1854","6","2","88","0","0","0","0","0","0","0","0","711","0","0","0","0","4"
"1855","1855","7","2","88","0","0","0","0","0","0","0","0","829","0","0","0","0","4"
"1856","1856","1","2","89","0","0","0","0","0","0","0","0","118","0","0","0","0","4"
"1857","1857","2","2","89","0","0","0","0","0","0","0","0","237","0","0","0","0","4"
"1858","1858","3","2","89","0","0","0","0","0","0","0","0","355","0","0","0","0","4"
"1859","1859","4","2","89","0","0","0","0","0","0","0","0","474","0","0","0","0","4"
"1860","1860","5","2","89","0","0","0","0","0","0","0","0","592","0","0","0","0","4"
"1861","1861","6","2","89","0","0","0","0","0","0","0","0","711","0","0","0","0","4"
"1862","1862","7","2","89","0","0","0","0","0","0","0","0","829","0","0","0","0","4"
"1863","1863","1","2","48","0","0","0","0","0","0","0","0","4","0","0","0","0","4"
"1864","1864","2","2","48","0","0","0","0","0","0","0","0","8","0","0","0","0","4"
"1865","1865","3","2","48","0","0","0","0","0","0","0","0","13","0","0","0","0","4"
"1866","1866","4","2","48","0","0","0","0","0","0","0","0","17","0","0","0","0","4"
"1867","1867","5","2","48","0","0","0","0","0","0","0","0","21","0","0","0","0","4"
"1868","1868","6","2","48","0","0","0","0","0","0","0","0","26","0","0","0","0","4"
"1869","1869","7","2","48","0","0","0","0","0","0","0","0","30","0","0","0","0","4"
"1870","1870","1","2","49","0","0","0","0","0","0","0","0","4","0","0","0","0","4"
"1871","1871","2","2","49","0","0","0","0","0","0","0","0","8","0","0","0","0","4"
"1872","1872","3","2","49","0","0","0","0","0","0","0","0","13","0","0","0","0","4"
"1873","1873","4","2","49","0","0","0","0","0","0","0","0","17","0","0","0","0","4"
"1874","1874","5","2","49","0","0","0","0","0","0","0","0","21","0","0","0","0","4"
"1875","1875","6","2","49","0","0","0","0","0","0","0","0","26","0","0","0","0","4"
"1876","1876","7","2","49","0","0","0","0","0","0","0","0","30","0","0","0","0","4"
"1877","1877","1","2","50","0","0","0","0","0","0","0","0","4","0","0","0","0","4"
"1878","1878","2","2","50","0","0","0","0","0","0","0","0","8","0","0","0","0","4"
"1879","1879","3","2","50","0","0","0","0","0","0","0","0","13","0","0","0","0","4"
"1880","1880","4","2","50","0","0","0","0","0","0","0","0","17","0","0","0","0","4"
"1881","1881","5","2","50","0","0","0","0","0","0","0","0","21","0","0","0","0","4"
"1882","1882","6","2","50","0","0","0","0","0","0","0","0","26","0","0","0","0","4"
"1883","1883","7","2","50","0","0","0","0","0","0","0","0","30","0","0","0","0","4"
"1884","1884","1","2","51","0","0","0","0","0","0","0","0","4","0","0","0","0","4"
"1885","1885","2","2","51","0","0","0","0","0","0","0","0","8","0","0","0","0","4"
"1886","1886","3","2","51","0","0","0","0","0","0","0","0","13","0","0","0","0","4"
"1887","1887","4","2","51","0","0","0","0","0","0","0","0","17","0","0","0","0","4"
"1888","1888","5","2","51","0","0","0","0","0","0","0","0","21","0","0","0","0","4"
"1889","1889","6","2","51","0","0","0","0","0","0","0","0","26","0","0","0","0","4"
"1890","1890","7","2","51","0","0","0","0","0","0","0","0","30","0","0","0","0","4"
"1891","1891","1","2","52","0","0","0","0","0","0","0","0","4","0","0","0","0","4"
"1892","1892","2","2","52","0","0","0","0","0","0","0","0","8","0","0","0","0","4"
"1893","1893","3","2","52","0","0","0","0","0","0","0","0","13","0","0","0","0","4"
"1894","1894","4","2","52","0","0","0","0","0","0","0","0","17","0","0","0","0","4"
"1895","1895","5","2","52","0","0","0","0","0","0","0","0","21","0","0","0","0","4"
"1896","1896","6","2","52","0","0","0","0","0","0","0","0","26","0","0","0","0","4"
"1897","1897","7","2","52","0","0","0","0","0","0","0","0","30","0","0","0","0","4"
"1898","1898","1","2","53","0","0","0","0","0","0","0","0","4","0","0","0","0","4"
"1899","1899","2","2","53","0","0","0","0","0","0","0","0","8","0","0","0","0","4"
"1900","1900","3","2","53","0","0","0","0","0","0","0","0","13","0","0","0","0","4"
"1901","1901","4","2","53","0","0","0","0","0","0","0","0","17","0","0","0","0","4"
"1902","1902","5","2","53","0","0","0","0","0","0","0","0","21","0","0","0","0","4"
"1903","1903","6","2","53","0","0","0","0","0","0","0","0","26","0","0","0","0","4"
"1904","1904","7","2","53","0","0","0","0","0","0","0","0","30","0","0","0","0","4"
"1905","1905","1","2","119","0","0","0","0","0","0","0","0","4","0","0","0","0","4"
"1906","1906","2","2","119","0","0","0","0","0","0","0","0","8","0","0","0","0","4"
"1907","1907","3","2","119","0","0","0","0","0","0","0","0","13","0","0","0","0","4"
"1908","1908","4","2","119","0","0","0","0","0","0","0","0","17","0","0","0","0","4"
"1909","1909","5","2","119","0","0","0","0","0","0","0","0","21","0","0","0","0","4"
"1910","1910","6","2","119","0","0","0","0","0","0","0","0","26","0","0","0","0","4"
"1911","1911","7","2","119","0","0","0","0","0","0","0","0","30","0","0","0","0","4"
"1912","1912","1","2","120","0","0","0","0","0","0","0","0","4","0","0","0","0","4"
"1913","1913","2","2","120","0","0","0","0","0","0","0","0","8","0","0","0","0","4"
"1914","1914","3","2","120","0","0","0","0","0","0","0","0","13","0","0","0","0","4"
"1915","1915","4","2","120","0","0","0","0","0","0","0","0","17","0","0","0","0","4"
"1916","1916","5","2","120","0","0","0","0","0","0","0","0","21","0","0","0","0","4"
"1917","1917","6","2","120","0","0","0","0","0","0","0","0","26","0","0","0","0","4"
"1918","1918","7","2","120","0","0","0","0","0","0","0","0","30","0","0","0","0","4"
"1919","1919","1","2","1","0","0","0","0","0","0","0","0","438","0","0","0","0","5"
"1920","1920","2","2","1","0","0","0","0","0","0","0","0","876","0","0","0","0","5"
"1921","1921","3","2","1","0","0","0","0","0","0","0","0","1314","0","0","0","0","5"
"1922","1922","4","2","1","0","0","0","0","0","0","0","0","1753","0","0","0","0","5"
"1923","1923","5","2","1","0","0","0","0","0","0","0","0","2191","0","0","0","0","5"
"1924","1924","6","2","1","0","0","0","0","0","0","0","0","2629","0","0","0","0","5"
"1925","1925","7","2","1","0","0","0","0","0","0","0","0","3068","0","0","0","0","5"
"1926","1926","1","2","6","0","0","0","0","0","0","0","0","106","0","0","0","0","5"
"1927","1927","2","2","6","0","0","0","0","0","0","0","0","212","0","0","0","0","5"
"1928","1928","3","2","6","0","0","0","0","0","0","0","0","318","0","0","0","0","5"
"1929","1929","4","2","6","0","0","0","0","0","0","0","0","424","0","0","0","0","5"
"1930","1930","5","2","6","0","0","0","0","0","0","0","0","531","0","0","0","0","5"
"1931","1931","6","2","6","0","0","0","0","0","0","0","0","637","0","0","0","0","5"
"1932","1932","7","2","6","0","0","0","0","0","0","0","0","743","0","0","0","0","5"
"1933","1933","1","2","20","0","0","0","0","0","0","0","0","13","0","0","0","0","5"
"1934","1934","2","2","20","0","0","0","0","0","0","0","0","26","0","0","0","0","5"
"1935","1935","3","2","20","0","0","0","0","0","0","0","0","40","0","0","0","0","5"
"1936","1936","4","2","20","0","0","0","0","0","0","0","0","53","0","0","0","0","5"
"1937","1937","5","2","20","0","0","0","0","0","0","0","0","66","0","0","0","0","5"
"1938","1938","6","2","20","0","0","0","0","0","0","0","0","80","0","0","0","0","5"
"1939","1939","7","2","20","0","0","0","0","0","0","0","0","93","0","0","0","0","5"
"1940","1940","1","2","22","0","0","0","0","0","0","0","0","13","0","0","0","0","5"
"1941","1941","2","2","22","0","0","0","0","0","0","0","0","26","0","0","0","0","5"
"1942","1942","3","2","22","0","0","0","0","0","0","0","0","40","0","0","0","0","5"
"1943","1943","4","2","22","0","0","0","0","0","0","0","0","53","0","0","0","0","5"
"1944","1944","5","2","22","0","0","0","0","0","0","0","0","66","0","0","0","0","5"
"1945","1945","6","2","22","0","0","0","0","0","0","0","0","80","0","0","0","0","5"
