"Name","CollectionId","PhaseGroupId","AccountType","TopMenuGroup","TopMenuString","ListGroup","ListGroupString","PeriodType","StartDate","EndDate","TitleString","ListSort","EffectAttributeType","EffectAttributeValue","EffectString","EffectGroup","EffectGroupString","ClassId","ItemUseId01","Smelting01","ItemUseId02","Smelting02","ItemUseId03","Smelting03","ItemUseId04","Smelting04","ItemUseId05","Smelting05","ItemUseId06","Smelting06","ItemUseId07","Smelting07","ItemUseId08","Smelting08"
"25013105","25013105","5232006","2","1","5200009","20","5200002","0","0","0","5232006","20062806","50","10","510050","28","510050","5","200005008","7","401001008","7","0","0","0","0","0","0","0","0","0","0","0","0"
"25013106","25013106","5232007","2","1","5200009","20","5200002","0","0","0","5232007","20072807","50","10","510050","28","510050","5","200005009","7","401001009","7","0","0","0","0","0","0","0","0","0","0","0","0"
"25013107","25013107","5232008","2","1","5200009","20","5200002","0","0","0","5232008","20082808","50","10","510050","28","510050","5","200005008","8","401001008","8","200005009","8","401001009","8","0","0","0","0","0","0","0","0"
"25013127","25013127","5232009","2","1","5200009","30","5200003","0","0","0","5232009","30092801","50","10","510050","28","510050","5","200005010","5","200005011","5","0","0","0","0","0","0","0","0","0","0","0","0"
"25013128","25013128","5232010","2","1","5200009","30","5200003","0","0","0","5232010","30102802","50","10","510050","28","510050","5","200005010","6","401001010","6","0","0","0","0","0","0","0","0","0","0","0","0"
"25013129","25013129","5232011","2","1","5200009","30","5200003","0","0","0","5232011","30112803","50","10","510050","28","510050","5","200005013","6","401001013","6","0","0","0","0","0","0","0","0","0","0","0","0"
"25013130","25013130","5232012","2","1","5200009","30","5200003","0","0","0","5232012","30122804","50","10","510050","28","510050","5","200005014","6","401001014","6","200005015","6","401001015","6","0","0","0","0","0","0","0","0"
"25013131","25013131","5232013","2","1","5200009","30","5200003","0","0","0","5232013","30132805","50","10","510050","28","510050","5","200005016","6","200005017","6","0","0","0","0","0","0","0","0","0","0","0","0"
"25013132","25013132","5232014","2","1","5200009","30","5200003","0","0","0","5232014","30142806","50","10","510050","28","510050","5","200005016","7","401001016","7","0","0","0","0","0","0","0","0","0","0","0","0"
"25013133","25013133","5232015","2","1","5200009","30","5200003","0","0","0","5232015","30152807","50","10","510050","28","510050","5","200005017","7","401001017","7","0","0","0","0","0","0","0","0","0","0","0","0"
"25013153","25013153","5232016","2","1","5200009","40","5200004","1","2005-04-01 16:00","2007-04-01 16:00","5232016","40162801","50","10","510050","28","510050","5","200005018","5","401001016","7","200005019","5","401001017","7","0","0","0","0","0","0","0","0"
"25013154","25013154","5232017","2","1","5200009","40","5200004","1","2005-04-01 16:00","2007-04-01 16:00","5232017","40172802","50","10","510050","28","510050","5","200005018","5","401001018","5","200005019","5","401001019","5","0","0","0","0","0","0","0","0"
"25013155","25013155","5232018","2","1","5200009","40","5200004","1","2005-04-01 16:00","2007-04-01 16:00","5232018","40182803","50","10","510050","28","510050","5","200005018","6","401001018","6","200005019","6","401001019","6","0","0","0","0","0","0","0","0"
"25013156","25013156","5232019","2","1","5200009","40","5200004","1","2005-04-01 16:00","2007-04-01 16:00","5232019","40192804","50","10","510050","28","510050","5","200005020","5","401001020","5","200005021","5","401001021","5","0","0","0","0","0","0","0","0"
"25013157","25013157","5232020","2","1","5200009","40","5200004","1","2005-04-01 16:00","2007-04-01 16:00","5232020","40202805","50","10","510050","28","510050","5","200005022","5","401001022","5","200005023","5","401001023","5","0","0","0","0","0","0","0","0"
"25013158","25013158","5232021","2","1","5200009","40","5200004","1","2005-04-01 16:00","2007-04-01 16:00","5232021","40212806","50","10","510050","28","510050","5","200005024","5","401001024","5","200005025","5","401001025","5","0","0","0","0","0","0","0","0"
"25013178","25013178","5232022","2","1","5200009","50","5200005","1","2005-04-01 16:00","2007-04-01 16:00","5232022","50222801","50","10","510050","28","510050","5","200005026","5","401001026","5","0","0","0","0","0","0","0","0","0","0","0","0"
"25013179","25013179","5232023","2","1","5200009","50","5200005","1","2005-04-01 16:00","2007-04-01 16:00","5232023","50232802","50","10","510050","28","510050","5","200005027","5","401001027","5","0","0","0","0","0","0","0","0","0","0","0","0"
"25013180","25013180","5232024","2","1","5200009","50","5200005","1","2005-04-01 16:00","2007-04-01 16:00","5232024","50242803","50","10","510050","28","510050","5","200005028","5","401001028","5","0","0","0","0","0","0","0","0","0","0","0","0"
"25013181","25013181","5232025","2","1","5200009","50","5200005","1","2005-04-01 16:00","2007-04-01 16:00","5232025","50252804","50","10","510050","28","510050","5","200005029","5","401001029","5","0","0","0","0","0","0","0","0","0","0","0","0"
"26013100","26013100","5232001","2","1","5200009","20","5200002","0","0","0","5232001","20012801","50","10","510050","28","510050","6","200006002","4","200006003","4","0","0","0","0","0","0","0","0","0","0","0","0"
"26013101","26013101","5232002","2","1","5200009","20","5200002","0","0","0","5232002","20022802","50","10","510050","28","510050","6","200006002","6","401001002","6","0","0","0","0","0","0","0","0","0","0","0","0"
"26013102","26013102","5232003","2","1","5200009","20","5200002","0","0","0","5232003","20032803","50","10","510050","28","510050","6","200006003","6","401001003","6","0","0","0","0","0","0","0","0","0","0","0","0"
"26013103","26013103","5232004","2","1","5200009","20","5200002","0","0","0","5232004","20042804","50","10","510050","28","510050","6","200006004","6","401001004","6","200006005","6","401001005","6","0","0","0","0","0","0","0","0"
"26013104","26013104","5232005","2","1","5200009","20","5200002","0","0","0","5232005","20052805","50","10","510050","28","510050","6","200006006","7","200006007","7","0","0","0","0","0","0","0","0","0","0","0","0"
"26013105","26013105","5232006","2","1","5200009","20","5200002","0","0","0","5232006","20062806","50","10","510050","28","510050","6","200006008","7","401001008","7","0","0","0","0","0","0","0","0","0","0","0","0"
"26013106","26013106","5232007","2","1","5200009","20","5200002","0","0","0","5232007","20072807","50","10","510050","28","510050","6","200006009","7","401001009","7","0","0","0","0","0","0","0","0","0","0","0","0"
"26013107","26013107","5232008","2","1","5200009","20","5200002","0","0","0","5232008","20082808","50","10","510050","28","510050","6","200006008","8","401001008","8","200006009","8","401001009","8","0","0","0","0","0","0","0","0"
"26013127","26013127","5232009","2","1","5200009","30","5200003","0","0","0","5232009","30092801","50","10","510050","28","510050","6","200006010","5","200006011","5","0","0","0","0","0","0","0","0","0","0","0","0"
"26013128","26013128","5232010","2","1","5200009","30","5200003","0","0","0","5232010","30102802","50","10","510050","28","510050","6","200006010","6","401001010","6","0","0","0","0","0","0","0","0","0","0","0","0"
"26013129","26013129","5232011","2","1","5200009","30","5200003","0","0","0","5232011","30112803","50","10","510050","28","510050","6","200006013","6","401001013","6","0","0","0","0","0","0","0","0","0","0","0","0"
"26013130","26013130","5232012","2","1","5200009","30","5200003","0","0","0","5232012","30122804","50","10","510050","28","510050","6","200006014","6","401001014","6","200006015","6","401001015","6","0","0","0","0","0","0","0","0"
"26013131","26013131","5232013","2","1","5200009","30","5200003","0","0","0","5232013","30132805","50","10","510050","28","510050","6","200006016","6","200006017","6","0","0","0","0","0","0","0","0","0","0","0","0"
"26013132","26013132","5232014","2","1","5200009","30","5200003","0","0","0","5232014","30142806","50","10","510050","28","510050","6","200006016","7","401001016","7","0","0","0","0","0","0","0","0","0","0","0","0"
"26013133","26013133","5232015","2","1","5200009","30","5200003","0","0","0","5232015","30152807","50","10","510050","28","510050","6","200006017","7","401001017","7","0","0","0","0","0","0","0","0","0","0","0","0"
"26013153","26013153","5232016","2","1","5200009","40","5200004","1","2005-04-01 16:00","2007-04-01 16:00","5232016","40162801","50","10","510050","28","510050","6","200006018","5","401001016","7","200006019","5","401001017","7","0","0","0","0","0","0","0","0"
"26013154","26013154","5232017","2","1","5200009","40","5200004","1","2005-04-01 16:00","2007-04-01 16:00","5232017","40172802","50","10","510050","28","510050","6","200006018","5","401001018","5","200006019","5","401001019","5","0","0","0","0","0","0","0","0"
"26013155","26013155","5232018","2","1","5200009","40","5200004","1","2005-04-01 16:00","2007-04-01 16:00","5232018","40182803","50","10","510050","28","510050","6","200006018","6","401001018","6","200006019","6","401001019","6","0","0","0","0","0","0","0","0"
"26013156","26013156","5232019","2","1","5200009","40","5200004","1","2005-04-01 16:00","2007-04-01 16:00","5232019","40192804","50","10","510050","28","510050","6","200006020","5","401001020","5","200006021","5","401001021","5","0","0","0","0","0","0","0","0"
"26013157","26013157","5232020","2","1","5200009","40","5200004","1","2005-04-01 16:00","2007-04-01 16:00","5232020","40202805","50","10","510050","28","510050","6","200006022","5","401001022","5","200006023","5","401001023","5","0","0","0","0","0","0","0","0"
"26013158","26013158","5232021","2","1","5200009","40","5200004","1","2005-04-01 16:00","2007-04-01 16:00","5232021","40212806","50","10","510050","28","510050","6","200006024","5","401001024","5","200006025","5","401001025","5","0","0","0","0","0","0","0","0"
"26013178","26013178","5232022","2","1","5200009","50","5200005","1","2005-04-01 16:00","2007-04-01 16:00","5232022","50222801","50","10","510050","28","510050","6","200006026","5","401001026","5","0","0","0","0","0","0","0","0","0","0","0","0"
"26013179","26013179","5232023","2","1","5200009","50","5200005","1","2005-04-01 16:00","2007-04-01 16:00","5232023","50232802","50","10","510050","28","510050","6","200006027","5","401001027","5","0","0","0","0","0","0","0","0","0","0","0","0"
"26013180","26013180","5232024","2","1","5200009","50","5200005","1","2005-04-01 16:00","2007-04-01 16:00","5232024","50242803","50","10","510050","28","510050","6","200006028","5","401001028","5","0","0","0","0","0","0","0","0","0","0","0","0"
"26013181","26013181","5232025","2","1","5200009","50","5200005","1","2005-04-01 16:00","2007-04-01 16:00","5232025","50252804","50","10","510050","28","510050","6","200006029","5","401001029","5","0","0","0","0","0","0","0","0","0","0","0","0"
"21014100","21014100","5233001","2","1","5200009","20","5200002","0","0","0","5233001","20012901","51","10","510051","29","510051","1","301001002","4","302001002","4","301001003","4","0","0","0","0","0","0","0","0","0","0"
"21014101","21014101","5233002","2","1","5200009","20","5200002","0","0","0","5233002","20022902","51","10","510051","29","510051","1","301001002","6","302001002","6","0","0","0","0","0","0","0","0","0","0","0","0"
"21014102","21014102","5233003","2","1","5200009","20","5200002","0","0","0","5233003","20032903","51","10","510051","29","510051","1","301001003","6","302001003","6","0","0","0","0","0","0","0","0","0","0","0","0"
"21014103","21014103","5233004","2","1","5200009","20","5200002","0","0","0","5233004","20042904","51","10","510051","29","510051","1","301001004","6","302001004","6","301001005","6","302001005","6","0","0","0","0","0","0","0","0"
"21014104","21014104","5233005","2","1","5200009","20","5200002","0","0","0","5233005","20052905","51","10","510051","29","510051","1","301001006","7","301001007","7","0","0","0","0","0","0","0","0","0","0","0","0"
"21014105","21014105","5233006","2","1","5200009","20","5200002","0","0","0","5233006","20062906","51","10","510051","29","510051","1","301001008","7","302001008","7","0","0","0","0","0","0","0","0","0","0","0","0"
"21014106","21014106","5233007","2","1","5200009","20","5200002","0","0","0","5233007","20072907","51","10","510051","29","510051","1","301001009","7","302001009","7","0","0","0","0","0","0","0","0","0","0","0","0"
"21014107","21014107","5233008","2","1","5200009","20","5200002","0","0","0","5233008","20082908","51","10","510051","29","510051","1","301001008","8","302001008","8","301001009","8","302001009","8","0","0","0","0","0","0","0","0"
"21014127","21014127","5233009","2","1","5200009","30","5200003","0","0","0","5233009","30092901","51","10","510051","29","510051","1","301001010","5","301001011","5","0","0","0","0","0","0","0","0","0","0","0","0"
"21014128","21014128","5233010","2","1","5200009","30","5200003","0","0","0","5233010","30102902","51","10","510051","29","510051","1","301001010","6","302001010","6","0","0","0","0","0","0","0","0","0","0","0","0"
"21014129","21014129","5233011","2","1","5200009","30","5200003","0","0","0","5233011","30112903","51","10","510051","29","510051","1","301001013","6","302001013","6","0","0","0","0","0","0","0","0","0","0","0","0"
"21014130","21014130","5233012","2","1","5200009","30","5200003","0","0","0","5233012","30122904","51","10","510051","29","510051","1","301001014","6","302001014","6","301001015","6","302001015","6","0","0","0","0","0","0","0","0"
