"Name","TimelineID","TimelineType","TimelineGroupID","WeekCheck","GenSun","GenMon","GenTue","GenWed","GenThu","GenFri","GenSat","StartMO","StartDD","StartHH","StartMI","DeleteDelayTime","EndMO","EndDD","EndHH","EndMI","Days_1StartTime","Days_1EndTime","Days_2StartTime","Days_2EndTime","Days_3StartTime","Days_3EndTime","Days_4StartTime","Days_4EndTime","Days_5StartTime","Days_5EndTime","Days_6StartTime","Days_6EndTime","Days_7StartTime","Days_7EndTime","Iterate","AlarmMessage","AlarmRangeValue","AlarmWidget","AlarmWidget_Message1","AlarmWidget_Message2","AlarmWidget_Message3","SpawnBossID","SpawnBossStage","SpawnBossPosID","MonsterSpawnChance"
"61901","61901","3","61900","1","1","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"61902","61902","3","61900","1","1","1","1","1","1","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"61903","61903","3","61900","1","1","1","1","1","1","1","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"61904","61904","3","61900","1","1","1","1","1","1","1","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","201601007","201400010","35","10000"
"61905","61905","3","61900","1","1","1","1","1","1","1","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"61906","61906","3","61900","1","1","1","1","1","1","1","1","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"61907","61907","3","61900","1","1","1","1","1","1","1","1","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"61908","61908","3","61900","1","1","1","1","1","1","1","1","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"61909","61909","3","61900","1","1","1","1","1","1","1","1","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"61910","61910","3","61900","1","1","1","1","1","1","1","1","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"61911","61911","3","61900","1","1","1","1","1","1","1","1","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"61912","61912","3","61900","1","1","1","1","1","1","1","1","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"61913","61913","3","61900","1","1","1","1","1","1","1","1","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"61914","61914","3","61900","1","1","1","1","1","1","1","1","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"61915","61915","3","61900","1","1","1","1","1","1","1","1","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"61916","61916","3","61900","1","1","1","1","1","1","1","1","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"61917","61917","3","61900","1","1","1","1","1","1","1","1","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"61918","61918","3","61900","1","1","1","1","1","1","1","1","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"61919","61919","3","61900","1","1","1","1","1","1","1","1","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"61920","61920","3","61900","1","1","1","1","1","1","1","1","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"61921","61921","3","61900","1","1","1","1","1","1","1","1","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"61922","61922","3","61900","1","1","1","1","1","1","1","1","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"61923","61923","3","61900","1","1","1","1","1","1","1","1","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"62000","62000","3","61800","1","1","1","1","1","1","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"62001","62001","3","61800","1","1","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","201400010","201601008","36","10000"
"62002","62002","3","61800","1","1","1","1","1","1","1","1","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"62003","62003","3","61800","1","1","1","1","1","1","1","1","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"62004","62004","3","61800","1","1","1","1","1","1","1","1","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"62005","62005","3","61800","1","1","1","1","1","1","1","1","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"62006","62006","3","61800","1","1","1","1","1","1","1","1","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"62007","62007","3","61800","1","1","1","1","1","1","1","1","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"62008","62008","3","61800","1","1","1","1","1","1","1","1","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"62009","62009","3","61800","1","1","1","1","1","1","1","1","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"62010","62010","3","61800","1","1","1","1","1","1","1","1","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"62011","62011","3","61800","1","1","1","1","1","1","1","1","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"62012","62012","3","61800","1","1","1","1","1","1","1","1","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"62013","62013","3","61800","1","1","1","1","1","1","1","1","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"62014","62014","3","61800","1","1","1","1","1","1","1","1","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"62015","62015","3","61800","1","1","1","1","1","1","1","1","0","0","15","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"62016","62016","3","61800","1","1","1","1","1","1","1","1","0","0","16","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"62017","62017","3","61800","1","1","1","1","1","1","1","1","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"62018","62018","3","61800","1","1","1","1","1","1","1","1","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"62019","62019","3","61800","1","1","1","1","1","1","1","1","0","0","19","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"62020","62020","3","61800","1","1","1","1","1","1","1","1","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"62021","62021","3","61800","1","1","1","1","1","1","1","1","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"62022","62022","3","61800","1","1","1","1","1","1","1","1","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"62023","62023","3","61800","1","1","1","1","1","1","1","1","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
"7001","7001","3","70100","1","0","0","0","0","0","1","0","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1120501","1120502","0","1000401","11001","1","10000"
"7002","7002","3","70300","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1000501","12001","2","10000"
"7003","7003","3","70200","1","0","0","1","0","0","0","0","0","0","19","0","14400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","1","1120701","1120702","1270005","1000502","12001","3","1000"
"7004","7004","3","70101","1","0","1","0","0","0","0","0","0","0","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1120709","1120710","0","1000601","11002","1","10000"
"7011","7011","3","70400","1","0","0","0","0","1","0","0","0","0","19","0","14400","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","2","1","1120705","1120706","1270005","1000522","12002","3","1000"
"7012","7012","3","70500","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","1000521","12002","2","10000"
"8001","8001","3","8001","1","0","0","0","0","1","0","0","0","0","22","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","1","0","1120601","1120602","0","109100002","201003013","2663","10000"
"8011","8011","3","8003","1","0","0","0","0","1","0","0","0","0","21","59","3600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","109100001","201003013","2624","10000"
"8012","8012","3","80031","1","0","0","0","0","1","0","0","0","0","21","59","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","109100102","201003013","2664","10000"
"8013","8013","3","80032","1","0","0","0","0","1","0","0","0","0","22","49","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","109100103","201003013","2665","10000"
"8014","8014","3","80033","1","0","0","0","0","1","0","0","0","0","22","54","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","109100104","201003013","2666","10000"
"8015","8015","3","80034","1","0","0","0","0","1","0","0","0","0","22","59","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","109100105","201003013","2667","10000"
"8021","8021","3","8004","1","0","0","0","0","1","0","0","0","0","21","59","3600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","109100001","201003033","4178","10000"
"8022","8022","3","80041","1","0","0","0","0","1","0","0","0","0","21","59","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","109100112","201003033","4187","10000"
"8023","8023","3","80042","1","0","0","0","0","1","0","0","0","0","22","49","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","109100113","201003033","4188","10000"
"8024","8024","3","80043","1","0","0","0","0","1","0","0","0","0","22","54","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","109100114","201003033","4189","10000"
"8025","8025","3","80044","1","0","0","0","0","1","0","0","0","0","22","59","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","109100115","201003033","4190","10000"
"8031","8031","3","8005","1","0","0","0","0","1","0","0","0","0","21","59","3600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","109100001","201003043","4182","10000"
"8032","8032","3","80051","1","0","0","0","0","1","0","0","0","0","21","59","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","109100122","201003043","4183","10000"
"8033","8033","3","80052","1","0","0","0","0","1","0","0","0","0","22","49","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","109100123","201003043","4184","10000"
"8034","8034","3","80053","1","0","0","0","0","1","0","0","0","0","22","54","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","109100124","201003043","4185","10000"
"8035","8035","3","80054","1","0","0","0","0","1","0","0","0","0","22","59","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","109100125","201003043","4186","10000"
"8041","8041","3","8006","1","0","0","0","0","1","0","0","0","0","21","59","3600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","109100001","201004043","10000","10000"
"8042","8042","3","80061","1","0","0","0","0","1","0","0","0","0","21","59","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","109100132","201004043","10001","10000"
"8043","8043","3","80062","1","0","0","0","0","1","0","0","0","0","22","49","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","109100133","201004043","10002","10000"
"8044","8044","3","80063","1","0","0","0","0","1","0","0","0","0","22","54","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","109100134","201004043","10003","10000"
"8045","8045","3","80064","1","0","0","0","0","1","0","0","0","0","22","59","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","109100135","201004043","10004","10000"
"8051","8051","3","8007","1","0","0","0","0","1","0","0","0","0","21","59","3600","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","109100001","201004053","10000","10000"
"8052","8052","3","80071","1","0","0","0","0","1","0","0","0","0","21","59","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","109100142","201004053","10001","10000"
"8053","8053","3","80072","1","0","0","0","0","1","0","0","0","0","22","49","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","109100143","201004053","10002","10000"
"8054","8054","3","80073","1","0","0","0","0","1","0","0","0","0","22","54","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","109100144","201004053","10003","10000"
"8055","8055","3","80074","1","0","0","0","0","1","0","0","0","0","22","59","120","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","109100145","201004053","10004","10000"
"5611001","5611001","3","5611000","1","1","1","1","1","1","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","300007101","101003030","41506","10000"
"5611002","5611002","3","5611000","1","1","1","1","1","1","1","1","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","10000"
