"Name","MonsterId","GroupId","NameSid","NameTitleSid","MonsterResourceID","BehaviourAiLink","MonColorGroupID","MonScale","Race","MonGrade","Level","MonType","MaxHP","PhysicalAttack","ReducePhysicalDef","MagicAttack","ReduceMagicDef","PhysicalDefense","MagicDefense","Accuracy","Dodge","Critical","AvoidCritical","CriticalOutcome","DefCriticalOutcome","MonAttackDamage","MonDefense","DefSmiteSkillDamage","DarkdefenseDamage","SkillDamage","DefSkillDamage","AtkAllDamage","DefAllDamage","StunPer","DefStunPer","KnockDownPer","DefKnockDownPer","SmiteBuffPer","DefSmiteBuffPer","DeBuffPer","DefDeBuffPer","CursePer","DefCursePer","AttackLuck","WalkSpeed","RunSpeed","FastRunSpeed","FiredefensePer","FrozendefensePer","LightningdefensePer","PoisondefensePer","HolydefensePer","DarkdefensePer","CombatPower","Exp","HpStack","PierceBody","UseAppear","FactionType","ViewRange","ActivityRange","TargetingType","CharacterTargetPriority","TargetValue","AttackDelayMin","AttackDelayMax","NormalAttackCntMin","NormalAttackCntMax","MonNormalAttack","MonAttack","AttackRate_0","AttackRate_1","AttackRate_2","AttackRate_3","MonNormalLongAttack","LongMonAttack","LongAttackRate_0","LongAttackRate_1","LongAttackRate_2","LongAttackRate_3","TraceGap","AttackRange","LongAttackRange","CapsuleHalfHeight","CapsuleRadius","HitConGrade","StateConGrade","MoveConGrade","SmiteBuffArmor","EffectBuffArmor","PartsRadius","MonsterFunctionData"
"207009037","207009037","0","3720585","0","501831","4000","0","1.1","0","2","113","1","22281","5234","0","5234","0","3005","3005","1424","1563","1213","1094","1912","1912","1784","2420","157","0","0","39","0","0","0","0","0","0","0","0","0","0","0","0","0","170","500","500","-500","0","-100","0","230","230","98843","0","0","0","0","2","10000","10000","1","0","0","0.5","0.5","3","5","(10238010,10238020)","(10238030,10238040,10238050,10238060)","(0,0,50,50)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","380","0","200","200","500","1000","500","0","0","0","0"
"207009038","207009038","0","3720584","0","300891","4000","0","1","4","3","113","1","128933","8723","0","5815","0","3005","3005","1709","1563","1213","1094","1912","1912","1784","2420","157","0","0","39","0","0","0","0","0","0","0","0","0","0","0","0","0","115","500","500","0","-250","0","-500","1000","500","98843","0","32233","0","0","2","10000","10000","1","0","0","0.5","0.5","2","3","(10135010,10135020)","(10135030)","(100)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","50","300","0","130","100","1000","2000","2000","0","0","0","0"
"207009039","207009039","0","3702026","0","300671","4003","0","1","4","3","113","1","698138","1672","0","5573","0","3005","3005","1424","1563","1213","1094","1912","1912","892","2420","157","0","0","39","0","0","0","0","0","0","0","0","0","0","0","0","0","120","500","500","0","-250","0","-500","1000","500","98843","0","349069","0","0","1","10000","10000","1","0","0","0.5","0.5","1","2","(10184010,10184020)","(10184030,10184040,10184050)","(35,35,30)","(0,0,0)","(0,0,0)","(0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","200","0","130","100","1000","3000","3000","0","0","0","0"
"207009040","207009040","0","3704064","0","501291","4000","0","1.2","0","2","112","1","22164","5196","0","5196","0","2982","2982","1414","1551","1206","1088","1905","1905","1775","2409","137","0","0","34","0","0","0","0","0","0","0","0","0","0","0","0","0","85","500","500","-500","0","-100","0","230","230","98605","0","0","0","0","2","10000","10000","1","0","0","0.5","0.5","3","5","(10172010,10172020)","(10172030,10172040)","(50,50)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","230","0","100","100","500","1000","500","0","0","0","0"
"207009050","207009050","0","3750949","0","501521","4000","0","2","2","3","140","1","69296","7808","0","7808","0","4455","4455","2331","2332","2113","1912","3955","2618","3031","4116","2058","0","1753","1029","0","0","427","366","488","366","0","0","427","366","366","366","0","306","350","350","1000","0","-500","500","-250","0","116412","0","69296","0","0","2","10000","10000","1","0","0","0.5","0.5","2","3","(10196010,10196020)","(10196030,10196040,10196050,10196130,10196140)","(20,20,20,20,20)","(0,0,0,0,0)","(0,0,0,0,0)","(0,0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","750","0","200","200","1000","2000","5000","0","0","0","0"
"207009051","207009051","0","3750950","0","501531","4000","0","1.2","2","2","140","1","35235","7666","0","7666","0","4455","4455","2331","2332","2113","1912","3955","2618","3031","4116","2058","0","1753","1029","0","0","427","366","488","366","0","0","427","366","366","366","0","114","350","350","1000","0","-500","500","-250","0","116412","0","0","0","0","2","10000","10000","1","0","0","0.5","0.5","3","5","(10197010,10197020)","(10197030)","(100)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","50","410","0","200","150","500","1000","500","0","0","0","0"
"207009052","207009052","0","3750951","0","501541","4000","0","1","2","2","140","1","35235","7666","0","7666","0","4455","4455","2331","2332","2113","1912","3955","2618","3031","4116","2058","0","1753","1029","0","0","427","366","488","366","0","0","427","366","366","366","0","189","350","350","1000","0","-500","500","-250","0","116412","0","0","0","0","2","10000","10000","1","0","0","0.5","0.5","3","5","(10198010,10198020)","(10198030,10198040,10198050,10198060)","(25,25,25,25)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","850","0","120","100","500","1000","500","0","0","0","0"
"207009053","207009053","0","3750952","0","501551","4000","100357","1.1","2","2","140","1","35235","7666","0","7666","0","4455","4455","2331","2332","2113","1912","3955","2618","3031","4116","2058","0","1753","1029","0","0","427","366","488","366","0","0","427","366","366","366","0","150","500","500","1000","0","-500","500","-250","0","116412","0","0","0","0","2","10000","10000","1","0","0","0.5","0.5","3","5","(10199010,10199020)","(10199030,10199040)","(33,33,34)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","270","0","100","100","500","1000","500","0","0","0","0"
"207009054","207009054","0","3750953","0","500761","4000","0","1","2","2","140","1","35235","7666","0","7666","0","4455","4455","2331","2332","2113","1912","3955","2618","3031","4116","2058","0","1753","1029","0","0","427","366","488","366","0","0","427","366","366","366","0","220","350","350","1000","0","-500","500","-250","0","116412","0","0","0","0","2","10000","10000","1","0","0","1","1","3","5","(10094010,10094020)","(10094030,10094040,10094140)","(35,35,30)","(0,0,0)","(0,0,0)","(0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","350","0","160","160","500","1000","500","0","0","0","0"
"207009055","207009055","0","3750954","0","500781","4000","100156","1.3","2","2","140","1","35235","7666","0","7666","0","4455","4455","2331","2332","2113","1912","3955","2618","3031","4116","2058","0","1753","1029","0","0","427","366","488","366","0","0","427","366","366","366","0","273","350","350","1000","0","-500","500","-250","0","116412","0","0","0","0","2","10000","10000","1","0","0","2","2","3","5","(10096010,10096020)","(10096030,10096040,10096130,10096140)","(50,50,0,0)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","570","0","200","200","500","1000","500","0","0","0","0"
"207009056","207009056","0","3702324","0","300771","4003","0","1","4","3","140","1","11040300","1633","0","1633","0","4455","4455","2331","2332","2113","1912","3955","2618","1516","4116","2058","0","1753","1029","0","0","427","366","488","366","0","0","427","366","366","366","0","157","500","500","0","-250","0","-500","1000","500","116412","0","5520150","0","0","1","10000","10000","1","0","0","0.5","0.5","1","2","(10202010,10202020)","(10202030,10202040,10202050,10202130,10202140,10202150)","(20,20,20,20,10,10)","(0,0,0,0,0,0)","(0,0,0,0,0,0)","(0,0,0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","250","0","150","150","1000","3000","3000","0","0","0","HideLv"
"207009057","207009057","0","3750976","0","502281","4000","0","1","4","1","140","1","23490","7098","0","7098","0","4455","4455","2331","2332","2113","1912","3955","2618","3031","4116","2058","0","1753","1029","0","0","427","366","488","366","0","0","427","366","366","366","0","100","350","350","0","-250","0","-500","1000","500","116412","0","0","0","0","2","10000","10000","1","0","0","0.5","0.5","4","6","(10021010,10021020)","(10021030,10021040)","(50,50)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","300","0","130","100","500","500","0","0","0","0","0"
"207009058","207009058","0","3750977","0","502291","4000","0","1","4","1","140","1","23490","7098","0","7098","0","4455","4455","2331","2332","2113","1912","3955","2618","3031","4116","2058","0","1753","1029","0","0","427","366","488","366","0","0","427","366","366","366","0","130","350","350","0","-250","0","-500","1000","500","116412","0","0","0","0","2","10000","10000","1","0","0","0.5","0.5","4","6","(10022010,10022020)","(10022030,10022040)","(50,50)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","250","0","130","100","500","500","0","0","0","0","0"
"207009060","207009060","0","3750967","3700119","502281","4000","0","1","4","1","140","1","23490","7098","0","7098","0","4455","4455","2331","2332","2113","1912","3955","2618","3031","4116","2058","0","1753","1029","0","0","427","366","488","366","0","0","427","366","366","366","0","100","350","350","0","-250","0","-500","1000","500","116412","0","0","0","0","2","10000","10000","1","0","0","0.5","0.5","4","6","(10021010,10021020)","(10021030,10021040)","(50,50)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","300","0","130","100","500","500","0","0","0","0","0"
"207009061","207009061","0","3750968","3700119","502291","4000","0","1","4","1","140","1","23490","7098","0","7098","0","4455","4455","2331","2332","2113","1912","3955","2618","3031","4116","2058","0","1753","1029","0","0","427","366","488","366","0","0","427","366","366","366","0","130","350","350","0","-250","0","-500","1000","500","116412","0","0","0","0","2","10000","10000","1","0","0","0.5","0.5","4","6","(10022010,10022020)","(10022030,10022040)","(50,50)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","250","0","130","100","500","500","0","0","0","0","0"
"207009062","207009062","0","3750969","3700119","502301","4000","0","1","4","1","140","1","23490","7098","0","7098","0","4455","4455","2331","2332","2113","1912","3955","2618","3031","4116","2058","0","1753","1029","0","0","427","366","488","366","0","0","427","366","366","366","0","100","350","350","0","-250","0","-500","1000","500","116412","0","0","0","0","2","10000","10000","1","0","0","0.5","0.5","4","6","(10023010,10023020)","(10023030)","(100)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","110","950","0","130","100","500","500","0","0","0","0","0"
"207009063","207009063","0","3750970","3700119","502311","4000","0","1","4","3","140","1","69296","7808","0","7808","0","4455","4455","2331","2332","2113","1912","3955","2618","3031","4116","2058","0","1753","1029","0","0","427","366","488","366","0","0","427","366","366","366","0","98","350","350","0","-250","0","-500","1000","500","116412","0","69296","0","0","2","10000","10000","1","0","0","0.5","0.5","2","3","(10024010,10024020)","(10024030,10024040)","(50,50)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","110","350","0","150","100","1000","2000","2000","0","0","0","0"
"207009064","207009064","0","3750972","0","300991","4003","0","1","4","1","140","1","3523500","767","0","767","0","4455","4455","2331","2332","2113","1912","3955","2618","303","4116","2058","0","1753","1029","0","0","427","366","488","366","0","0","427","366","366","366","0","165","350","350","0","-250","0","-500","1000","500","116412","0","0","0","0","1","10000","10000","2","0","0","0.5","0.5","1","2","(10219010,10219020)","(10219030,10219040)","(70,30)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","300","0","130","130","500","500","0","0","0","0","0"
"207009065","207009065","0","3750972","0","300991","2000","0","1","4","1","140","1","352","767","0","767","0","4455","4455","2331","2332","2113","1912","3955","2618","303","4116","2058","0","1753","1029","0","0","427","366","488","366","0","0","427","366","366","366","0","165","350","350","0","-250","0","-500","1000","500","116412","0","0","0","0","1","10000","10000","2","0","0","0.5","0.5","1","2","(10219010,10219020)","(10219030,10219040)","(70,30)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","300","0","130","130","500","500","0","0","0","0","0"
"207009066","207009066","0","3750972","0","300991","2000","0","1","4","1","140","1","352350","7666","0","7666","0","4455","4455","2331","2332","2113","1912","3955","2618","303","4116","2058","0","1753","1029","0","0","427","366","488","366","0","0","427","366","366","366","0","165","350","350","0","-250","0","-500","1000","500","116412","0","0","0","0","1","10000","10000","2","0","0","0.5","0.5","1","2","(10219010,10219020)","(10219030,10219040)","(70,30)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","300","0","130","130","500","500","0","0","0","0","0"
"207009067","207009067","0","3750971","0","301001","4003","0","1","4","3","140","1","2038932","852","0","4259","0","4455","4455","2797","2332","2113","1912","3955","2618","303","4116","2058","0","1753","1029","0","0","427","366","488","366","0","0","427","366","366","366","0","165","350","350","0","-250","0","-500","1000","500","116412","0","509733","0","0","1","10000","10000","1","0","0","0.5","0.5","1","2","(10220010,10220020)","(10220030,10220050,10220060)","(30,30,40)","(0,0,0)","(0,0,0)","(0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","300","0","130","130","1000","2000","2000","0","0","0","0"
"207009068","207009068","0","3702324","0","300771","4003","0","1","4","3","140","1","11040300","1633","0","1633","0","4455","4455","2331","2332","2113","1912","3955","2618","1516","4116","2058","0","1753","1029","0","0","427","366","488","366","0","0","427","366","366","366","0","157","500","500","0","-250","0","-500","1000","500","116412","0","5520150","0","0","1","10000","10000","1","0","0","0.5","0.5","1","2","(10202010,10202020)","(10202030,10202040,10202050,10202130,10202140,10202150)","(20,20,20,20,10,10)","(0,0,0,0,0,0)","(0,0,0,0,0,0)","(0,0,0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","250","0","150","150","1000","3000","3000","0","0","0","HideLv"
"207010041","207010041","0","3720828","0","500151","4000","0","1.2","4","2","116","1","22634","5349","0","5349","0","3075","3075","1528","1598","1233","1112","1932","1932","1810","2629","315","0","0","105","0","0","0","0","0","0","0","0","0","0","0","0","0","100","350","350","0","-250","0","-500","1000","500","100610","0","0","0","0","2","10000","10000","1","0","0","0.5","0.5","3","5","(10021010,10021020)","(10021030,10021040,10021120,10021130)","(25,25,25,25)","(0,0,0,0)","(0,0,0,0)","(0,0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","350","0","130","100","500","1000","500","0","0","0","0"
"207010042","207010042","0","3720828","0","500161","4000","0","1.4","4","2","116","1","22634","5349","0","5349","0","3075","3075","1528","1598","1233","1112","1932","1932","1810","2629","315","0","0","105","0","0","0","0","0","0","0","0","0","0","0","0","0","130","350","350","0","-250","0","-500","1000","500","100610","0","0","0","0","2","10000","10000","1","0","0","0.5","0.5","3","5","(10022010,10022020)","(10022030,10022040,10022130)","(35,35,30)","(0,0,0)","(0,0,0)","(0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","330","0","130","100","500","1000","500","0","0","0","0"
"207010043","207010043","0","3720828","0","500171","4000","0","1","4","2","116","1","22634","5349","0","5349","0","3075","3075","1528","1598","1233","1112","1932","1932","1810","2629","315","0","0","105","0","0","0","0","0","0","0","0","0","0","0","0","0","100","350","350","0","-250","0","-500","1000","500","100610","0","0","0","0","2","10000","10000","1","0","0","0.5","0.5","3","5","(10023010,10023020)","(10023030,10023120,10023130)","(35,35,30)","(0,0,0)","(0,0,0)","(0,0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","950","0","130","100","500","1000","500","0","0","0","0"
"207010044","207010044","0","3702324","0","300771","4000","0","1","4","3","116","1","130973","5944","0","5944","0","3075","3075","1834","1598","1233","1112","1932","1932","1810","2629","315","0","0","105","0","0","0","0","0","0","0","0","0","0","0","0","0","157","500","500","0","-250","0","-500","1000","500","100610","0","32743","0","0","2","10000","10000","1","0","0","0.5","0.5","2","3","(10202010,10202020)","(10202030,10202040,10202050,10202130,10202140,10202150)","(20,20,20,20,10,10)","(0,0,0,0,0,0)","(0,0,0,0,0,0)","(0,0,0,0,0,0)","(10202010,10202020)","(0)","(0)","(0)","(0)","(0)","50","250","0","150","150","1000","2000","2000","0","0","0","0"
"207010046","207010046","0","3720582","0","300701","4003","0","1","4","3","117","1","1425698","1721","0","5736","0","3098","3098","1539","1609","1238","1117","1938","1938","910","2641","422","0","0","158","0","0","0","0","0","0","0","0","0","0","0","0","0","130","500","500","0","-250","0","-500","1000","500","101031","0","712849","0","0","1","10000","10000","1","0","0","0.5","0.5","1","2","(10128010,10128020)","(10128030)","(100)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","(0)","50","300","0","130","100","1000","3000","3000","0","0","0","0"
"207010047","207010047","0","3720824","3701665","501261","4000","0","1","2","2","117","1","22751","5387","0","5387","0","3098","3098","1539","1609","1238","1117","1938","1938","1819","2641","422","0","0","158","0","0","0","0","0","0","0","0","0","0","0","0","0","100","350","350","1000","0","-500","500","-250","0","101031","0","0","0","0","2","10000","10000","1","0","0","0.5","0.5","3","5","(10167010,10167020)","(10167030,10167040)","(50,50)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","850","0","130","100","500","1000","500","0","0","0","0"
"207010048","207010048","0","3710024","3701665","300741","4000","0","1.3","2","2","117","1","22751","5387","0","5387","0","3098","3098","1539","1609","1238","1117","1938","1938","1819","2641","422","0","0","158","0","0","0","0","0","0","0","0","0","0","0","0","0","106","350","350","1000","0","-500","500","-250","0","101031","0","0","0","0","2","10000","10000","1","0","0","0.5","0.5","3","5","(10054010,10054020)","(10054030,10054040)","(50,50)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","375","0","130","100","500","1000","500","0","0","0","0"
"207010049","207010049","0","3750649","0","501261","4000","0","2","2","3","117","1","131650","5986","0","5986","0","3098","3098","1847","1609","1238","1117","1938","1938","1819","2641","422","0","0","158","0","0","0","0","0","0","0","0","0","0","0","0","0","100","350","350","1000","0","-500","500","-250","0","101031","0","32913","0","0","2","10000","10000","1","0","0","0.5","0.5","2","3","(10167010,10167020)","(10167030,10167040)","(50,50)","(0,0)","(0,0)","(0,0)","(0)","(0)","(0)","(0)","(0)","(0)","50","850","0","130","100","1000","2000","2000","0","0","0","GhostShader"
