"Name","UniqueID","BloodSetID","BloodLevel","TrainingCost_Spirit","Blood1_Training_NeedUse01Id","Blood1_Training_NeedItem01Count","Blood1_Training_NeedUse02Id","Blood1_Training_NeedItem02Count","Blood2_Training_NeedUse01Id","Blood2_Training_NeedItem01Count","Blood2_Training_NeedUse02Id","Blood2_Training_NeedItem02Count","Blood3_Training_NeedUse01Id","Blood3_Training_NeedItem01Count","Blood3_Training_NeedUse02Id","Blood3_Training_NeedItem02Count","Blood4_Training_NeedUse01Id","Blood4_Training_NeedItem01Count","Blood4_Training_NeedUse02Id","Blood4_Training_NeedItem02Count","TrainingChanceSuccess","TrainingChanceFail","TrainingChanceCriticalFail","Blood1_AttributeType","Blood1_AttributeValue","Blood2_AttributeType","Blood2_AttributeValue","Blood3_AttributeType","Blood3_AttributeValue","Blood4_AttributeType","Blood4_AttributeValue","HardTraining_ForcePanelLevel"
"4003098","4003098","4003","98","1200000","517000105","21","501000050","26","517000205","21","501000050","26","517000305","21","501000050","26","517000405","21","501000050","26","10000","0","0","20","441","1","9800","6","2450","31","784","20"
"4003099","4003099","4003","99","1200000","517000105","21","501000050","26","517000205","21","501000050","26","517000305","21","501000050","26","517000405","21","501000050","26","10000","0","0","20","445","1","9900","6","2475","31","792","20"
"4003100","4003100","4003","100","1200000","517000105","21","501000050","26","517000205","21","501000050","26","517000305","21","501000050","26","517000405","21","501000050","26","10000","0","0","20","450","1","10000","6","2500","31","800","20"
"4004000","4004000","4004","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","10000","0","0","48","0","49","0","50","0","51","0","1"
"4004001","4004001","4004","1","10000","517000104","16","501000050","3","517000204","16","501000050","3","517000304","16","501000050","3","517000404","16","501000050","3","10000","0","0","48","5","49","5","50","5","51","5","1"
"4004002","4004002","4004","2","10000","517000104","16","501000050","3","517000204","16","501000050","3","517000304","16","501000050","3","517000404","16","501000050","3","10000","0","0","48","10","49","10","50","10","51","10","1"
"4004003","4004003","4004","3","10000","517000104","16","501000050","3","517000204","16","501000050","3","517000304","16","501000050","3","517000404","16","501000050","3","10000","0","0","48","15","49","15","50","15","51","15","1"
"4004004","4004004","4004","4","10000","517000104","16","501000050","3","517000204","16","501000050","3","517000304","16","501000050","3","517000404","16","501000050","3","10000","0","0","48","20","49","20","50","20","51","20","1"
"4004005","4004005","4004","5","10000","517000104","16","501000050","3","517000204","16","501000050","3","517000304","16","501000050","3","517000404","16","501000050","3","10000","0","0","48","25","49","25","50","25","51","25","1"
"4004006","4004006","4004","6","10000","517000104","20","501000050","4","517000204","20","501000050","4","517000304","20","501000050","4","517000404","20","501000050","4","10000","0","0","48","30","49","30","50","30","51","30","2"
"4004007","4004007","4004","7","10000","517000104","20","501000050","4","517000204","20","501000050","4","517000304","20","501000050","4","517000404","20","501000050","4","10000","0","0","48","35","49","35","50","35","51","35","2"
"4004008","4004008","4004","8","10000","517000104","20","501000050","4","517000204","20","501000050","4","517000304","20","501000050","4","517000404","20","501000050","4","10000","0","0","48","40","49","40","50","40","51","40","2"
"4004009","4004009","4004","9","10000","517000104","20","501000050","4","517000204","20","501000050","4","517000304","20","501000050","4","517000404","20","501000050","4","10000","0","0","48","45","49","45","50","45","51","45","2"
"4004010","4004010","4004","10","10000","517000104","20","501000050","4","517000204","20","501000050","4","517000304","20","501000050","4","517000404","20","501000050","4","10000","0","0","48","50","49","50","50","50","51","50","2"
"4004011","4004011","4004","11","50000","517000104","24","501000050","4","517000204","24","501000050","4","517000304","24","501000050","4","517000404","24","501000050","4","10000","0","0","48","55","49","55","50","55","51","55","3"
"4004012","4004012","4004","12","50000","517000104","24","501000050","4","517000204","24","501000050","4","517000304","24","501000050","4","517000404","24","501000050","4","10000","0","0","48","60","49","60","50","60","51","60","3"
"4004013","4004013","4004","13","50000","517000104","24","501000050","4","517000204","24","501000050","4","517000304","24","501000050","4","517000404","24","501000050","4","10000","0","0","48","65","49","65","50","65","51","65","3"
"4004014","4004014","4004","14","50000","517000104","24","501000050","4","517000204","24","501000050","4","517000304","24","501000050","4","517000404","24","501000050","4","10000","0","0","48","70","49","70","50","70","51","70","3"
"4004015","4004015","4004","15","50000","517000104","24","501000050","4","517000204","24","501000050","4","517000304","24","501000050","4","517000404","24","501000050","4","10000","0","0","48","75","49","75","50","75","51","75","3"
"4004016","4004016","4004","16","50000","517000104","28","501000050","5","517000204","28","501000050","5","517000304","28","501000050","5","517000404","28","501000050","5","10000","0","0","48","80","49","80","50","80","51","80","4"
"4004017","4004017","4004","17","50000","517000104","28","501000050","5","517000204","28","501000050","5","517000304","28","501000050","5","517000404","28","501000050","5","10000","0","0","48","85","49","85","50","85","51","85","4"
"4004018","4004018","4004","18","50000","517000104","28","501000050","5","517000204","28","501000050","5","517000304","28","501000050","5","517000404","28","501000050","5","10000","0","0","48","90","49","90","50","90","51","90","4"
"4004019","4004019","4004","19","50000","517000104","28","501000050","5","517000204","28","501000050","5","517000304","28","501000050","5","517000404","28","501000050","5","10000","0","0","48","95","49","95","50","95","51","95","4"
"4004020","4004020","4004","20","50000","517000104","28","501000050","5","517000204","28","501000050","5","517000304","28","501000050","5","517000404","28","501000050","5","10000","0","0","48","100","49","100","50","100","51","100","4"
"4004021","4004021","4004","21","100000","517000104","32","501000050","5","517000204","32","501000050","5","517000304","32","501000050","5","517000404","32","501000050","5","10000","0","0","48","105","49","105","50","105","51","105","5"
"4004022","4004022","4004","22","100000","517000104","32","501000050","5","517000204","32","501000050","5","517000304","32","501000050","5","517000404","32","501000050","5","10000","0","0","48","110","49","110","50","110","51","110","5"
"4004023","4004023","4004","23","100000","517000104","32","501000050","5","517000204","32","501000050","5","517000304","32","501000050","5","517000404","32","501000050","5","10000","0","0","48","115","49","115","50","115","51","115","5"
"4004024","4004024","4004","24","100000","517000104","32","501000050","5","517000204","32","501000050","5","517000304","32","501000050","5","517000404","32","501000050","5","10000","0","0","48","120","49","120","50","120","51","120","5"
"4004025","4004025","4004","25","100000","517000104","32","501000050","5","517000204","32","501000050","5","517000304","32","501000050","5","517000404","32","501000050","5","10000","0","0","48","125","49","125","50","125","51","125","5"
"4004026","4004026","4004","26","100000","517000104","36","501000050","6","517000204","36","501000050","6","517000304","36","501000050","6","517000404","36","501000050","6","10000","0","0","48","130","49","130","50","130","51","130","6"
"4004027","4004027","4004","27","100000","517000104","36","501000050","6","517000204","36","501000050","6","517000304","36","501000050","6","517000404","36","501000050","6","10000","0","0","48","135","49","135","50","135","51","135","6"
"4004028","4004028","4004","28","100000","517000104","36","501000050","6","517000204","36","501000050","6","517000304","36","501000050","6","517000404","36","501000050","6","10000","0","0","48","140","49","140","50","140","51","140","6"
"4004029","4004029","4004","29","100000","517000104","36","501000050","6","517000204","36","501000050","6","517000304","36","501000050","6","517000404","36","501000050","6","10000","0","0","48","145","49","145","50","145","51","145","6"
"4004030","4004030","4004","30","100000","517000104","36","501000050","6","517000204","36","501000050","6","517000304","36","501000050","6","517000404","36","501000050","6","10000","0","0","48","150","49","150","50","150","51","150","6"
"4004031","4004031","4004","31","200000","517000104","40","501000050","6","517000204","40","501000050","6","517000304","40","501000050","6","517000404","40","501000050","6","10000","0","0","48","155","49","155","50","155","51","155","7"
"4004032","4004032","4004","32","200000","517000104","40","501000050","6","517000204","40","501000050","6","517000304","40","501000050","6","517000404","40","501000050","6","10000","0","0","48","160","49","160","50","160","51","160","7"
"4004033","4004033","4004","33","200000","517000104","40","501000050","6","517000204","40","501000050","6","517000304","40","501000050","6","517000404","40","501000050","6","10000","0","0","48","165","49","165","50","165","51","165","7"
"4004034","4004034","4004","34","200000","517000104","40","501000050","6","517000204","40","501000050","6","517000304","40","501000050","6","517000404","40","501000050","6","10000","0","0","48","170","49","170","50","170","51","170","7"
"4004035","4004035","4004","35","200000","517000104","40","501000050","6","517000204","40","501000050","6","517000304","40","501000050","6","517000404","40","501000050","6","10000","0","0","48","175","49","175","50","175","51","175","7"
"4004036","4004036","4004","36","200000","517000104","44","501000050","8","517000204","44","501000050","8","517000304","44","501000050","8","517000404","44","501000050","8","10000","0","0","48","180","49","180","50","180","51","180","8"
"4004037","4004037","4004","37","200000","517000104","44","501000050","8","517000204","44","501000050","8","517000304","44","501000050","8","517000404","44","501000050","8","10000","0","0","48","185","49","185","50","185","51","185","8"
"4004038","4004038","4004","38","200000","517000104","44","501000050","8","517000204","44","501000050","8","517000304","44","501000050","8","517000404","44","501000050","8","10000","0","0","48","190","49","190","50","190","51","190","8"
"4004039","4004039","4004","39","200000","517000104","44","501000050","8","517000204","44","501000050","8","517000304","44","501000050","8","517000404","44","501000050","8","10000","0","0","48","195","49","195","50","195","51","195","8"
"4004040","4004040","4004","40","200000","517000104","44","501000050","8","517000204","44","501000050","8","517000304","44","501000050","8","517000404","44","501000050","8","10000","0","0","48","200","49","200","50","200","51","200","8"
"4004041","4004041","4004","41","300000","517000104","48","501000050","8","517000204","48","501000050","8","517000304","48","501000050","8","517000404","48","501000050","8","10000","0","0","48","205","49","205","50","205","51","205","9"
"4004042","4004042","4004","42","300000","517000104","48","501000050","8","517000204","48","501000050","8","517000304","48","501000050","8","517000404","48","501000050","8","10000","0","0","48","210","49","210","50","210","51","210","9"
